amazon revenue,author revenue,average rating,genre,gross sales,name,publisher revenue,sale price,sales rank,sold by,total reviews,type,units sold
9.22,9.22,4.15,genre fiction,46.1,(Small or Medium Publisher),27.66,4.61,27260,"Amazon Digital Services,  Inc.",20,small/medium,10
1.98,1.98,3.12,nonfiction,9.9,(Small or Medium Publisher),5.94,0.99,27261,"Amazon Digital Services,  Inc.",32,small/medium,10
11.96,11.96,4.43,children,59.8,Greenwillow Books,35.88,5.98,27263,HarperCollins Publishers,269,big five,10
29.14,29.14,4.3,nonfiction,145.7,(Small or Medium Publisher),87.42,14.57,27264,"Amazon Digital Services,  Inc.",43,small/medium,10
24.26,24.26,4.36,nonfiction,121.3,Penguin Books,72.78,12.13,27265,Penguin Group (USA) LLC,347,big five,10
9.58,9.58,4.0,comics,47.9,(Small or Medium Publisher),28.74,4.79,27266,"Amazon Digital Services,  Inc.",5,small/medium,10
32.38,32.38,4.3,nonfiction,161.9,(Small or Medium Publisher),97.14,16.19,27268,"Amazon Digital Services,  Inc.",68,small/medium,10
6.0,6.0,4.36,nonfiction,30.0,(Small or Medium Publisher),18.0,3.0,27272,"Amazon Digital Services,  Inc.",44,small/medium,10
3.98,3.98,4.57,nonfiction,19.9,(Small or Medium Publisher),11.94,1.99,27281,"Amazon Digital Services,  Inc.",19,small/medium,10
12.3,12.3,3.84,genre fiction,61.5,(Small or Medium Publisher),36.9,6.15,27282,"Amazon Digital Services,  Inc.",108,small/medium,10
6.435,3.465,4.0,nonfiction,9.9,(Indie Publisher),0.0,0.99,27285,"Amazon Digital Services,  Inc.",10,indie,10
29.97,69.93,4.29,nonfiction,99.9,(Indie Publisher),0.0,9.99,27289,"Amazon Digital Services,  Inc.",228,indie,10
5.98,5.98,0.0,fiction,29.9,(Single-Author Publisher),17.94,2.99,27291,"Amazon Digital Services,  Inc.",0,single author,10
14.97,34.93,4.38,genre fiction,49.9,(Indie Publisher),0.0,4.99,27300,"Amazon Digital Services,  Inc.",18,indie,10
50.0,50.0,4.86,nonfiction,250.0,(Small or Medium Publisher),150.0,25.0,27302,"Amazon Digital Services,  Inc.",359,small/medium,10
17.56,17.56,4.58,children,87.8,Balzer + Bray,52.68,8.78,27303,HarperCollins Publishers,17,big five,10
21.98,21.98,4.21,nonfiction,109.9,Plume,65.94,10.99,27307,Penguin Group (USA) LLC,83,big five,10
5.98,5.98,5.0,fiction,29.9,(Small or Medium Publisher),17.94,2.99,27310,"Amazon Digital Services,  Inc.",6,small/medium,10
15.98,15.98,4.19,nonfiction,79.9,Penguin Books,47.94,7.99,27311,Penguin Group (USA) LLC,236,big five,10
22.94,22.94,4.67,nonfiction,114.7,It Books,68.82,11.47,27312,HarperCollins Publishers,31,big five,10
7.98,7.98,4.42,genre fiction,39.9,(Single-Author Publisher),23.94,3.99,27313,"Amazon Digital Services,  Inc.",28,single author,10
5.98,5.98,4.7,nonfiction,29.9,(Single-Author Publisher),17.94,2.99,27315,"Amazon Digital Services,  Inc.",41,single author,10
23.34,23.34,4.62,nonfiction,116.7,Random House,70.02,11.67,27316,Random House LLC,211,big five,10
5.98,5.98,4.77,nonfiction,29.9,(Single-Author Publisher),17.94,2.99,27324,"Amazon Digital Services,  Inc.",193,single author,10
8.97,20.93,4.16,nonfiction,29.9,(Indie Publisher),0.0,2.99,27326,"Amazon Digital Services,  Inc.",104,indie,10
12.72,12.72,4.06,nonfiction,63.6,(Small or Medium Publisher),38.16,6.36,27331,"Amazon Digital Services,  Inc.",80,small/medium,10
20.98,20.98,4.32,nonfiction,104.9,(Small or Medium Publisher),62.94,10.49,27344,"Amazon Digital Services,  Inc.",34,small/medium,10
20.98,20.98,3.66,nonfiction,104.9,(Small or Medium Publisher),62.94,10.49,27344,"Amazon Digital Services,  Inc.",210,small/medium,10
5.98,5.98,4.31,genre fiction,29.9,Pocket Star,17.94,2.99,27346,Simon and Schuster Digital Sales Inc,19,big five,10
16.96,16.96,4.41,nonfiction,84.8,(Small or Medium Publisher),50.88,8.48,27353,"Amazon Digital Services,  Inc.",146,small/medium,10
24.0,24.0,4.43,nonfiction,120.0,(Small or Medium Publisher),72.0,12.0,27359,"Amazon Digital Services,  Inc.",82,small/medium,10
9.98,9.98,4.28,genre fiction,49.9,(Single-Author Publisher),29.94,4.99,27364,"Amazon Digital Services,  Inc.",95,single author,10
9.98,9.98,4.47,nonfiction,49.9,(Small or Medium Publisher),29.94,4.99,27369,"Amazon Digital Services,  Inc.",21,small/medium,10
29.97,69.93,3.85,nonfiction,99.9,(Indie Publisher),0.0,9.99,27370,"Amazon Digital Services,  Inc.",35,indie,10
13.98,13.98,4.11,nonfiction,69.9,(Single-Author Publisher),41.94,6.99,27371,"Amazon Digital Services,  Inc.",26,single author,10
9.22,9.22,4.73,children,46.1,(Small or Medium Publisher),27.66,4.61,27376,"Amazon Digital Services,  Inc.",88,small/medium,10
19.98,19.98,4.33,fiction,99.9,(Small or Medium Publisher),59.94,9.99,27384,"Amazon Digital Services,  Inc.",9,small/medium,10
21.34,21.34,4.27,genre fiction,106.7,Simon & Schuster,64.02,10.67,27387,Simon and Schuster Digital Sales Inc,47,big five,10
7.98,7.98,4.62,nonfiction,39.9,(Single-Author Publisher),23.94,3.99,27388,"Amazon Digital Services,  Inc.",77,single author,10
1.98,1.98,4.84,children,9.9,(Small or Medium Publisher),5.94,0.99,27392,"Amazon Digital Services,  Inc.",19,small/medium,10
5.98,5.98,4.68,children,29.9,(Small or Medium Publisher),17.94,2.99,27394,"Amazon Digital Services,  Inc.",19,small/medium,10
9.98,9.98,4.36,children,49.9,(Small or Medium Publisher),29.94,4.99,27397,"Amazon Digital Services,  Inc.",213,small/medium,10
3.98,3.98,4.42,genre fiction,19.9,(Single-Author Publisher),11.94,1.99,27401,"Amazon Digital Services,  Inc.",7,single author,10
2.78,2.78,4.79,genre fiction,13.9,(Single-Author Publisher),8.34,1.39,27402,"Amazon Digital Services,  Inc.",49,single author,10
1.98,1.98,4.0,genre fiction,9.9,(Single-Author Publisher),5.94,0.99,27403,"Amazon Digital Services,  Inc.",9,single author,10
8.97,20.93,4.78,nonfiction,29.9,(Indie Publisher),0.0,2.99,27407,"Amazon Digital Services,  Inc.",14,indie,10
22.08,22.08,4.93,nonfiction,110.4,Palgrave Macmillan,66.24,11.04,27409,Macmillan,16,big five,10
35.96,35.96,5.0,nonfiction,179.8,(Small or Medium Publisher),107.88,17.98,27412,"Amazon Digital Services,  Inc.",12,small/medium,10
50.92,50.92,4.47,nonfiction,254.6,(Small or Medium Publisher),152.76,25.46,27417,"Amazon Digital Services,  Inc.",55,small/medium,10
19.98,19.98,4.73,nonfiction,99.9,(Small or Medium Publisher),59.94,9.99,27422,"Amazon Digital Services,  Inc.",79,small/medium,10
7.64,7.64,4.87,genre fiction,38.2,(Small or Medium Publisher),22.92,3.82,27424,"Amazon Digital Services,  Inc.",32,small/medium,10
7.98,7.98,4.28,genre fiction,39.9,(Small or Medium Publisher),23.94,3.99,27425,"Amazon Digital Services,  Inc.",52,small/medium,10
6.435,3.465,3.44,genre fiction,9.9,(Indie Publisher),0.0,0.99,27426,"Amazon Digital Services,  Inc.",18,indie,10
6.5,6.5,4.07,genre fiction,32.5,(Small or Medium Publisher),19.5,3.25,27429,"Amazon Digital Services,  Inc.",27,small/medium,10
9.98,9.98,4.07,nonfiction,49.9,(Single-Author Publisher),29.94,4.99,27431,"Amazon Digital Services,  Inc.",107,single author,10
11.97,27.93,4.79,fiction,39.9,(Indie Publisher),0.0,3.99,27432,"Amazon Digital Services,  Inc.",82,indie,10
2.34,2.34,4.5,nonfiction,11.7,(Single-Author Publisher),7.02,1.17,27434,"Amazon Digital Services,  Inc.",2,single author,10
6.435,3.465,3.35,nonfiction,9.9,(Indie Publisher),0.0,0.99,27440,"Amazon Digital Services,  Inc.",20,indie,10
24.98,24.98,4.72,nonfiction,124.9,(Small or Medium Publisher),74.94,12.49,27441,"Amazon Digital Services,  Inc.",134,small/medium,10
1.9,1.9,4.45,fiction,9.5,(Small or Medium Publisher),5.7,0.95,27442,"Amazon Digital Services,  Inc.",181,small/medium,10
1.98,1.98,5.0,nonfiction,9.9,(Single-Author Publisher),5.94,0.99,27457,"Amazon Digital Services,  Inc.",10,single author,10
17.88,17.88,4.4,genre fiction,89.4,(Small or Medium Publisher),53.64,8.94,27459,"Amazon Digital Services,  Inc.",10,small/medium,10
23.68,23.68,4.4,nonfiction,118.4,Portfolio,71.04,11.84,27463,Penguin Group (USA) LLC,5,big five,10
27.18,27.18,4.58,comics,135.9,(Small or Medium Publisher),81.54,13.59,27464,"Amazon Digital Services,  Inc.",24,small/medium,10
1.98,1.98,4.3,genre fiction,9.9,(Single-Author Publisher),5.94,0.99,27467,"Amazon Digital Services,  Inc.",23,single author,10
20.98,20.98,4.35,nonfiction,104.9,(Small or Medium Publisher),62.94,10.49,27467,"Amazon Digital Services,  Inc.",116,small/medium,10
1.98,1.98,4.19,genre fiction,9.9,(Small or Medium Publisher),5.94,0.99,27469,"Amazon Digital Services,  Inc.",169,small/medium,10
9.98,9.98,4.43,children,49.9,(Single-Author Publisher),29.94,4.99,27472,"Amazon Digital Services,  Inc.",16,single author,10
19.54,19.54,4.7,genre fiction,97.7,Viking Children's,58.62,9.77,27476,Penguin Group (USA) LLC,10,big five,10
19.98,19.98,3.69,nonfiction,99.9,(Small or Medium Publisher),59.94,9.99,27478,"Amazon Digital Services,  Inc.",247,small/medium,10
8.97,20.93,4.39,nonfiction,29.9,(Indie Publisher),0.0,2.99,27487,"Amazon Digital Services,  Inc.",143,indie,10
11.97,27.93,4.75,nonfiction,39.9,(Indie Publisher),0.0,3.99,27491,"Amazon Digital Services,  Inc.",12,indie,10
8.97,20.93,4.46,nonfiction,29.9,(Indie Publisher),0.0,2.99,27492,"Amazon Digital Services,  Inc.",30,indie,10
6.435,3.465,4.57,nonfiction,9.9,(Indie Publisher),0.0,0.99,27494,"Amazon Digital Services,  Inc.",7,indie,10
5.48,5.48,4.63,genre fiction,27.4,(Small or Medium Publisher),16.44,2.74,27495,"Amazon Digital Services,  Inc.",19,small/medium,10
8.97,20.93,5.0,nonfiction,29.9,(Indie Publisher),0.0,2.99,27498,"Amazon Digital Services,  Inc.",7,indie,10
6.435,3.465,3.85,genre fiction,9.9,(Indie Publisher),0.0,0.99,27502,"Amazon Digital Services,  Inc.",69,indie,10
3.98,3.98,0.0,genre fiction,19.9,Pocket Books/Star Trek,11.94,1.99,27503,Simon and Schuster Digital Sales Inc,0,big five,10
19.98,19.98,3.23,nonfiction,99.9,(Small or Medium Publisher),59.94,9.99,27505,"Amazon Digital Services,  Inc.",39,small/medium,10
11.96,11.96,4.91,children,59.8,HarperCollins,35.88,5.98,27508,HarperCollins Publishers,45,big five,10
10.24,10.24,4.91,children,51.2,RH/Disney,30.72,5.12,27508,Random House LLC,24,big five,10
8.97,20.93,4.78,nonfiction,29.9,(Indie Publisher),0.0,2.99,27509,"Amazon Digital Services,  Inc.",32,indie,10
8.97,20.93,4.45,genre fiction,29.9,(Indie Publisher),0.0,2.99,27511,"Amazon Digital Services,  Inc.",11,indie,10
6.98,6.98,4.11,nonfiction,34.9,(Small or Medium Publisher),20.94,3.49,27513,"Amazon Digital Services,  Inc.",44,small/medium,10
13.32,31.08,4.63,nonfiction,44.4,(Indie Publisher),0.0,4.44,27514,"Amazon Digital Services,  Inc.",36,indie,10
15.98,15.98,4.46,nonfiction,79.9,Ten Speed Press,47.94,7.99,27517,Random House LLC,28,big five,10
16.98,16.98,4.82,nonfiction,84.9,(Small or Medium Publisher),50.94,8.49,27518,"Amazon Digital Services,  Inc.",17,small/medium,10
19.14,19.14,4.56,nonfiction,95.7,(Small or Medium Publisher),57.42,9.57,27520,"Amazon Digital Services,  Inc.",166,small/medium,10
32.38,32.38,4.16,nonfiction,161.9,(Small or Medium Publisher),97.14,16.19,27524,"Amazon Digital Services,  Inc.",18,small/medium,10
11.97,27.93,4.5,nonfiction,39.9,(Indie Publisher),0.0,3.99,27528,"Amazon Digital Services,  Inc.",131,indie,10
7.64,7.64,4.64,nonfiction,38.2,(Small or Medium Publisher),22.92,3.82,27530,"Amazon Digital Services,  Inc.",224,small/medium,10
8.97,20.93,5.0,nonfiction,29.9,(Indie Publisher),0.0,2.99,27535,"Amazon Digital Services,  Inc.",3,indie,10
29.98,29.98,4.82,comics,149.9,(Single-Author Publisher),89.94,14.99,27538,"Amazon Digital Services,  Inc.",89,single author,10
5.98,5.98,4.25,nonfiction,29.9,(Single-Author Publisher),17.94,2.99,27539,"Amazon Digital Services,  Inc.",36,single author,10
13.66,13.66,4.66,children,68.3,Aladdin,40.98,6.83,27542,Simon and Schuster Digital Sales Inc,172,big five,10
8.97,20.93,5.0,fiction,29.9,(Indie Publisher),0.0,2.99,27545,"Amazon Digital Services,  Inc.",17,indie,10
19.98,19.98,4.76,nonfiction,99.9,(Single-Author Publisher),59.94,9.99,27547,"Amazon Digital Services,  Inc.",72,single author,10
30.98,30.98,4.64,nonfiction,154.9,(Small or Medium Publisher),92.94,15.49,27551,"Amazon Digital Services,  Inc.",162,small/medium,10
5.98,5.98,0.0,nonfiction,29.9,(Single-Author Publisher),17.94,2.99,27555,"Amazon Digital Services,  Inc.",0,single author,10
14.97,34.93,4.2,nonfiction,49.9,(Indie Publisher),0.0,4.99,27556,"Amazon Digital Services,  Inc.",5,indie,10
6.2,6.2,4.08,genre fiction,31.0,(Small or Medium Publisher),18.6,3.1,27560,"Amazon Digital Services,  Inc.",12,small/medium,10
20.76,20.76,4.63,nonfiction,103.8,Atria Books,62.28,10.38,27563,Simon and Schuster Digital Sales Inc,136,big five,10
6.435,3.465,4.46,nonfiction,9.9,(Indie Publisher),0.0,0.99,27565,"Amazon Digital Services,  Inc.",15,indie,10
8.52,8.52,4.37,genre fiction,42.6,(Small or Medium Publisher),25.56,4.26,27566,"Amazon Digital Services,  Inc.",8,small/medium,10
1.98,1.98,4.62,nonfiction,9.9,(Small or Medium Publisher),5.94,0.99,27568,"Amazon Digital Services,  Inc.",1490,small/medium,10
11.96,11.96,4.63,children,59.8,Aladdin,35.88,5.98,27568,Simon and Schuster Digital Sales Inc,50,big five,10
5.98,5.98,4.84,genre fiction,29.9,(Single-Author Publisher),17.94,2.99,27570,"Amazon Digital Services,  Inc.",13,single author,10
18.78,18.78,4.53,nonfiction,93.9,(Small or Medium Publisher),56.34,9.39,27573,"Amazon Digital Services,  Inc.",49,small/medium,10
25.56,59.64,4.45,nonfiction,85.2,(Indie Publisher),0.0,8.52,27576,"Amazon Digital Services,  Inc.",122,indie,10
22.08,22.08,0.0,nonfiction,110.4,Center Street,66.24,11.04,27580,Hachette Book Group,0,big five,10
13.98,13.98,4.66,children,69.9,(Small or Medium Publisher),41.94,6.99,27586,"Amazon Digital Services,  Inc.",124,small/medium,10
6.435,3.465,5.0,nonfiction,9.9,(Indie Publisher),0.0,0.99,27586,"Amazon Digital Services,  Inc.",1,indie,10
5.0,5.0,4.53,nonfiction,25.0,(Single-Author Publisher),15.0,2.5,27591,"Amazon Digital Services,  Inc.",98,single author,10
19.88,19.88,4.3,nonfiction,99.4,(Single-Author Publisher),59.64,9.94,27592,"Amazon Digital Services,  Inc.",20,single author,10
3.98,3.98,5.0,comics,19.9,(Small or Medium Publisher),11.94,1.99,27595,"Amazon Digital Services,  Inc.",3,small/medium,10
18.96,18.96,4.82,nonfiction,94.8,(Small or Medium Publisher),56.88,9.48,27606,"Amazon Digital Services,  Inc.",23,small/medium,10
63.98,63.98,4.42,nonfiction,319.9,(Small or Medium Publisher),191.94,31.99,27610,"Amazon Digital Services,  Inc.",84,small/medium,10
11.98,11.98,4.08,genre fiction,59.9,Signet,35.94,5.99,27616,Penguin Group (USA) LLC,49,big five,10
14.97,34.93,4.13,nonfiction,49.9,(Indie Publisher),0.0,4.99,27617,"Amazon Digital Services,  Inc.",29,indie,10
25.98,25.98,4.91,nonfiction,129.9,Howard Books,77.94,12.99,27626,Simon and Schuster Digital Sales Inc,117,big five,10
5.98,5.98,4.5,nonfiction,29.9,(Small or Medium Publisher),17.94,2.99,27629,"Amazon Digital Services,  Inc.",2,small/medium,10
20.97,48.93,2.0,nonfiction,69.9,(Indie Publisher),0.0,6.99,27630,"Amazon Digital Services,  Inc.",3,indie,10
29.97,69.93,4.7,nonfiction,99.9,(Indie Publisher),0.0,9.99,27635,"Amazon Digital Services,  Inc.",308,indie,10
19.54,19.54,4.63,nonfiction,97.7,Harper Perennial,58.62,9.77,27635,HarperCollins Publishers,149,big five,10
10.76,10.76,4.42,children,53.8,(Small or Medium Publisher),32.28,5.38,27636,"Amazon Digital Services,  Inc.",101,small/medium,10
1.98,1.98,4.5,genre fiction,9.9,(Single-Author Publisher),5.94,0.99,27639,"Amazon Digital Services,  Inc.",30,single author,10
7.64,7.64,0.0,genre fiction,38.2,(Small or Medium Publisher),22.92,3.82,27643,"Amazon Digital Services,  Inc.",0,small/medium,10
5.98,5.98,4.21,fiction,29.9,(Small or Medium Publisher),17.94,2.99,27650,"Amazon Digital Services,  Inc.",14,small/medium,10
8.52,8.52,4.46,children,42.6,Random House Books for Young Readers,25.56,4.26,27651,Random House LLC,52,big five,10
3.98,3.98,3.72,nonfiction,19.9,(Single-Author Publisher),11.94,1.99,27652,"Amazon Digital Services,  Inc.",44,single author,10
19.98,19.98,4.0,nonfiction,99.9,(Small or Medium Publisher),59.94,9.99,27655,"Amazon Digital Services,  Inc.",117,small/medium,10
13.14,13.14,4.24,nonfiction,65.7,(Small or Medium Publisher),39.42,6.57,27660,"Amazon Digital Services,  Inc.",162,small/medium,10
38.58,38.58,4.66,nonfiction,192.9,(Small or Medium Publisher),115.74,19.29,27663,"Amazon Digital Services,  Inc.",12,small/medium,10
13.66,13.66,3.21,genre fiction,68.3,Atria Books,40.98,6.83,27667,Simon and Schuster Digital Sales Inc,659,big five,10
7.98,7.98,4.67,nonfiction,39.9,(Single-Author Publisher),23.94,3.99,27672,"Amazon Digital Services,  Inc.",80,single author,10
19.44,19.44,3.42,nonfiction,97.2,Touchstone,58.32,9.72,27676,Simon and Schuster Digital Sales Inc,21,big five,10
1.98,1.98,3.34,nonfiction,9.9,(Single-Author Publisher),5.94,0.99,27676,"Amazon Digital Services,  Inc.",50,single author,10
7.64,7.64,4.19,genre fiction,38.2,(Small or Medium Publisher),22.92,3.82,27682,"Amazon Digital Services,  Inc.",26,small/medium,10
9.98,9.98,4.5,genre fiction,49.9,(Single-Author Publisher),29.94,4.99,27684,"Amazon Digital Services,  Inc.",51,single author,10
7.58,7.58,1.0,nonfiction,37.9,Princeton Review,22.74,3.79,27690,Random House LLC,1,big five,10
21.98,21.98,4.5,nonfiction,109.9,Thomas Nelson,65.94,10.99,27697,HarperCollins Christian Publishing,102,big five,10
25.935,13.965,0.0,genre fiction,39.9,Thomas & Mercer,0.0,3.99,27702,"Amazon Digital Services,  Inc.",0,amazon,10
19.66,19.66,4.8,nonfiction,98.3,(Small or Medium Publisher),58.98,9.83,27703,"Amazon Digital Services,  Inc.",50,small/medium,10
25.935,13.965,3.95,genre fiction,39.9,Thomas & Mercer,0.0,3.99,27713,"Amazon Digital Services,  Inc.",160,amazon,10
8.97,20.93,3.12,nonfiction,29.9,(Indie Publisher),0.0,2.99,27723,"Amazon Digital Services,  Inc.",39,indie,10
19.98,19.98,4.6,nonfiction,99.9,(Small or Medium Publisher),59.94,9.99,27725,"Amazon Digital Services,  Inc.",91,small/medium,10
17.56,17.56,4.33,genre fiction,87.8,(Small or Medium Publisher),52.68,8.78,27731,"Amazon Digital Services,  Inc.",3,small/medium,10
11.98,11.98,4.6,genre fiction,59.9,DAW,35.94,5.99,27734,Penguin Group (USA) LLC,82,big five,10
9.22,9.22,4.26,genre fiction,46.1,(Small or Medium Publisher),27.66,4.61,27735,"Amazon Digital Services,  Inc.",19,small/medium,10
5.98,5.98,4.0,fiction,29.9,(Small or Medium Publisher),17.94,2.99,27742,"Amazon Digital Services,  Inc.",9,small/medium,10
15.98,15.98,3.77,genre fiction,79.9,William Morrow Paperbacks,47.94,7.99,27745,HarperCollins Publishers,113,big five,10
7.64,7.64,4.41,genre fiction,38.2,(Small or Medium Publisher),22.92,3.82,27746,"Amazon Digital Services,  Inc.",17,small/medium,10
21.98,21.98,4.12,nonfiction,109.9,Sarah Crichton Books,65.94,10.99,27751,Macmillan,78,big five,10
7.68,7.68,4.66,children,38.4,HarperCollins,23.04,3.84,27752,HarperCollins Publishers,356,big five,10
19.98,19.98,3.97,nonfiction,99.9,(Small or Medium Publisher),59.94,9.99,27753,"Amazon Digital Services,  Inc.",94,small/medium,10
7.64,7.64,4.8,genre fiction,38.2,(Small or Medium Publisher),22.92,3.82,27757,"Amazon Digital Services,  Inc.",5,small/medium,10
23.98,23.98,3.74,genre fiction,119.9,Viking Adult,71.94,11.99,27758,Penguin Group (USA) LLC,160,big five,10
6.435,3.465,4.33,nonfiction,9.9,(Indie Publisher),0.0,0.99,27760,"Amazon Digital Services,  Inc.",3,indie,10
5.98,5.98,4.45,nonfiction,29.9,(Small or Medium Publisher),17.94,2.99,27761,"Amazon Digital Services,  Inc.",20,small/medium,10
13.66,13.66,4.48,nonfiction,68.3,Random House,40.98,6.83,27771,Random House LLC,194,big five,10
23.68,23.68,4.15,nonfiction,118.4,Plume,71.04,11.84,27773,Penguin Group (USA) LLC,66,big five,10
11.97,27.93,4.72,genre fiction,39.9,(Indie Publisher),0.0,3.99,27778,"Amazon Digital Services,  Inc.",37,indie,10
10.24,10.24,4.43,genre fiction,51.2,Speak,30.72,5.12,27781,Penguin Group (USA) LLC,48,big five,10
12.3,12.3,3.9,nonfiction,61.5,(Small or Medium Publisher),36.9,6.15,27782,"Amazon Digital Services,  Inc.",41,small/medium,10
19.98,19.98,4.49,genre fiction,99.9,(Small or Medium Publisher),59.94,9.99,27784,"Amazon Digital Services,  Inc.",77,small/medium,10
19.98,19.98,4.33,children,99.9,(Small or Medium Publisher),59.94,9.99,27799,"Amazon Digital Services,  Inc.",6,small/medium,10
10.76,10.76,4.34,children,53.8,(Small or Medium Publisher),32.28,5.38,27801,"Amazon Digital Services,  Inc.",64,small/medium,10
51.98,51.98,4.25,nonfiction,259.9,(Small or Medium Publisher),155.94,25.99,27806,"Amazon Digital Services,  Inc.",84,small/medium,10
5.98,5.98,4.45,genre fiction,29.9,(Single-Author Publisher),17.94,2.99,27808,"Amazon Digital Services,  Inc.",46,single author,10
2.0,2.0,0.0,fiction,10.0,(Single-Author Publisher),6.0,1.0,27810,"Amazon Digital Services,  Inc.",0,single author,10
33.96,33.96,4.7,nonfiction,169.8,(Small or Medium Publisher),101.88,16.98,27811,"Amazon Digital Services,  Inc.",116,small/medium,10
21.98,21.98,4.3,nonfiction,109.9,Viking Adult,65.94,10.99,27814,Penguin Group (USA) LLC,50,big five,10
11.38,11.38,4.33,children,56.9,Simon & Schuster Books for Young Readers,34.14,5.69,27817,Simon and Schuster Digital Sales Inc,177,big five,10
3.98,3.98,4.8,children,19.9,Zonderkidz,11.94,1.99,27820,HarperCollins Publishing,10,big five,10
19.46,19.46,4.79,genre fiction,97.3,Howard Books,58.38,9.73,27824,Simon and Schuster Digital Sales Inc,68,big five,10
21.98,21.98,3.83,genre fiction,109.9,Dutton Adult,65.94,10.99,27834,Penguin Group (USA) LLC,185,big five,10
6.435,3.465,5.0,genre fiction,9.9,(Indie Publisher),0.0,0.99,27836,"Amazon Digital Services,  Inc.",1,indie,10
11.97,27.93,4.05,genre fiction,39.9,(Indie Publisher),0.0,3.99,27837,"Amazon Digital Services,  Inc.",116,indie,10
18.0,18.0,4.27,nonfiction,90.0,(Single-Author Publisher),54.0,9.0,27840,"Amazon Digital Services,  Inc.",29,single author,10
22.94,22.94,3.87,nonfiction,114.7,Gallery Books,68.82,11.47,27840,Simon and Schuster Digital Sales Inc,41,big five,10
11.97,27.93,4.21,genre fiction,39.9,(Indie Publisher),0.0,3.99,27841,"Amazon Digital Services,  Inc.",47,indie,10
1.98,1.98,4.13,nonfiction,9.9,(Single-Author Publisher),5.94,0.99,27842,"Amazon Digital Services,  Inc.",37,single author,10
16.98,16.98,4.75,nonfiction,84.9,(Single-Author Publisher),50.94,8.49,27845,"Amazon Digital Services,  Inc.",119,single author,10
7.64,7.64,4.59,genre fiction,38.2,(Small or Medium Publisher),22.92,3.82,27850,"Amazon Digital Services,  Inc.",5,small/medium,10
21.98,21.98,4.21,nonfiction,109.9,DK Publishing,65.94,10.99,27852,Penguin Group (USA) LLC,42,big five,10
17.97,41.93,5.0,nonfiction,59.9,(Indie Publisher),0.0,5.99,27859,"Amazon Digital Services,  Inc.",1,indie,10
9.3,9.3,4.72,children,46.5,(Small or Medium Publisher),27.9,4.65,27869,"Amazon Digital Services,  Inc.",102,small/medium,10
5.98,5.98,4.77,nonfiction,29.9,(Small or Medium Publisher),17.94,2.99,27871,"Amazon Digital Services,  Inc.",22,small/medium,10
18.86,18.86,4.04,nonfiction,94.3,Touchstone,56.58,9.43,27873,Simon and Schuster Digital Sales Inc,435,big five,10
5.0,5.0,4.16,genre fiction,25.0,(Small or Medium Publisher),15.0,2.5,27874,"Amazon Digital Services,  Inc.",12,small/medium,10
17.04,17.04,4.59,nonfiction,85.2,(Small or Medium Publisher),51.12,8.52,27876,"Amazon Digital Services,  Inc.",50,small/medium,10
7.64,7.64,4.93,genre fiction,38.2,(Small or Medium Publisher),22.92,3.82,27877,"Amazon Digital Services,  Inc.",72,small/medium,10
17.88,17.88,4.59,genre fiction,89.4,(Small or Medium Publisher),53.64,8.94,27879,"Amazon Digital Services,  Inc.",27,small/medium,10
10.84,10.84,4.72,children,54.2,(Small or Medium Publisher),32.52,5.42,27882,"Amazon Digital Services,  Inc.",22,small/medium,10
6.435,3.465,3.89,nonfiction,9.9,(Indie Publisher),0.0,0.99,27883,"Amazon Digital Services,  Inc.",58,indie,10
22.08,22.08,4.16,nonfiction,110.4,It Books,66.24,11.04,27896,HarperCollins Publishers,111,big five,10
12.52,12.52,4.72,comics,62.6,(Small or Medium Publisher),37.56,6.26,27900,"Amazon Digital Services,  Inc.",11,small/medium,10
32.0,32.0,4.5,nonfiction,160.0,(Small or Medium Publisher),96.0,16.0,27902,"Amazon Digital Services,  Inc.",56,small/medium,10
23.78,23.78,4.76,nonfiction,118.9,HarperCollins e-books,71.34,11.89,27903,HarperCollins Publishers,38,big five,10
22.94,22.94,3.66,nonfiction,114.7,Gallery Books,68.82,11.47,27905,Simon and Schuster Digital Sales Inc,6,big five,10
11.98,11.98,4.3,genre fiction,59.9,Jove,35.94,5.99,27906,Penguin Group (USA) LLC,238,big five,10
1.98,1.98,3.83,nonfiction,9.9,(Small or Medium Publisher),5.94,0.99,27907,"Amazon Digital Services,  Inc.",6,small/medium,10
8.97,20.93,4.0,genre fiction,29.9,(Indie Publisher),0.0,2.99,27919,"Amazon Digital Services,  Inc.",112,indie,10
5.98,5.98,4.58,nonfiction,29.9,(Single-Author Publisher),17.94,2.99,27919,"Amazon Digital Services,  Inc.",12,single author,10
9.98,9.98,4.52,nonfiction,49.9,(Small or Medium Publisher),29.94,4.99,27935,"Amazon Digital Services,  Inc.",42,small/medium,10
19.54,19.54,3.9,nonfiction,97.7,HarperCollins e-books,58.62,9.77,27937,HarperCollins Publishers,288,big five,10
8.98,8.98,4.5,children,44.9,(Small or Medium Publisher),26.94,4.49,27938,"Amazon Digital Services,  Inc.",71,small/medium,10
5.98,5.98,3.5,genre fiction,29.9,(Single-Author Publisher),17.94,2.99,27940,"Amazon Digital Services,  Inc.",8,single author,10
5.98,5.98,3.69,nonfiction,29.9,(Single-Author Publisher),17.94,2.99,27941,"Amazon Digital Services,  Inc.",39,single author,10
