amazon revenue,author revenue,average rating,genre,gross sales,name,publisher revenue,sale price,sales rank,sold by,total reviews,type,units sold
23.958,23.958,4.33,genre fiction,119.79,(Small or Medium Publisher),71.874,0.99,743,"Amazon Digital Services,  Inc.",12,small/medium,121
134.31,134.31,4.73,children,671.55,(Small or Medium Publisher),402.93,5.55,745,"Amazon Digital Services,  Inc.",858,small/medium,121
77.22,41.58,4.25,genre fiction,118.8,(Indie Publisher),0.0,0.99,746,"Amazon Digital Services,  Inc.",94,indie,120
23.76,23.76,4.54,genre fiction,118.8,(Small or Medium Publisher),71.28,0.99,748,"Amazon Digital Services,  Inc.",196,small/medium,120
23.76,23.76,4.36,genre fiction,118.8,(Single-Author Publisher),71.28,0.99,750,"Amazon Digital Services,  Inc.",271,single author,120
190.162,190.162,4.13,genre fiction,950.81,Random House Trade Paperbacks,570.486,7.99,751,Random House LLC,1177,big five,119
23.562,23.562,4.66,nonfiction,117.81,(Single-Author Publisher),70.686,0.99,752,"Amazon Digital Services,  Inc.",200,single author,119
182.546,182.546,4.53,nonfiction,912.73,Crown,547.638,7.67,753,Random House LLC,2658,big five,119
106.743,249.067,4.05,genre fiction,355.81,(Indie Publisher),0.0,2.99,757,"Amazon Digital Services,  Inc.",928,indie,119
76.5765,41.2335,4.38,genre fiction,117.81,(Indie Publisher),0.0,0.99,759,"Amazon Digital Services,  Inc.",52,indie,119
142.562,142.562,4.76,genre fiction,712.81,Signet,427.686,5.99,760,Penguin Group (USA) LLC,34,big five,119
23.562,23.562,3.88,genre fiction,117.81,(Small or Medium Publisher),70.686,0.99,760,"Amazon Digital Services,  Inc.",42,small/medium,119
47.362,47.362,4.65,genre fiction,236.81,(Small or Medium Publisher),142.086,1.99,761,"Amazon Digital Services,  Inc.",20,small/medium,119
142.562,142.562,3.77,genre fiction,712.81,Tor Books,427.686,5.99,762,Macmillan,582,big five,119
142.443,332.367,4.67,genre fiction,474.81,(Indie Publisher),0.0,3.99,764,"Amazon Digital Services,  Inc.",84,indie,119
106.743,249.067,4.82,genre fiction,355.81,(Indie Publisher),0.0,2.99,764,"Amazon Digital Services,  Inc.",63,indie,119
106.743,249.067,3.72,genre fiction,355.81,(Indie Publisher),0.0,2.99,765,"Amazon Digital Services,  Inc.",11,indie,119
237.762,237.762,4.67,nonfiction,1188.81,"Little, Brown and Company",713.286,9.99,765,Hachette Book Group,732,big five,119
71.162,71.162,4.92,genre fiction,355.81,(Single-Author Publisher),213.486,2.99,766,"Amazon Digital Services,  Inc.",14,single author,119
76.5765,41.2335,3.97,genre fiction,117.81,(Indie Publisher),0.0,0.99,767,"Amazon Digital Services,  Inc.",101,indie,119
385.9765,207.8335,4.59,genre fiction,593.81,Montlake Romance,0.0,4.99,768,"Amazon Digital Services,  Inc.",329,amazon,119
23.562,23.562,4.62,nonfiction,117.81,(Single-Author Publisher),70.686,0.99,770,"Amazon Digital Services,  Inc.",208,single author,119
156.842,156.842,4.0,genre fiction,784.21,(Small or Medium Publisher),470.526,6.59,770,"Amazon Digital Services,  Inc.",23,small/medium,119
216.58,216.58,4.3,fiction,1082.9,(Small or Medium Publisher),649.74,9.1,770,"Amazon Digital Services,  Inc.",23,small/medium,119
23.562,23.562,4.37,genre fiction,117.81,Entangled: Indulgence,70.686,0.99,772,Macmillan,48,big five,119
23.562,23.562,4.41,genre fiction,117.81,(Small or Medium Publisher),70.686,0.99,773,"Amazon Digital Services,  Inc.",34,small/medium,119
183.022,183.022,4.34,genre fiction,915.11,Delacorte Press,549.066,7.69,775,Random House LLC,742,big five,119
106.743,249.067,4.72,genre fiction,355.81,(Indie Publisher),0.0,2.99,779,"Amazon Digital Services,  Inc.",714,indie,119
128.044,128.044,4.45,nonfiction,640.22,William Morrow,384.132,5.38,779,HarperCollins Publishers,3620,big five,119
261.562,261.562,4.22,genre fiction,1307.81,Doubleday,784.686,10.99,781,Random House LLC,9,big five,119
23.562,23.562,4.02,genre fiction,117.81,(Single-Author Publisher),70.686,0.99,782,"Amazon Digital Services,  Inc.",93,single author,119
385.9765,207.8335,5.0,genre fiction,593.81,Thomas & Mercer,0.0,4.99,783,"Amazon Digital Services,  Inc.",5,amazon,119
106.743,249.067,4.8,genre fiction,355.81,(Indie Publisher),0.0,2.99,783,"Amazon Digital Services,  Inc.",5,indie,119
204.442,204.442,4.78,genre fiction,1022.21,(Small or Medium Publisher),613.326,8.59,784,"Amazon Digital Services,  Inc.",37,small/medium,119
76.5765,41.2335,4.1,genre fiction,117.81,(Indie Publisher),0.0,0.99,786,"Amazon Digital Services,  Inc.",157,indie,119
71.162,71.162,3.68,nonfiction,355.81,Gallery Books,213.486,2.99,786,Simon and Schuster Digital Sales Inc,342,big five,119
190.162,190.162,4.86,nonfiction,950.81,Thomas Nelson,570.486,7.99,787,HarperCollins Christian Publishing,4820,big five,119
71.508,71.508,4.53,nonfiction,357.54,(Small or Medium Publisher),214.524,3.03,789,"Amazon Digital Services,  Inc.",398,small/medium,118
105.846,246.974,4.68,genre fiction,352.82,(Indie Publisher),0.0,2.99,791,"Amazon Digital Services,  Inc.",148,indie,118
23.364,23.364,4.31,genre fiction,116.82,(Small or Medium Publisher),70.092,0.99,792,"Amazon Digital Services,  Inc.",16,small/medium,118
172.516,172.516,4.34,genre fiction,862.58,Harper,517.548,7.31,792,HarperCollins Publishers,2150,big five,118
172.516,172.516,4.47,genre fiction,862.58,Razorbill,517.548,7.31,794,Penguin Group (USA) LLC,368,big five,118
70.564,70.564,4.4,genre fiction,352.82,(Single-Author Publisher),211.692,2.99,797,"Amazon Digital Services,  Inc.",35,single author,118
212.164,212.164,4.11,fiction,1060.82,Harper,636.492,8.99,797,HarperCollins Publishers,732,big five,118
105.846,246.974,4.56,genre fiction,352.82,(Indie Publisher),0.0,2.99,798,"Amazon Digital Services,  Inc.",78,indie,118
75.933,40.887,4.54,genre fiction,116.82,(Indie Publisher),0.0,0.99,799,"Amazon Digital Services,  Inc.",50,indie,118
264.084,264.084,4.52,genre fiction,1320.42,Harper,792.252,11.19,800,HarperCollins Publishers,268,big five,118
152.22,152.22,4.34,genre fiction,761.1,Pocket Books,456.66,6.45,802,Simon and Schuster Digital Sales Inc,61,big five,118
130.98,130.98,4.82,children,654.9,(Small or Medium Publisher),392.94,5.55,802,"Amazon Digital Services,  Inc.",1274,small/medium,118
23.364,23.364,4.52,genre fiction,116.82,(Single-Author Publisher),70.092,0.99,803,"Amazon Digital Services,  Inc.",48,single author,118
23.364,23.364,4.24,genre fiction,116.82,Loveswept,70.092,0.99,804,Random House LLC,259,big five,118
164.964,164.964,4.37,genre fiction,824.82,Grand Central Publishing,494.892,6.99,804,Hachette Book Group,1694,big five,118
212.164,212.164,4.25,nonfiction,1060.82,Vintage,636.492,8.99,805,Random House LLC,2210,big five,118
141.364,141.364,0.0,genre fiction,706.82,Berkley,424.092,5.99,808,Penguin Group (USA) LLC,0,big five,118
100.536,100.536,5.0,nonfiction,502.68,Zondervan,301.608,4.26,809,HarperCollins Publishing,1,big five,118
226.324,226.324,4.46,nonfiction,1131.62,Celebra,678.972,9.59,810,Penguin Group (USA) LLC,47,big five,118
46.964,46.964,4.15,fiction,234.82,Atria Books,140.892,1.99,810,Simon and Schuster Digital Sales Inc,459,big five,118
382.733,206.087,4.36,genre fiction,588.82,Montlake Romance,0.0,4.99,811,"Amazon Digital Services,  Inc.",560,amazon,118
336.064,336.064,4.39,genre fiction,1680.32,Dutton Adult,1008.192,14.24,811,Penguin Group (USA) LLC,3518,big five,118
225.616,225.616,4.42,genre fiction,1128.08,Touchstone,676.848,9.56,813,Simon and Schuster Digital Sales Inc,2485,big five,118
70.564,70.564,4.69,nonfiction,352.82,(Small or Medium Publisher),211.692,2.99,814,"Amazon Digital Services,  Inc.",442,small/medium,118
174.404,174.404,4.75,children,872.02,(Small or Medium Publisher),523.212,7.39,816,"Amazon Digital Services,  Inc.",1486,small/medium,118
94.164,94.164,3.58,genre fiction,470.82,(Small or Medium Publisher),282.492,3.99,818,"Amazon Digital Services,  Inc.",137,small/medium,118
164.964,164.964,4.03,nonfiction,824.82,Random House,494.892,6.99,818,Random House LLC,2830,big five,118
105.846,246.974,4.24,genre fiction,352.82,(Indie Publisher),0.0,2.99,819,"Amazon Digital Services,  Inc.",79,indie,118
188.564,188.564,3.8,fiction,942.82,Penguin Books,565.692,7.99,820,Penguin Group (USA) LLC,26,big five,118
141.246,329.574,4.6,genre fiction,470.82,(Indie Publisher),0.0,3.99,821,"Amazon Digital Services,  Inc.",121,indie,118
382.733,206.087,4.0,genre fiction,588.82,Thomas & Mercer,0.0,4.99,823,"Amazon Digital Services,  Inc.",3,amazon,118
46.964,46.964,4.25,nonfiction,234.82,(Small or Medium Publisher),140.892,1.99,823,"Amazon Digital Services,  Inc.",430,small/medium,118
46.964,46.964,4.54,genre fiction,234.82,(Single-Author Publisher),140.892,1.99,824,"Amazon Digital Services,  Inc.",33,single author,118
145.14,145.14,4.67,children,725.7,(Small or Medium Publisher),435.42,6.15,825,"Amazon Digital Services,  Inc.",2283,small/medium,118
140.049,326.781,0.0,genre fiction,466.83,(Indie Publisher),0.0,3.99,826,"Amazon Digital Services,  Inc.",0,indie,117
186.966,186.966,4.42,fiction,934.83,Anchor,560.898,7.99,827,Random House LLC,2182,big five,117
69.966,69.966,4.01,genre fiction,349.83,(Single-Author Publisher),209.898,2.99,830,"Amazon Digital Services,  Inc.",433,single author,117
69.966,69.966,4.07,genre fiction,349.83,(Small or Medium Publisher),209.898,2.99,831,"Amazon Digital Services,  Inc.",26,small/medium,117
75.2895,40.5405,3.5,genre fiction,115.83,(Indie Publisher),0.0,0.99,832,"Amazon Digital Services,  Inc.",2,indie,117
46.566,46.566,4.56,genre fiction,232.83,Harper Voyager,139.698,1.99,832,HarperCollins Publishers,39,big five,117
46.566,46.566,4.46,genre fiction,232.83,(Small or Medium Publisher),139.698,1.99,834,"Amazon Digital Services,  Inc.",15,small/medium,117
171.054,171.054,4.28,genre fiction,855.27,Delacorte Press,513.162,7.31,836,Random House LLC,732,big five,117
303.966,303.966,4.43,nonfiction,1519.83,(Small or Medium Publisher),911.898,12.99,836,"Amazon Digital Services,  Inc.",37,small/medium,117
303.4395,163.3905,4.54,genre fiction,466.83,Skyscape,0.0,3.99,837,"Amazon Digital Services,  Inc.",2092,amazon,117
140.166,140.166,4.2,nonfiction,700.83,HarperCollins e-books,420.498,5.99,837,HarperCollins Publishers,3203,big five,117
75.2895,40.5405,3.72,genre fiction,115.83,(Indie Publisher),0.0,0.99,838,"Amazon Digital Services,  Inc.",125,indie,117
337.896,337.896,0.0,nonfiction,1689.48,HarperBusiness,1013.688,14.44,840,HarperCollins Publishers,0,big five,117
69.966,69.966,4.64,genre fiction,349.83,Entangled: Brazen,209.898,2.99,841,Macmillan,94,big five,117
116.766,116.766,4.23,nonfiction,583.83,Reagan Arthur Books,350.298,4.99,842,Hachette Book Group,2402,big five,117
234.0,234.0,4.62,genre fiction,1170.0,(Small or Medium Publisher),702.0,10.0,843,"Amazon Digital Services,  Inc.",3021,small/medium,117
280.566,280.566,4.5,genre fiction,1402.83,Putnam Adult,841.698,11.99,844,Penguin Group (USA) LLC,10,big five,117
75.2895,40.5405,4.42,nonfiction,115.83,(Indie Publisher),0.0,0.99,845,"Amazon Digital Services,  Inc.",75,indie,117
104.949,244.881,4.46,genre fiction,349.83,(Indie Publisher),0.0,2.99,846,"Amazon Digital Services,  Inc.",47,indie,117
216.918,216.918,4.76,genre fiction,1084.59,Putnam Juvenile,650.754,9.27,846,Penguin Group (USA) LLC,401,big five,117
46.566,46.566,4.38,nonfiction,232.83,(Small or Medium Publisher),139.698,1.99,848,"Amazon Digital Services,  Inc.",107,small/medium,117
303.4395,163.3905,4.31,genre fiction,466.83,Montlake Romance,0.0,3.99,852,"Amazon Digital Services,  Inc.",993,amazon,117
104.949,244.881,4.71,nonfiction,349.83,(Indie Publisher),0.0,2.99,852,"Amazon Digital Services,  Inc.",7,indie,117
140.049,326.781,4.64,genre fiction,466.83,(Indie Publisher),0.0,3.99,853,"Amazon Digital Services,  Inc.",6637,indie,117
278.226,278.226,4.69,genre fiction,1391.13,Touchstone,834.678,11.89,854,Simon and Schuster Digital Sales Inc,62,big five,117
46.566,46.566,4.43,genre fiction,232.83,Orbit,139.698,1.99,857,Hachette Book Group,92,big five,117
159.822,159.822,4.5,genre fiction,799.11,St. Martin's Press,479.466,6.83,859,Macmillan,474,big five,117
104.949,244.881,4.47,genre fiction,349.83,(Indie Publisher),0.0,2.99,860,"Amazon Digital Services,  Inc.",40,indie,117
116.766,116.766,3.98,genre fiction,583.83,Berkley,350.298,4.99,862,Penguin Group (USA) LLC,700,big five,117
74.646,40.194,4.27,genre fiction,114.84,(Indie Publisher),0.0,0.99,863,"Amazon Digital Services,  Inc.",251,indie,116
124.816,124.816,4.82,nonfiction,624.08,(Single-Author Publisher),374.448,5.38,865,"Amazon Digital Services,  Inc.",62,single author,116
208.452,486.388,4.56,genre fiction,694.84,(Indie Publisher),0.0,5.99,866,"Amazon Digital Services,  Inc.",1130,indie,116
178.408,178.408,3.75,genre fiction,892.04,Delacorte Press,535.224,7.69,867,Random House LLC,2865,big five,116
104.052,242.788,0.0,genre fiction,346.84,(Indie Publisher),0.0,2.99,868,"Amazon Digital Services,  Inc.",0,indie,116
138.852,323.988,4.45,genre fiction,462.84,(Indie Publisher),0.0,3.99,869,"Amazon Digital Services,  Inc.",100,indie,116
22.968,22.968,3.84,genre fiction,114.84,Bantam,68.904,0.99,869,Random House LLC,615,big five,116
231.768,231.768,4.56,genre fiction,1158.84,Viking Adult,695.304,9.99,871,Penguin Group (USA) LLC,541,big five,116
92.568,92.568,4.11,nonfiction,462.84,"Little, Brown and Company",277.704,3.99,871,Hachette Book Group,992,big five,116
46.168,46.168,4.29,nonfiction,230.84,Random House Trade Paperbacks,138.504,1.99,873,Random House LLC,171,big five,116
92.568,92.568,4.9,genre fiction,462.84,(Single-Author Publisher),277.704,3.99,877,"Amazon Digital Services,  Inc.",11,single author,116
208.452,486.388,4.54,genre fiction,694.84,(Indie Publisher),0.0,5.99,879,"Amazon Digital Services,  Inc.",66,indie,116
154.048,154.048,3.72,genre fiction,770.24,Grand Central Publishing,462.144,6.64,879,Hachette Book Group,496,big five,116
22.968,22.968,4.56,genre fiction,114.84,(Small or Medium Publisher),68.904,0.99,881,"Amazon Digital Services,  Inc.",51,small/medium,116
138.968,138.968,4.78,children,694.84,(Small or Medium Publisher),416.904,5.99,883,"Amazon Digital Services,  Inc.",847,small/medium,116
22.968,22.968,4.69,genre fiction,114.84,(Small or Medium Publisher),68.904,0.99,884,"Amazon Digital Services,  Inc.",76,small/medium,116
22.968,22.968,4.86,genre fiction,114.84,(Single-Author Publisher),68.904,0.99,885,"Amazon Digital Services,  Inc.",52,single author,116
74.646,40.194,3.84,genre fiction,114.84,(Indie Publisher),0.0,0.99,886,"Amazon Digital Services,  Inc.",25,indie,116
162.168,162.168,4.48,nonfiction,810.84,Simon & Schuster,486.504,6.99,886,Simon and Schuster Digital Sales Inc,3218,big five,116
104.052,242.788,3.72,genre fiction,346.84,(Indie Publisher),0.0,2.99,887,"Amazon Digital Services,  Inc.",376,indie,116
74.646,40.194,4.41,genre fiction,114.84,(Indie Publisher),0.0,0.99,890,"Amazon Digital Services,  Inc.",104,indie,116
22.968,22.968,4.55,genre fiction,114.84,(Small or Medium Publisher),68.904,0.99,892,"Amazon Digital Services,  Inc.",45,small/medium,116
138.852,323.988,4.67,genre fiction,462.84,(Indie Publisher),0.0,3.99,892,"Amazon Digital Services,  Inc.",55,indie,116
208.568,208.568,4.74,nonfiction,1042.84,(Small or Medium Publisher),625.704,8.99,893,"Amazon Digital Services,  Inc.",59,small/medium,116
208.336,208.336,4.66,nonfiction,1041.68,(Small or Medium Publisher),625.008,8.98,894,"Amazon Digital Services,  Inc.",1093,small/medium,116
301.368,301.368,4.48,genre fiction,1506.84,Scribner,904.104,12.99,894,Simon and Schuster Digital Sales Inc,124,big five,116
156.832,156.832,4.27,nonfiction,784.16,(Small or Medium Publisher),470.496,6.76,897,"Amazon Digital Services,  Inc.",1319,small/medium,116
104.052,242.788,4.87,genre fiction,346.84,(Indie Publisher),0.0,2.99,898,"Amazon Digital Services,  Inc.",63,indie,116
231.768,231.768,4.49,genre fiction,1158.84,Scribner,695.304,9.99,900,Simon and Schuster Digital Sales Inc,5675,big five,116
185.368,185.368,3.75,genre fiction,926.84,Delacorte Press,556.104,7.99,900,Random House LLC,860,big five,116
137.655,321.195,4.59,genre fiction,458.85,(Indie Publisher),0.0,3.99,903,"Amazon Digital Services,  Inc.",107,indie,115
273.47,273.47,0.0,genre fiction,1367.35,Touchstone,820.41,11.89,904,Simon and Schuster Digital Sales Inc,0,big five,115
373.0025,200.8475,4.56,genre fiction,573.85,Montlake Romance,0.0,4.99,905,"Amazon Digital Services,  Inc.",424,amazon,115
103.155,240.695,4.54,genre fiction,343.85,(Indie Publisher),0.0,2.99,907,"Amazon Digital Services,  Inc.",480,indie,115
206.77,206.77,4.52,genre fiction,1033.85,Harper,620.31,8.99,909,HarperCollins Publishers,2280,big five,115
103.155,240.695,4.79,genre fiction,343.85,(Indie Publisher),0.0,2.99,909,"Amazon Digital Services,  Inc.",92,indie,115
103.155,240.695,4.0,nonfiction,343.85,(Indie Publisher),0.0,2.99,910,"Amazon Digital Services,  Inc.",9,indie,115
172.155,401.695,4.77,genre fiction,573.85,(Indie Publisher),0.0,4.99,911,"Amazon Digital Services,  Inc.",437,indie,115
68.77,68.77,4.54,nonfiction,343.85,William Morrow,206.31,2.99,913,HarperCollins Publishers,211,big five,115
298.2525,160.5975,4.52,genre fiction,458.85,Montlake Romance,0.0,3.99,914,"Amazon Digital Services,  Inc.",480,amazon,115
252.77,252.77,4.58,nonfiction,1263.85,Spiegel & Grau,758.31,10.99,914,Random House LLC,413,big five,115
298.2525,160.5975,3.52,genre fiction,458.85,AmazonCrossing,0.0,3.99,915,"Amazon Digital Services,  Inc.",363,amazon,115
103.155,240.695,4.92,genre fiction,343.85,(Indie Publisher),0.0,2.99,916,"Amazon Digital Services,  Inc.",63,indie,115
68.77,68.77,4.37,genre fiction,343.85,(Small or Medium Publisher),206.31,2.99,917,"Amazon Digital Services,  Inc.",74,small/medium,115
137.655,321.195,4.42,genre fiction,458.85,(Indie Publisher),0.0,3.99,918,"Amazon Digital Services,  Inc.",38,indie,115
160.77,160.77,4.49,genre fiction,803.85,DAW,482.31,6.99,920,Penguin Group (USA) LLC,2357,big five,115
186.07,186.07,4.6,genre fiction,930.35,Putnam Juvenile,558.21,8.09,921,Penguin Group (USA) LLC,581,big five,115
22.77,22.77,4.15,fiction,113.85,(Single-Author Publisher),68.31,0.99,922,"Amazon Digital Services,  Inc.",32,single author,115
114.77,114.77,4.5,genre fiction,573.85,(Single-Author Publisher),344.31,4.99,924,"Amazon Digital Services,  Inc.",6,single author,115
253.92,253.92,4.7,nonfiction,1269.6,HarperWave,761.76,11.04,926,HarperCollins Publishers,17,big five,115
176.87,176.87,4.14,genre fiction,884.35,Delacorte Press,530.61,7.69,927,Random House LLC,1016,big five,115
22.77,22.77,4.57,genre fiction,113.85,(Small or Medium Publisher),68.31,0.99,930,"Amazon Digital Services,  Inc.",38,small/medium,115
114.77,114.77,4.71,nonfiction,573.85,Simon & Schuster,344.31,4.99,931,Simon and Schuster Digital Sales Inc,1919,big five,115
114.77,114.77,4.68,genre fiction,573.85,Tor Books,344.31,4.99,933,Macmillan,1419,big five,115
74.0025,39.8475,4.85,genre fiction,113.85,(Indie Publisher),0.0,0.99,936,"Amazon Digital Services,  Inc.",7,indie,115
103.155,240.695,4.02,genre fiction,343.85,(Indie Publisher),0.0,2.99,937,"Amazon Digital Services,  Inc.",1382,indie,115
182.172,182.172,4.42,fiction,910.86,(Small or Medium Publisher),546.516,7.99,938,"Amazon Digital Services,  Inc.",870,small/medium,114
273.372,273.372,4.38,fiction,1366.86,Riverhead,820.116,11.99,939,Penguin Group (USA) LLC,268,big five,114
273.372,273.372,0.0,genre fiction,1366.86,Delacorte Press,820.116,11.99,941,Random House LLC,0,big five,114
68.172,68.172,4.44,nonfiction,340.86,(Single-Author Publisher),204.516,2.99,943,"Amazon Digital Services,  Inc.",684,single author,114
369.759,199.101,4.47,genre fiction,568.86,Montlake Romance,0.0,4.99,944,"Amazon Digital Services,  Inc.",140,amazon,114
73.359,39.501,3.86,genre fiction,112.86,(Indie Publisher),0.0,0.99,946,"Amazon Digital Services,  Inc.",44,indie,114
182.172,182.172,4.27,nonfiction,910.86,(Small or Medium Publisher),546.516,7.99,947,"Amazon Digital Services,  Inc.",1223,small/medium,114
22.572,22.572,4.37,nonfiction,112.86,(Small or Medium Publisher),67.716,0.99,949,"Amazon Digital Services,  Inc.",16,small/medium,114
175.332,175.332,4.32,genre fiction,876.66,Delacorte Press,525.996,7.69,950,Random House LLC,692,big five,114
147.459,79.401,3.48,genre fiction,226.86,Thomas & Mercer,0.0,1.99,952,"Amazon Digital Services,  Inc.",196,amazon,114
113.772,113.772,4.35,genre fiction,568.86,Sarah Crichton Books,341.316,4.99,952,Macmillan,2766,big five,114
170.658,398.202,4.88,genre fiction,568.86,(Indie Publisher),0.0,4.99,953,"Amazon Digital Services,  Inc.",231,indie,114
22.572,22.572,4.35,genre fiction,112.86,(Single-Author Publisher),67.716,0.99,955,"Amazon Digital Services,  Inc.",92,single author,114
45.372,45.372,4.2,children,226.86,HarperCollins,136.116,1.99,956,HarperCollins Publishers,1505,big five,114
175.332,175.332,4.58,genre fiction,876.66,Razorbill,525.996,7.69,957,Penguin Group (USA) LLC,453,big five,114
68.172,68.172,4.89,fiction,340.86,(Single-Author Publisher),204.516,2.99,958,"Amazon Digital Services,  Inc.",28,single author,114
273.372,273.372,3.52,nonfiction,1366.86,The Penguin Press,820.116,11.99,960,Penguin Group (USA) LLC,17,big five,114
119.358,278.502,4.2,nonfiction,397.86,(Indie Publisher),0.0,3.49,961,"Amazon Digital Services,  Inc.",15,indie,114
113.772,113.772,4.21,genre fiction,568.86,Anchor,341.316,4.99,963,Random House LLC,3069,big five,114
102.258,238.602,4.21,genre fiction,340.86,(Indie Publisher),0.0,2.99,963,"Amazon Digital Services,  Inc.",138,indie,114
90.972,90.972,4.82,genre fiction,454.86,(Small or Medium Publisher),272.916,3.99,966,"Amazon Digital Services,  Inc.",93,small/medium,114
171.228,171.228,4.43,genre fiction,856.14,Ace,513.684,7.51,967,Penguin Group (USA) LLC,1752,big five,114
68.172,68.172,3.55,genre fiction,340.86,Scribner,204.516,2.99,968,Simon and Schuster Digital Sales Inc,1124,big five,114
103.626,241.794,4.56,genre fiction,345.42,(Indie Publisher),0.0,3.03,968,"Amazon Digital Services,  Inc.",481,indie,114
168.948,168.948,3.76,genre fiction,844.74,FSG Originals,506.844,7.41,969,Macmillan,30,big five,114
148.2,79.8,4.11,genre fiction,228.0,Montlake Romance,0.0,2.0,970,"Amazon Digital Services,  Inc.",125,amazon,114
119.472,119.472,4.74,fiction,597.36,(Small or Medium Publisher),358.416,5.24,970,"Amazon Digital Services,  Inc.",223,small/medium,114
155.724,155.724,3.96,genre fiction,778.62,Pocket Books,467.172,6.83,971,Simon and Schuster Digital Sales Inc,109,big five,114
182.172,182.172,4.3,genre fiction,910.86,Delacorte Press,546.516,7.99,971,Random House LLC,740,big five,114
136.458,318.402,4.51,genre fiction,454.86,(Indie Publisher),0.0,3.99,972,"Amazon Digital Services,  Inc.",104,indie,114
136.458,318.402,3.98,genre fiction,454.86,(Indie Publisher),0.0,3.99,973,"Amazon Digital Services,  Inc.",366,indie,114
149.34,149.34,4.58,nonfiction,746.7,Sarah Crichton Books,448.02,6.55,973,Macmillan,866,big five,114
244.08,244.08,0.0,genre fiction,1220.4,HarperTeen,732.24,10.8,977,HarperCollins Publishers,0,big five,113
86.332,86.332,0.0,genre fiction,431.66,(Small or Medium Publisher),258.996,3.82,980,"Amazon Digital Services,  Inc.",0,small/medium,113
180.574,180.574,4.0,genre fiction,902.87,Grand Central Publishing,541.722,7.99,981,Hachette Book Group,510,big five,113
169.161,394.709,4.85,genre fiction,563.87,(Indie Publisher),0.0,4.99,982,"Amazon Digital Services,  Inc.",91,indie,113
225.774,225.774,4.76,nonfiction,1128.87,(Small or Medium Publisher),677.322,9.99,984,"Amazon Digital Services,  Inc.",974,small/medium,113
135.261,315.609,4.59,genre fiction,450.87,(Indie Publisher),0.0,3.99,985,"Amazon Digital Services,  Inc.",481,indie,113
135.261,315.609,4.83,genre fiction,450.87,(Indie Publisher),0.0,3.99,986,"Amazon Digital Services,  Inc.",274,indie,113
248.374,248.374,4.56,nonfiction,1241.87,Doubleday,745.122,10.99,988,Random House LLC,676,big five,113
22.374,22.374,4.54,nonfiction,111.87,(Single-Author Publisher),67.122,0.99,990,"Amazon Digital Services,  Inc.",166,single author,113
33.9,33.9,4.62,genre fiction,169.5,Witness Impulse,101.7,1.5,992,HarperCollins Publishers,64,big five,113
90.174,90.174,4.37,genre fiction,450.87,Atria/Emily Bestler Books,270.522,3.99,993,Simon and Schuster Digital Sales Inc,1033,big five,113
277.754,277.754,4.22,genre fiction,1388.77,Ecco,833.262,12.29,993,HarperCollins Publishers,9,big five,113
22.374,22.374,4.36,nonfiction,111.87,(Small or Medium Publisher),67.122,0.99,994,"Amazon Digital Services,  Inc.",713,small/medium,113
22.374,22.374,3.64,nonfiction,111.87,(Single-Author Publisher),67.122,0.99,995,"Amazon Digital Services,  Inc.",259,single author,113
72.7155,39.1545,4.24,genre fiction,111.87,(Indie Publisher),0.0,0.99,996,"Amazon Digital Services,  Inc.",286,indie,113
172.89,172.89,4.5,genre fiction,864.45,Signet,518.67,7.65,997,Penguin Group (USA) LLC,863,big five,113
265.55,265.55,4.34,nonfiction,1327.75,Ballantine Books,796.65,11.75,1000,Random House LLC,612,big five,113
156.392,156.392,4.58,genre fiction,781.96,Dell,469.176,6.92,1001,Random House LLC,803,big five,113
90.174,90.174,4.78,genre fiction,450.87,(Single-Author Publisher),270.522,3.99,1001,"Amazon Digital Services,  Inc.",233,single author,113
101.361,236.509,5.0,genre fiction,337.87,(Indie Publisher),0.0,2.99,1004,"Amazon Digital Services,  Inc.",2,indie,113
194.134,194.134,4.36,nonfiction,970.67,Penguin Books,582.402,8.59,1005,Penguin Group (USA) LLC,1063,big five,113
203.174,203.174,4.01,genre fiction,1015.87,"Little, Brown and Company",609.522,8.99,1006,Hachette Book Group,444,big five,113
169.274,169.274,4.0,genre fiction,846.37,Signet,507.822,7.49,1006,Penguin Group (USA) LLC,2983,big five,113
157.974,157.974,0.0,genre fiction,789.87,(Small or Medium Publisher),473.922,6.99,1007,"Amazon Digital Services,  Inc.",0,small/medium,113
22.374,22.374,0.0,genre fiction,111.87,(Small or Medium Publisher),67.122,0.99,1007,"Amazon Digital Services,  Inc.",0,small/medium,113
44.974,44.974,4.21,nonfiction,224.87,(Small or Medium Publisher),134.922,1.99,1008,"Amazon Digital Services,  Inc.",280,small/medium,113
22.374,22.374,4.56,fiction,111.87,(Small or Medium Publisher),67.122,0.99,1009,"Amazon Digital Services,  Inc.",683,small/medium,113
44.974,44.974,4.69,genre fiction,224.87,HarperCollins e-books,134.922,1.99,1010,HarperCollins Publishers,380,big five,113
198.428,198.428,3.51,nonfiction,992.14,Simon & Schuster,595.284,8.78,1011,Simon and Schuster Digital Sales Inc,94,big five,113
56.5,56.5,3.78,nonfiction,282.5,(Small or Medium Publisher),169.5,2.5,1012,"Amazon Digital Services,  Inc.",265,small/medium,113
22.176,22.176,4.46,genre fiction,110.88,(Single-Author Publisher),66.528,0.99,1013,"Amazon Digital Services,  Inc.",91,single author,112
