quantity,questions,exclaims,hour,month,day,length
1,0.0,0.0,03,05,00,898
2,0.0,0.0,05,06,01,485
4,0.0,0.0,10,02,02,831
1,3.0,2.0,09,01,03,821
1,0.0,0.0,14,10,01,1216
1,0.0,0.0,18,09,00,34
1,0.0,1.0,10,12,01,754
1,0.0,0.0,05,06,02,765
1,1.0,1.0,10,04,02,1089
1,0.0,0.0,10,01,02,1325
1,0.0,0.0,16,08,02,1826
1,2.0,0.0,19,12,02,703
1,0.0,0.0,04,04,05,439
1,0.0,0.0,19,06,02,1193
1,0.0,1.0,00,01,00,187
7,1.0,0.0,12,02,05,1547
1,0.0,1.0,09,01,00,920
3,0.0,0.0,06,04,03,2265
1,0.0,2.0,22,06,01,250
2,1.0,1.0,04,10,00,3584
1,0.0,1.0,12,07,05,693
1,0.0,0.0,00,03,01,839
1,0.0,2.0,09,01,04,1158
1,1.0,1.0,06,08,04,628
1,0.0,0.0,15,03,01,1058
2,1.0,0.0,07,03,00,564
1,0.0,0.0,00,12,02,367
1,1.0,0.0,12,01,04,1499
1,0.0,0.0,06,10,01,882
2,1.0,0.0,00,10,03,146
1,2.0,0.0,19,07,03,309
1,0.0,0.0,09,01,03,1296
2,0.0,0.0,11,02,02,3192
1,0.0,0.0,07,01,03,380
1,2.0,0.0,05,02,03,606
1,0.0,1.0,18,02,06,229
1,0.0,0.0,04,02,03,1602
11,3.0,0.0,19,12,02,1792
2,0.0,0.0,09,09,05,410
2,0.0,0.0,12,07,00,2122
1,4.0,0.0,13,01,02,1185
1,0.0,2.0,09,08,01,1329
1,2.0,0.0,15,12,02,859
2,0.0,0.0,07,02,05,817
2,1.0,0.0,23,12,02,1005
1,1.0,0.0,04,06,03,189
1,0.0,0.0,18,02,00,755
1,0.0,0.0,10,03,03,213
2,0.0,1.0,11,04,02,492
1,0.0,0.0,13,11,03,444
1,0.0,0.0,09,03,03,1597
1,0.0,0.0,08,11,04,484
1,1.0,0.0,03,11,01,338
1,0.0,0.0,03,04,05,14633
1,1.0,3.0,12,05,02,1011
1,1.0,1.0,23,05,01,1465
6,0.0,0.0,00,09,03,225
11,0.0,1.0,01,03,00,4038
1,0.0,2.0,14,06,02,3365
1,0.0,0.0,14,08,00,1403
1,1.0,1.0,10,04,00,2856
1,1.0,1.0,13,09,00,836
1,0.0,0.0,09,11,00,2116
1,5.0,4.0,08,01,01,7735
2,1.0,0.0,12,06,04,1065
1,6.0,0.0,03,02,02,3763
1,0.0,1.0,09,05,03,933
2,2.0,0.0,05,07,01,3494
2,0.0,0.0,12,11,00,141
1,0.0,3.0,18,03,01,1404
1,0.0,0.0,10,10,06,215
1,0.0,0.0,11,08,04,2568
1,1.0,0.0,04,12,01,463
1,0.0,2.0,22,06,05,1832
1,2.0,0.0,06,07,05,1580
1,0.0,0.0,10,03,00,953
2,1.0,0.0,05,10,01,768
1,1.0,0.0,01,07,00,1233
1,0.0,0.0,10,05,03,708
3,0.0,0.0,08,01,03,435
2,1.0,0.0,07,10,03,801
1,2.0,0.0,03,08,03,1087
1,1.0,0.0,06,10,01,1200
1,0.0,1.0,12,05,06,5675
1,6.0,2.0,07,09,03,650
1,0.0,0.0,16,02,00,1173
1,0.0,5.0,12,05,00,639
1,2.0,0.0,13,08,06,3304
1,0.0,0.0,10,05,03,699
2,1.0,1.0,16,07,03,1004
1,2.0,1.0,06,09,05,1173
1,0.0,0.0,16,11,00,332
1,0.0,2.0,02,01,00,1586
4,1.0,2.0,13,01,01,749
2,0.0,0.0,07,01,05,1218
1,1.0,0.0,09,08,04,813
1,0.0,0.0,07,07,03,434
1,0.0,0.0,07,02,05,1136
1,1.0,0.0,04,05,02,1259
1,11.0,0.0,08,08,04,567
1,0.0,0.0,04,02,01,0
1,1.0,0.0,13,03,00,636
2,0.0,0.0,19,08,00,2172
1,1.0,0.0,08,02,01,1504
2,0.0,0.0,03,10,04,721
1,0.0,0.0,20,12,05,419
1,0.0,0.0,01,02,04,804
1,0.0,0.0,11,07,00,181
1,3.0,0.0,13,10,03,815
1,0.0,0.0,12,10,01,5802
1,0.0,0.0,09,10,04,419
1,0.0,1.0,07,02,06,1349
1,0.0,1.0,09,03,00,902
1,1.0,0.0,13,02,02,2621
1,0.0,2.0,08,01,02,630
1,0.0,1.0,15,01,00,1012
1,0.0,0.0,08,04,04,1365
1,1.0,0.0,10,04,04,1243
1,6.0,1.0,10,01,04,2929
1,0.0,0.0,10,04,02,238
1,0.0,0.0,05,05,03,375
1,0.0,0.0,11,11,06,772
1,0.0,0.0,22,01,03,746
2,0.0,1.0,16,01,00,1365
1,0.0,1.0,05,07,00,83
1,0.0,2.0,15,04,05,463
1,1.0,0.0,06,01,03,374
1,0.0,0.0,10,04,02,57
1,1.0,0.0,20,10,04,1888
1,0.0,0.0,09,12,01,407
1,0.0,0.0,07,06,02,552
1,0.0,0.0,05,09,04,458
1,0.0,0.0,13,01,04,1425
1,0.0,0.0,22,08,04,481
6,1.0,2.0,08,01,02,699
1,0.0,0.0,18,05,04,969
1,0.0,0.0,11,12,00,227
1,0.0,0.0,22,02,01,1231
1,0.0,0.0,07,10,01,1988
1,0.0,0.0,09,08,02,259
1,0.0,0.0,07,08,03,1648
3,2.0,2.0,12,10,03,2064
1,0.0,0.0,11,12,03,391
5,15.0,0.0,09,05,00,461
9,4.0,0.0,11,11,05,3469
4,3.0,0.0,03,05,01,1698
1,1.0,0.0,03,07,02,3685
1,2.0,0.0,08,08,02,3949
2,0.0,0.0,09,08,04,785
1,0.0,0.0,12,08,04,1143
2,4.0,1.0,06,02,00,1304
1,2.0,0.0,17,05,02,981
1,3.0,1.0,10,02,04,857
1,4.0,1.0,04,02,00,975
1,1.0,0.0,07,01,00,838
1,0.0,0.0,08,08,03,167
1,0.0,0.0,06,04,02,1333
1,1.0,0.0,06,08,06,3289
2,2.0,1.0,20,03,06,379
1,0.0,0.0,08,10,04,345
1,1.0,0.0,22,03,00,529
1,0.0,0.0,02,01,02,575
1,0.0,1.0,11,04,04,568
2,0.0,1.0,14,04,01,196
1,0.0,0.0,04,09,01,1077
4,3.0,0.0,10,10,04,864
1,0.0,0.0,01,02,05,447
4,1.0,0.0,04,06,02,142
1,0.0,0.0,10,08,03,539
1,0.0,0.0,06,10,01,1382
2,0.0,4.0,02,10,04,838
1,0.0,2.0,06,07,01,1453
1,0.0,0.0,09,11,01,399
1,0.0,0.0,11,05,06,1216
1,2.0,3.0,08,05,04,1620
1,2.0,0.0,03,10,01,260
1,0.0,0.0,12,01,02,913
1,0.0,0.0,05,04,00,4398
3,0.0,0.0,05,06,01,86
3,0.0,0.0,20,01,04,1453
1,0.0,1.0,17,05,01,1655
1,0.0,0.0,02,01,02,0
1,1.0,3.0,18,10,00,961
1,2.0,1.0,08,01,00,1624
5,3.0,0.0,10,10,02,1647
1,0.0,0.0,05,08,00,642
1,0.0,1.0,16,08,04,714
1,1.0,0.0,04,05,02,1084
1,0.0,0.0,09,01,02,1063
1,3.0,0.0,07,04,03,884
3,2.0,0.0,10,04,06,501
1,0.0,0.0,12,10,03,3766
1,0.0,0.0,18,09,01,116
2,0.0,0.0,11,03,04,3395
1,0.0,0.0,16,03,01,586
2,2.0,0.0,13,02,01,164
1,0.0,0.0,17,11,06,53
2,0.0,0.0,10,01,03,2640
5,0.0,0.0,18,09,02,3812
1,0.0,1.0,13,12,02,468
1,2.0,0.0,16,07,01,933
1,0.0,0.0,10,10,01,889
1,1.0,1.0,08,04,05,2673
1,9.0,0.0,10,10,06,2077
2,0.0,0.0,10,07,00,0
3,3.0,0.0,07,09,06,966
1,1.0,0.0,01,09,04,2260
1,0.0,0.0,16,03,05,851
1,0.0,0.0,04,01,04,110
1,0.0,0.0,06,09,02,2238
1,0.0,0.0,15,10,03,655
1,0.0,0.0,16,06,02,961
2,0.0,0.0,05,07,04,144
1,7.0,0.0,10,10,04,941
1,1.0,0.0,13,02,05,657
1,0.0,0.0,11,01,00,1772
1,0.0,0.0,16,10,02,1968
1,0.0,0.0,05,06,00,2174
1,2.0,1.0,09,11,04,1239
1,0.0,0.0,07,07,03,1700
1,0.0,1.0,05,10,01,1071
1,0.0,1.0,11,10,04,3938
1,3.0,0.0,09,02,02,2557
1,4.0,2.0,19,09,01,5784
1,1.0,1.0,12,03,01,1042
1,1.0,0.0,12,03,02,2116
1,0.0,0.0,23,04,02,464
1,1.0,0.0,05,02,04,4647
4,1.0,0.0,04,08,02,265
5,0.0,0.0,13,04,03,1724
1,5.0,0.0,08,04,02,896
1,0.0,0.0,09,09,00,233
1,3.0,2.0,11,04,02,2545
4,0.0,0.0,12,01,02,61
1,4.0,0.0,12,09,00,1967
1,0.0,1.0,12,12,03,923
1,4.0,0.0,10,05,02,1360
1,0.0,0.0,10,10,03,43
3,0.0,3.0,05,06,00,691
2,0.0,0.0,01,02,00,944
1,0.0,2.0,08,01,01,806
1,0.0,2.0,17,04,02,3087
1,7.0,0.0,22,02,06,5779
1,0.0,1.0,09,01,04,398
1,0.0,2.0,22,07,02,772
1,0.0,0.0,20,01,04,102
2,0.0,0.0,05,04,02,1343
1,0.0,0.0,17,03,03,974
21,0.0,1.0,12,08,02,545
1,0.0,0.0,08,02,00,278
1,1.0,0.0,13,04,05,2729
1,0.0,0.0,09,05,00,3833
1,0.0,0.0,14,11,06,0
3,1.0,0.0,19,05,01,388
1,0.0,0.0,17,01,01,5014
1,0.0,0.0,05,05,00,523
4,1.0,0.0,06,09,04,838
15,1.0,2.0,18,04,04,1964
1,3.0,5.0,06,02,03,2385
1,0.0,0.0,07,01,01,1472
2,2.0,0.0,14,05,01,889
1,0.0,0.0,00,09,01,840
1,0.0,0.0,08,02,03,2483
2,4.0,0.0,10,10,01,1319
1,1.0,0.0,11,09,02,186
1,0.0,0.0,04,07,02,1703
2,1.0,0.0,14,10,01,659
1,2.0,0.0,13,03,02,2911
4,1.0,0.0,00,01,02,164
1,1.0,0.0,10,08,04,2672
1,0.0,0.0,05,04,05,1635
1,0.0,1.0,10,02,03,995
1,2.0,0.0,22,03,02,10693
1,0.0,0.0,04,07,00,133
1,0.0,2.0,12,06,01,1434
1,1.0,0.0,00,09,02,305
1,2.0,0.0,07,02,02,1040
2,1.0,0.0,13,10,02,2536
1,1.0,0.0,06,03,00,1162
5,0.0,0.0,04,11,03,1703
7,1.0,0.0,02,01,02,1760
3,1.0,0.0,10,09,03,581
3,1.0,0.0,09,10,00,1190
1,5.0,3.0,02,01,03,1693
2,1.0,1.0,18,01,06,2112
1,0.0,0.0,14,06,03,0
1,0.0,0.0,09,06,04,1064
1,0.0,0.0,13,05,02,534
3,12.0,1.0,05,08,05,2850
1,2.0,0.0,11,09,00,4038
1,0.0,0.0,05,05,04,439
3,1.0,0.0,13,05,06,358
2,3.0,2.0,09,01,01,1068
1,3.0,0.0,12,10,00,1331
1,2.0,0.0,14,01,02,1739
2,0.0,2.0,12,02,02,7287
1,0.0,0.0,07,01,01,215
1,0.0,3.0,05,05,00,601
1,0.0,0.0,05,06,02,631
1,1.0,0.0,06,12,00,349
1,1.0,0.0,02,08,04,916
5,2.0,0.0,00,11,02,1127
1,0.0,0.0,22,09,01,172
5,0.0,0.0,04,06,01,1267
1,0.0,0.0,14,01,01,1651
5,1.0,0.0,01,05,02,1049
1,0.0,0.0,15,04,04,184
1,0.0,0.0,21,01,04,1144
1,0.0,1.0,21,05,06,171
3,3.0,3.0,17,04,05,2808
1,0.0,0.0,12,03,01,3787
3,8.0,0.0,03,11,00,2664
1,0.0,1.0,19,07,00,1730
1,0.0,0.0,11,08,00,1019
1,4.0,0.0,11,10,03,471
1,0.0,0.0,08,03,00,936
1,1.0,0.0,10,05,02,700
1,1.0,0.0,14,01,02,1045
7,0.0,0.0,15,03,02,389
1,0.0,1.0,11,10,02,279
1,0.0,0.0,23,02,06,0
3,0.0,0.0,03,03,01,855
10,0.0,6.0,08,04,06,1139
1,4.0,0.0,04,06,06,723
1,0.0,0.0,11,01,06,505
11,1.0,0.0,08,09,00,173
6,1.0,1.0,09,03,02,3348
1,3.0,0.0,09,10,03,776
1,0.0,0.0,11,10,04,2682
1,0.0,0.0,04,08,03,2752
1,0.0,0.0,11,02,01,98
1,1.0,0.0,09,09,00,556
1,1.0,2.0,19,02,01,1896
1,0.0,0.0,08,11,01,1243
1,1.0,1.0,07,03,04,1516
3,3.0,1.0,06,02,04,3614
1,2.0,0.0,11,07,00,4904
1,0.0,0.0,07,01,06,795
6,1.0,0.0,05,04,04,347
3,0.0,0.0,08,07,01,1504
1,0.0,0.0,19,11,03,999
1,0.0,0.0,19,06,01,568
1,1.0,0.0,12,03,02,435
1,1.0,0.0,09,05,05,199
1,1.0,0.0,13,04,02,463
1,0.0,1.0,05,03,01,155
1,5.0,0.0,05,11,03,2762
1,0.0,0.0,06,10,00,200
1,0.0,0.0,11,03,01,811
1,0.0,0.0,19,03,00,617
1,0.0,5.0,14,12,03,2117
1,1.0,0.0,11,10,01,445
3,4.0,4.0,07,02,05,1750
1,0.0,0.0,08,03,03,1352
1,1.0,0.0,02,04,04,1924
2,0.0,2.0,07,06,03,1915
1,0.0,0.0,19,01,01,503
1,6.0,0.0,06,02,01,1870
1,0.0,0.0,06,03,01,673
1,1.0,0.0,10,06,06,783
4,0.0,0.0,08,06,00,328
2,4.0,0.0,13,04,05,1832
6,1.0,0.0,08,09,03,381
1,1.0,0.0,16,04,06,741
1,1.0,1.0,07,09,04,2204
1,0.0,0.0,07,07,04,223
1,2.0,0.0,06,02,01,359
1,0.0,1.0,13,02,02,311
2,7.0,1.0,09,10,05,1291
1,0.0,0.0,09,07,00,697
1,0.0,0.0,10,03,03,406
1,0.0,2.0,14,10,02,762
1,1.0,0.0,05,02,04,985
1,0.0,1.0,16,03,02,1614
1,0.0,0.0,23,01,04,84
1,1.0,0.0,12,04,02,2918
1,0.0,1.0,18,04,05,853
24,2.0,0.0,06,01,00,492
1,0.0,2.0,03,09,02,2407
2,0.0,0.0,07,06,02,618
1,0.0,2.0,14,05,06,1009
1,0.0,2.0,03,03,05,452
1,0.0,1.0,11,09,00,1424
1,0.0,1.0,06,07,03,609
1,3.0,0.0,06,08,02,3344
1,2.0,0.0,04,02,01,610
1,0.0,0.0,17,07,00,367
1,0.0,0.0,08,05,00,145
12,0.0,0.0,03,11,02,3900
1,1.0,1.0,05,12,00,1158
1,0.0,0.0,09,04,02,776
1,0.0,0.0,08,06,02,79
3,0.0,0.0,12,05,00,965
1,0.0,0.0,09,08,00,1114
1,0.0,1.0,14,07,06,2890
1,0.0,0.0,04,09,01,1129
1,7.0,0.0,10,06,04,1467
1,0.0,0.0,22,05,02,1061
1,0.0,1.0,05,01,01,811
13,1.0,0.0,10,10,01,725
1,0.0,1.0,19,06,02,1352
1,0.0,1.0,06,03,04,532
1,0.0,0.0,12,01,02,77
3,0.0,0.0,06,04,02,5
1,0.0,0.0,06,10,02,2229
1,1.0,0.0,00,04,01,289
1,0.0,0.0,09,04,04,1636
1,2.0,0.0,18,04,04,996
1,0.0,0.0,02,05,01,731
1,0.0,0.0,19,07,06,837
1,1.0,4.0,12,04,01,12646
14,3.0,0.0,08,02,01,314
3,0.0,1.0,11,04,05,3284
1,1.0,0.0,07,10,04,735
1,0.0,0.0,11,01,03,1152
1,0.0,0.0,04,04,05,600
2,3.0,0.0,16,10,02,637
1,5.0,1.0,08,02,04,2483
1,1.0,0.0,10,03,04,1675
1,0.0,0.0,04,10,01,346
1,0.0,0.0,05,05,06,1877
10,2.0,0.0,10,06,02,2083
1,2.0,0.0,18,11,00,202
1,1.0,2.0,21,07,03,700
1,0.0,2.0,08,08,03,811
6,1.0,0.0,08,02,00,1885
1,3.0,0.0,12,09,06,130
1,0.0,0.0,08,06,00,420
7,1.0,0.0,13,03,01,670
1,3.0,0.0,07,05,03,927
1,0.0,0.0,09,02,03,972
1,1.0,4.0,12,10,04,3018
1,0.0,0.0,11,12,02,279
1,0.0,0.0,07,07,00,0
1,1.0,1.0,17,05,00,296
1,0.0,0.0,08,01,03,507
1,0.0,1.0,10,06,04,1092
1,0.0,0.0,07,05,03,442
1,2.0,1.0,13,09,01,674
1,1.0,0.0,05,05,01,1144
2,1.0,0.0,05,09,02,696
1,1.0,0.0,12,12,00,845
10,0.0,0.0,13,10,01,1375
1,0.0,0.0,02,12,02,136
3,0.0,0.0,06,11,00,295
9,1.0,0.0,06,03,01,995
1,1.0,1.0,07,12,02,1321
1,1.0,0.0,06,01,03,1175
1,0.0,0.0,13,04,01,275
1,0.0,0.0,03,08,03,581
1,1.0,0.0,17,04,04,2810
1,0.0,0.0,15,09,01,733
1,0.0,0.0,22,11,06,238
1,1.0,1.0,08,11,01,786
1,1.0,0.0,11,10,03,1280
1,1.0,0.0,10,11,01,308
1,0.0,1.0,15,01,00,2801
1,0.0,1.0,18,03,00,1343
1,0.0,0.0,03,12,02,1004
1,0.0,0.0,19,04,04,2594
1,0.0,0.0,06,01,00,2228
1,0.0,1.0,17,05,02,1046
1,0.0,0.0,14,02,03,885
1,3.0,1.0,14,04,02,1638
1,3.0,0.0,10,09,03,364
1,1.0,0.0,13,05,01,415
1,0.0,0.0,16,03,04,307
1,2.0,0.0,17,04,05,923
1,2.0,0.0,04,03,00,481
1,0.0,0.0,19,04,02,2085
4,1.0,0.0,01,04,06,590
7,0.0,0.0,04,09,02,499
1,0.0,1.0,10,09,00,2231
38,2.0,0.0,16,03,03,887
1,1.0,1.0,10,08,01,1114
1,0.0,0.0,09,03,06,910
1,0.0,0.0,15,04,01,2113
3,1.0,0.0,13,01,03,1593
1,0.0,0.0,05,02,06,166
1,0.0,0.0,15,03,04,198
1,1.0,0.0,18,01,04,353
1,0.0,0.0,03,08,02,546
1,0.0,0.0,01,11,02,683
1,1.0,1.0,14,10,04,491
1,1.0,0.0,17,03,02,460
2,0.0,0.0,09,04,06,1846
4,1.0,0.0,02,11,02,509
1,0.0,0.0,07,05,03,527
10,3.0,1.0,08,12,06,416
1,0.0,1.0,18,08,06,142
1,0.0,0.0,06,09,04,1335
3,0.0,1.0,04,11,01,3108
1,0.0,0.0,01,05,04,344
1,0.0,1.0,15,10,04,712
1,0.0,2.0,08,02,01,398
1,0.0,0.0,09,11,01,2383
7,0.0,0.0,07,10,01,0
11,2.0,0.0,08,05,01,1088
1,0.0,0.0,05,01,01,1238
1,0.0,1.0,17,11,01,1891
5,0.0,0.0,17,03,01,9266
1,0.0,0.0,08,12,00,1747
1,2.0,0.0,16,05,02,642
1,1.0,0.0,17,01,02,578
4,9.0,0.0,01,11,00,790
14,0.0,0.0,15,06,00,1408
1,0.0,0.0,09,11,04,644
2,0.0,3.0,09,10,01,1049
1,0.0,0.0,14,02,00,485
1,0.0,1.0,01,03,04,195
1,0.0,0.0,13,01,06,4241
1,8.0,3.0,06,02,04,7854
1,3.0,2.0,07,01,04,832
1,0.0,0.0,03,05,01,490
3,0.0,0.0,14,02,05,1380
1,0.0,1.0,08,05,02,912
1,1.0,0.0,04,02,03,673
1,1.0,1.0,15,09,00,514
1,0.0,0.0,15,12,06,2062
2,0.0,4.0,08,01,02,1713
1,0.0,0.0,02,09,03,314
2,0.0,0.0,04,03,01,549
2,0.0,0.0,09,07,00,1796
2,1.0,0.0,06,09,02,685
1,5.0,0.0,10,02,01,1006
1,0.0,0.0,16,08,02,1369
1,2.0,1.0,12,05,05,1742
1,0.0,0.0,11,04,04,4287
1,0.0,0.0,23,12,06,579
1,0.0,1.0,05,02,06,1637
1,0.0,1.0,09,03,00,773
1,0.0,0.0,08,08,05,189
1,0.0,2.0,15,05,03,1263
1,0.0,0.0,17,10,00,1758
1,0.0,1.0,10,04,02,1677
1,0.0,0.0,08,05,03,45
1,0.0,0.0,13,02,01,68
1,0.0,1.0,21,11,04,1399
1,0.0,0.0,07,12,03,470
1,1.0,0.0,23,10,02,747
2,0.0,0.0,13,02,00,919
1,1.0,1.0,09,01,01,688
1,0.0,1.0,10,08,03,1142
1,0.0,1.0,15,11,06,797
1,0.0,0.0,22,11,00,883
1,0.0,3.0,12,04,04,1333
2,0.0,0.0,12,10,01,1196
1,0.0,0.0,09,08,03,1098
2,0.0,0.0,03,08,00,466
1,1.0,1.0,10,09,01,2873
5,1.0,0.0,09,05,02,373
1,0.0,0.0,12,03,00,177
1,0.0,0.0,11,08,00,514
1,0.0,0.0,08,02,00,497
1,3.0,0.0,01,03,01,1284
2,0.0,0.0,08,01,04,0
1,2.0,1.0,00,04,01,490
1,4.0,0.0,13,10,03,1096
1,0.0,0.0,11,06,00,1313
1,0.0,3.0,07,01,01,824
1,0.0,1.0,17,08,03,1777
1,1.0,0.0,04,01,01,654
4,2.0,0.0,14,02,01,997
1,5.0,0.0,11,04,00,1357
1,0.0,0.0,05,03,01,435
1,0.0,1.0,21,10,00,1507
1,0.0,0.0,10,05,00,1591
1,0.0,0.0,19,08,00,654
1,0.0,0.0,14,07,02,1150
1,1.0,0.0,05,01,01,274
1,3.0,2.0,08,11,01,8817
1,0.0,0.0,01,01,05,1708
1,1.0,0.0,08,03,03,4494
1,0.0,0.0,11,01,01,680
1,0.0,1.0,11,07,04,299
2,0.0,0.0,03,09,01,791
1,0.0,0.0,06,05,00,770
1,0.0,3.0,07,12,02,5481
1,1.0,0.0,20,07,04,2477
1,0.0,2.0,06,12,02,2039
1,0.0,0.0,16,10,02,390
1,0.0,0.0,12,09,06,1675
18,1.0,0.0,03,01,00,344
1,0.0,0.0,19,08,05,1389
1,1.0,0.0,02,12,02,595
1,0.0,0.0,14,02,00,1110
2,0.0,0.0,13,09,01,519
1,0.0,2.0,07,03,02,2565
1,0.0,1.0,12,08,00,311
2,1.0,0.0,01,04,03,721
1,0.0,0.0,08,06,03,714
1,0.0,0.0,13,05,03,1475
4,1.0,0.0,03,01,03,223
1,0.0,0.0,04,03,00,545
1,0.0,0.0,10,11,04,828
1,0.0,3.0,02,12,02,7925
5,1.0,0.0,02,11,00,1033
1,0.0,0.0,19,07,00,892
1,2.0,1.0,14,12,06,381
1,0.0,0.0,08,02,01,192
1,1.0,0.0,07,02,00,362
3,0.0,0.0,06,11,02,699
2,0.0,1.0,11,07,02,869
2,1.0,0.0,09,11,00,715
1,0.0,1.0,08,03,03,1687
1,0.0,0.0,05,08,00,100
1,1.0,1.0,10,10,04,1010
1,1.0,3.0,17,05,05,5622
1,0.0,0.0,09,09,04,1230
1,2.0,0.0,10,01,02,900
1,0.0,0.0,15,01,05,1366
7,2.0,1.0,07,06,01,589
2,0.0,0.0,18,05,03,2946
2,0.0,0.0,06,03,00,1092
2,0.0,1.0,13,09,06,473
1,2.0,0.0,08,02,00,1345
1,0.0,0.0,08,09,03,68
4,1.0,0.0,04,09,01,574
1,0.0,1.0,08,04,01,596
1,0.0,0.0,12,08,02,1014
1,0.0,0.0,16,07,04,695
6,0.0,0.0,08,10,05,1923
1,1.0,0.0,15,04,01,298
1,3.0,1.0,07,06,03,1248
1,0.0,0.0,15,04,06,70
1,0.0,0.0,08,01,02,285
1,0.0,2.0,05,10,04,2778
1,0.0,1.0,11,09,01,320
1,0.0,0.0,15,03,00,1131
4,1.0,0.0,12,05,04,2954
1,0.0,0.0,03,08,04,146
1,0.0,0.0,00,02,05,734
1,0.0,0.0,10,02,00,381
1,2.0,0.0,18,02,02,1314
4,0.0,0.0,11,04,01,147
4,1.0,0.0,19,10,03,497
10,0.0,1.0,14,02,00,395
1,0.0,0.0,18,04,01,460
1,1.0,0.0,17,08,04,1164
1,0.0,0.0,07,11,04,1281
1,0.0,1.0,09,08,02,643
3,0.0,0.0,08,10,03,361
1,0.0,0.0,02,04,03,404
1,1.0,0.0,16,05,03,611
5,3.0,1.0,07,01,04,675
1,0.0,0.0,08,02,04,1121
1,1.0,0.0,12,09,04,3984
1,4.0,1.0,02,05,06,2521
1,0.0,2.0,05,10,02,663
7,0.0,0.0,03,01,03,0
1,0.0,0.0,09,10,02,3208
1,1.0,0.0,11,06,04,660
1,1.0,0.0,10,05,03,802
1,0.0,1.0,14,10,06,1024
1,0.0,0.0,12,05,02,1406
1,0.0,0.0,15,08,03,877
1,0.0,0.0,18,04,01,2549
1,0.0,3.0,13,01,02,1119
1,0.0,1.0,09,08,03,274
1,1.0,0.0,02,09,03,339
2,2.0,0.0,15,06,04,2216
1,1.0,0.0,02,03,01,578
1,1.0,0.0,06,01,04,218
1,0.0,0.0,02,06,02,2311
1,2.0,0.0,06,12,03,4882
1,0.0,1.0,16,10,02,667
1,2.0,0.0,15,09,03,1616
2,7.0,0.0,03,05,01,1350
1,0.0,0.0,08,10,01,1128
2,1.0,0.0,16,12,02,456
1,1.0,1.0,21,03,01,7448
15,0.0,0.0,17,02,05,121
2,0.0,0.0,20,04,02,0
1,0.0,0.0,11,03,01,872
2,0.0,0.0,08,12,04,1233
1,0.0,0.0,04,02,01,547
1,0.0,0.0,04,02,00,172
2,0.0,0.0,09,11,03,827
1,1.0,1.0,11,03,00,895
1,0.0,2.0,09,04,00,3257
1,1.0,2.0,11,10,02,830
1,0.0,0.0,14,01,04,147
1,0.0,0.0,10,04,03,2621
1,0.0,0.0,03,08,02,1393
2,2.0,0.0,08,04,04,736
1,2.0,0.0,07,07,06,1221
2,1.0,0.0,07,10,00,556
1,3.0,0.0,18,10,05,557
1,26.0,0.0,05,08,06,737
1,0.0,0.0,15,01,06,313
1,0.0,1.0,06,01,00,722
1,0.0,0.0,04,04,03,4602
1,0.0,0.0,17,08,00,477
1,0.0,0.0,03,07,01,180
1,0.0,0.0,14,02,06,438
1,0.0,0.0,07,09,04,964
2,4.0,0.0,05,06,04,1148
1,0.0,0.0,07,02,02,260
1,1.0,1.0,18,09,03,1377
1,6.0,4.0,10,08,03,7711
1,2.0,0.0,12,06,00,2514
1,6.0,0.0,07,01,01,3107
1,2.0,1.0,17,07,05,814
1,0.0,0.0,09,03,00,434
1,0.0,0.0,01,07,04,274
2,0.0,0.0,00,03,03,600
1,0.0,0.0,04,01,03,644
1,0.0,0.0,16,06,02,102
1,0.0,0.0,21,11,02,77
1,0.0,0.0,14,03,01,831
1,0.0,3.0,00,02,01,602
1,1.0,0.0,07,01,00,1811
4,3.0,1.0,01,05,01,514
1,0.0,0.0,10,03,01,1345
1,0.0,1.0,06,08,00,2431
2,4.0,0.0,10,02,04,1353
9,1.0,0.0,06,02,05,757
1,0.0,0.0,05,01,04,1229
5,2.0,0.0,08,04,01,2252
1,0.0,1.0,11,05,02,813
1,0.0,0.0,08,06,01,1071
1,0.0,0.0,08,02,01,1412
1,0.0,1.0,05,07,00,633
1,0.0,0.0,07,03,02,513
1,0.0,0.0,14,09,01,728
1,0.0,0.0,02,12,03,704
1,0.0,0.0,05,12,00,1445
1,0.0,0.0,10,07,02,358
1,3.0,4.0,05,06,03,6932
1,1.0,0.0,12,04,05,583
1,2.0,0.0,19,01,00,1415
1,0.0,0.0,04,02,01,371
3,2.0,1.0,01,11,02,1002
1,4.0,1.0,09,11,03,1495
1,1.0,0.0,02,09,00,2061
2,0.0,5.0,04,04,04,12946
4,11.0,2.0,12,03,05,13535
3,0.0,0.0,19,10,02,446
2,0.0,2.0,19,06,01,742
1,1.0,1.0,12,07,00,706
1,0.0,0.0,02,09,04,293
1,0.0,0.0,10,12,02,0
1,0.0,0.0,20,09,00,456
1,0.0,0.0,17,09,06,778
1,0.0,0.0,05,09,01,184
1,0.0,0.0,11,04,04,1077
1,0.0,4.0,12,05,01,1032
1,12.0,1.0,18,05,01,2442
1,0.0,0.0,18,05,02,172
1,0.0,0.0,15,12,03,580
1,4.0,2.0,09,11,00,479
7,5.0,1.0,20,07,01,1086
1,0.0,0.0,07,01,03,673
1,1.0,0.0,07,10,04,1652
1,0.0,5.0,11,03,00,2102
1,0.0,0.0,02,11,02,1269
2,1.0,0.0,18,04,00,1709
1,0.0,0.0,10,04,00,106
