quantity,questions,exclaims,hour,month,day,length
SINGLE,0.0,0.0,Morning,FALL,Day,1544
SINGLE,1.0,0.0,Evening,SPRING,Day,529
SINGLE,0.0,0.0,Evening,WINTER,Day,357
SINGLE,1.0,0.0,Evening,FALL,Day,7689
SINGLE,1.0,0.0,Morning,FALL,Day,902
SINGLE,0.0,0.0,Morning,WINTER,Day,523
SINGLE,0.0,1.0,Morning,SUMMER,Day,677
SINGLE,0.0,0.0,SmallHours,FALL,Day,83
SINGLE,1.0,0.0,Evening,SUMMER,Day,2665
SINGLE,1.0,0.0,Morning,WINTER,Day,770
SINGLE,0.0,1.0,Evening,SUMMER,Day,413
SINGLE,0.0,0.0,Night,SUMMER,End,0
SINGLE,0.0,0.0,Evening,WINTER,Day,1991
SINGLE,0.0,0.0,Night,WINTER,Day,1503
SHORT,10.0,2.0,Evening,SPRING,Day,3523
SHORT,1.0,0.0,Night,WINTER,End,1571
SHORT,3.0,2.0,Morning,SUMMER,Day,2394
SINGLE,1.0,0.0,Evening,WINTER,Day,793
SINGLE,0.0,0.0,Night,FALL,Day,136
SHORT,2.0,0.0,Morning,SPRING,Day,1360
SINGLE,0.0,3.0,Evening,WINTER,End,8549
SHORT,3.0,1.0,Morning,SUMMER,Day,1884
SINGLE,1.0,2.0,SmallHours,FALL,Day,1236
SINGLE,0.0,0.0,Night,SPRING,Day,1278
SINGLE,0.0,0.0,SmallHours,SPRING,Day,993
SINGLE,0.0,0.0,Night,SPRING,Day,1737
SINGLE,0.0,0.0,Morning,FALL,Day,3298
SHORT,0.0,0.0,Night,SUMMER,Day,99
SINGLE,2.0,0.0,Morning,FALL,End,874
SINGLE,0.0,0.0,Morning,FALL,Day,1455
SINGLE,0.0,1.0,Evening,SUMMER,Day,357
SINGLE,2.0,0.0,Night,FALL,Day,624
SINGLE,0.0,0.0,Evening,WINTER,Day,1196
SINGLE,1.0,0.0,Morning,SUMMER,Day,167
SINGLE,0.0,0.0,Evening,FALL,Day,200
SHORT,2.0,0.0,Morning,SUMMER,Day,1329
SHORT,0.0,0.0,Morning,WINTER,Day,266
SINGLE,13.0,0.0,Evening,SUMMER,Day,4202
SINGLE,0.0,0.0,SmallHours,FALL,Day,799
SHORT,0.0,0.0,SmallHours,SUMMER,Day,1715
SINGLE,0.0,0.0,Morning,SUMMER,Day,471
LONG,2.0,0.0,Morning,WINTER,End,8464
SINGLE,1.0,1.0,Morning,FALL,Day,629
SINGLE,0.0,0.0,Morning,SUMMER,Day,731
SHORT,0.0,0.0,SmallHours,WINTER,End,415
SINGLE,0.0,0.0,Morning,SUMMER,Day,1005
SINGLE,0.0,0.0,Morning,SUMMER,Day,175
SINGLE,0.0,0.0,Morning,SUMMER,End,383
SINGLE,0.0,0.0,SmallHours,SPRING,Day,329
SINGLE,0.0,0.0,Evening,WINTER,Day,719
SHORT,1.0,0.0,Evening,WINTER,Day,669
SINGLE,1.0,1.0,Evening,SUMMER,Day,1384
SHORT,2.0,0.0,SmallHours,SPRING,Day,206
SINGLE,1.0,0.0,Evening,WINTER,Day,2609
SHORT,1.0,0.0,Evening,SUMMER,Day,1264
SHORT,1.0,1.0,Morning,SUMMER,Day,1081
SINGLE,0.0,0.0,SmallHours,SPRING,Day,900
SINGLE,1.0,0.0,SmallHours,FALL,Day,2764
SHORT,5.0,0.0,Morning,FALL,Day,4600
SINGLE,0.0,0.0,Morning,SPRING,End,1825
SINGLE,0.0,0.0,Morning,SUMMER,Day,577
SINGLE,0.0,1.0,Morning,WINTER,Day,807
SHORT,1.0,0.0,Morning,FALL,Day,541
SINGLE,0.0,3.0,SmallHours,SPRING,Day,573
SINGLE,1.0,0.0,Evening,SPRING,Day,245
SHORT,0.0,0.0,Morning,FALL,End,2189
SINGLE,1.0,0.0,Morning,WINTER,Day,880
SHORT,1.0,0.0,Morning,FALL,Day,781
SINGLE,0.0,1.0,Morning,SPRING,Day,1616
SHORT,1.0,0.0,Evening,FALL,Day,1219
SINGLE,30.0,5.0,Evening,WINTER,Day,3566
SHORT,0.0,1.0,Morning,SPRING,Day,775
SINGLE,0.0,0.0,Evening,SPRING,Day,306
SINGLE,0.0,1.0,Morning,WINTER,Day,378
SHORT,1.0,0.0,SmallHours,SUMMER,Day,1008
SINGLE,0.0,1.0,Morning,WINTER,Day,137
SINGLE,4.0,0.0,Evening,WINTER,Day,914
SINGLE,0.0,0.0,Morning,FALL,Day,632
SINGLE,1.0,0.0,Night,SUMMER,Day,224
SINGLE,0.0,0.0,Evening,WINTER,Day,777
SINGLE,0.0,1.0,Night,SUMMER,Day,1012
SINGLE,1.0,0.0,Morning,FALL,Day,812
SINGLE,2.0,4.0,Evening,FALL,Day,2394
SINGLE,0.0,0.0,Night,WINTER,Day,478
SINGLE,0.0,0.0,Morning,WINTER,Day,283
SINGLE,0.0,1.0,Morning,FALL,Day,249
SINGLE,0.0,3.0,SmallHours,SUMMER,Day,836
SHORT,0.0,0.0,Morning,SPRING,Day,442
SINGLE,0.0,0.0,SmallHours,SPRING,Day,582
SINGLE,0.0,0.0,Morning,SUMMER,Day,1152
SINGLE,0.0,0.0,Morning,FALL,Day,946
SINGLE,0.0,0.0,Evening,WINTER,Day,239
SINGLE,11.0,2.0,SmallHours,FALL,Day,1988
SINGLE,0.0,0.0,Evening,FALL,End,517
SINGLE,4.0,0.0,Night,WINTER,Day,1623
SINGLE,0.0,0.0,SmallHours,WINTER,Day,212
SINGLE,2.0,1.0,Morning,WINTER,Day,1511
SHORT,1.0,0.0,Morning,WINTER,End,1700
SINGLE,0.0,0.0,Night,WINTER,End,457
SINGLE,2.0,2.0,Morning,WINTER,Day,1717
SINGLE,0.0,0.0,Evening,SPRING,Day,923
SINGLE,2.0,0.0,Night,SPRING,Day,914
SINGLE,0.0,0.0,SmallHours,SUMMER,End,271
SINGLE,0.0,0.0,Evening,WINTER,Day,1711
SHORT,0.0,1.0,Morning,WINTER,Day,1077
SINGLE,2.0,0.0,Morning,SUMMER,Day,5023
SINGLE,0.0,0.0,Evening,WINTER,Day,1241
SINGLE,1.0,0.0,Morning,SPRING,Day,2117
SINGLE,0.0,0.0,Evening,SPRING,Day,2131
SINGLE,2.0,0.0,SmallHours,FALL,Day,1049
LONG,1.0,0.0,Morning,SPRING,End,681
SHORT,0.0,0.0,Morning,SPRING,Day,1747
SINGLE,0.0,0.0,Evening,FALL,Day,1467
SINGLE,1.0,1.0,SmallHours,SUMMER,Day,1058
SINGLE,0.0,0.0,Morning,FALL,Day,0
SHORT,0.0,0.0,SmallHours,WINTER,End,2145
SHORT,1.0,0.0,Evening,FALL,Day,976
SINGLE,0.0,0.0,Morning,WINTER,End,441
SINGLE,2.0,1.0,Evening,FALL,Day,1212
SHORT,0.0,0.0,Evening,WINTER,Day,1493
SHORT,0.0,0.0,Evening,SUMMER,Day,785
SINGLE,0.0,1.0,Evening,SPRING,End,1158
SINGLE,0.0,0.0,Morning,SUMMER,Day,513
SINGLE,0.0,0.0,Morning,SPRING,Day,308
SINGLE,0.0,0.0,Morning,WINTER,Day,834
SINGLE,2.0,3.0,Morning,SUMMER,Day,873
SINGLE,1.0,1.0,Morning,WINTER,Day,677
SINGLE,3.0,1.0,SmallHours,WINTER,Day,858
SINGLE,0.0,0.0,Evening,WINTER,Day,840
SINGLE,0.0,0.0,Night,SUMMER,Day,448
SINGLE,0.0,0.0,Evening,WINTER,Day,1754
LONG,1.0,0.0,Evening,WINTER,Day,833
SHORT,1.0,0.0,Evening,WINTER,Day,1250
SINGLE,0.0,0.0,Evening,FALL,Day,143
SINGLE,1.0,1.0,Evening,SUMMER,Day,814
SINGLE,1.0,0.0,Evening,WINTER,End,1357
SINGLE,1.0,0.0,Morning,SUMMER,Day,448
SHORT,0.0,0.0,Morning,WINTER,Day,933
SINGLE,0.0,0.0,,SPRING,Day,268
SHORT,2.0,0.0,Morning,FALL,Day,307
SINGLE,0.0,0.0,Night,SPRING,Day,61
SINGLE,0.0,0.0,Morning,FALL,Day,610
SHORT,1.0,0.0,SmallHours,SPRING,Day,931
SHORT,0.0,1.0,Morning,FALL,Day,553
SHORT,0.0,0.0,Evening,FALL,Day,1295
LONG,6.0,1.0,Morning,FALL,Day,2522
SINGLE,0.0,0.0,Morning,SPRING,Day,99
SINGLE,1.0,0.0,Morning,WINTER,Day,1210
SINGLE,0.0,1.0,SmallHours,WINTER,Day,1769
SINGLE,1.0,1.0,SmallHours,SPRING,Day,702
SINGLE,0.0,4.0,Evening,SPRING,Day,1259
SINGLE,0.0,0.0,Morning,SUMMER,Day,629
SINGLE,2.0,0.0,Night,SUMMER,End,1136
SINGLE,1.0,0.0,Morning,SUMMER,Day,1528
SHORT,0.0,0.0,SmallHours,WINTER,Day,922
SINGLE,0.0,0.0,Evening,FALL,Day,2227
SINGLE,0.0,3.0,Morning,WINTER,Day,1022
SINGLE,0.0,0.0,Evening,WINTER,Day,1862
SINGLE,0.0,0.0,Evening,WINTER,End,2861
SINGLE,2.0,0.0,Evening,SUMMER,End,2229
SINGLE,1.0,0.0,Evening,WINTER,Day,540
LONG,4.0,2.0,Morning,WINTER,Day,2445
SINGLE,0.0,1.0,Morning,SUMMER,End,1044
SINGLE,0.0,0.0,Morning,FALL,Day,479
SINGLE,1.0,0.0,SmallHours,FALL,Day,322
SINGLE,1.0,0.0,Evening,WINTER,Day,1377
SINGLE,0.0,0.0,SmallHours,SUMMER,Day,558
SINGLE,0.0,0.0,SmallHours,FALL,Day,403
SINGLE,0.0,0.0,Morning,SPRING,Day,1220
SINGLE,0.0,1.0,Evening,WINTER,Day,139
SHORT,1.0,1.0,Evening,SUMMER,Day,1555
SINGLE,0.0,1.0,Morning,FALL,Day,3673
SINGLE,1.0,0.0,Morning,FALL,Day,576
SINGLE,0.0,0.0,Morning,SUMMER,Day,205
SHORT,0.0,0.0,Morning,WINTER,Day,2061
SINGLE,0.0,1.0,Evening,FALL,Day,706
SHORT,1.0,0.0,Evening,WINTER,Day,477
SINGLE,0.0,6.0,SmallHours,FALL,Day,340
SHORT,0.0,2.0,Morning,WINTER,Day,649
SINGLE,0.0,1.0,Morning,SPRING,Day,1178
SINGLE,1.0,0.0,Morning,WINTER,Day,862
LONG,3.0,0.0,Morning,FALL,Day,1222
SINGLE,0.0,0.0,Evening,SUMMER,Day,1303
SINGLE,10.0,0.0,,FALL,Day,640
LONG,0.0,0.0,SmallHours,FALL,Day,2524
SHORT,0.0,0.0,Morning,SUMMER,Day,3210
SINGLE,0.0,0.0,Evening,FALL,Day,917
SINGLE,2.0,1.0,SmallHours,FALL,Day,620
SINGLE,0.0,0.0,Morning,WINTER,Day,518
SINGLE,0.0,3.0,Morning,WINTER,End,1837
SINGLE,2.0,0.0,Morning,WINTER,Day,545
SINGLE,0.0,1.0,Night,WINTER,Day,505
LONG,0.0,0.0,Morning,SPRING,Day,1451
SHORT,2.0,0.0,SmallHours,WINTER,Day,747
SINGLE,0.0,0.0,Morning,FALL,Day,0
SHORT,1.0,1.0,Morning,SUMMER,End,641
LONG,4.0,1.0,Evening,SPRING,Day,1276
SINGLE,1.0,0.0,Morning,WINTER,Day,914
SINGLE,0.0,0.0,Evening,SUMMER,Day,117
SINGLE,0.0,2.0,Morning,FALL,Day,857
SINGLE,0.0,0.0,Morning,SUMMER,Day,1296
SINGLE,11.0,1.0,Evening,FALL,Day,2339
SINGLE,0.0,0.0,Evening,FALL,Day,583
SINGLE,0.0,0.0,Morning,SUMMER,Day,344
SINGLE,1.0,0.0,Evening,WINTER,Day,394
SINGLE,0.0,2.0,Morning,SPRING,Day,474
SINGLE,0.0,7.0,Evening,FALL,Day,2134
SINGLE,1.0,1.0,Night,FALL,Day,1127
LONG,0.0,0.0,Morning,SUMMER,Day,751
SINGLE,0.0,3.0,Evening,WINTER,Day,1413
SINGLE,1.0,0.0,Morning,FALL,Day,441
SINGLE,1.0,2.0,Evening,WINTER,Day,1253
SINGLE,0.0,0.0,SmallHours,WINTER,Day,256
SINGLE,0.0,0.0,Night,SUMMER,Day,1016
SINGLE,1.0,4.0,Night,FALL,Day,2566
SHORT,2.0,0.0,Evening,SUMMER,Day,2143
SINGLE,1.0,0.0,Evening,FALL,Day,577
SINGLE,2.0,0.0,Night,SPRING,Day,1636
SINGLE,0.0,0.0,Morning,WINTER,Day,916
SINGLE,0.0,0.0,Evening,FALL,End,594
SINGLE,0.0,0.0,Morning,SPRING,Day,1483
SINGLE,0.0,0.0,Night,SUMMER,Day,2103
SINGLE,0.0,0.0,Morning,WINTER,Day,107
SINGLE,0.0,0.0,Morning,FALL,Day,1131
SINGLE,1.0,0.0,Evening,SUMMER,Day,1475
SINGLE,0.0,0.0,Morning,WINTER,Day,2754
SHORT,6.0,0.0,Morning,FALL,Day,1725
SINGLE,1.0,2.0,Evening,SUMMER,Day,3139
SINGLE,0.0,0.0,SmallHours,FALL,Day,673
SINGLE,11.0,0.0,SmallHours,WINTER,Day,3708
SINGLE,1.0,0.0,SmallHours,FALL,Day,2481
SINGLE,0.0,0.0,Morning,FALL,Day,2603
SINGLE,0.0,0.0,Morning,FALL,Day,379
SINGLE,1.0,0.0,Evening,WINTER,Day,944
SINGLE,0.0,0.0,Morning,FALL,End,817
SINGLE,0.0,2.0,Evening,FALL,Day,157
SHORT,0.0,0.0,Night,WINTER,End,993
SINGLE,0.0,3.0,Evening,FALL,Day,2348
SINGLE,0.0,0.0,Evening,SUMMER,Day,368
SINGLE,0.0,1.0,Morning,WINTER,Day,1576
SINGLE,1.0,2.0,Evening,SUMMER,Day,1024
SINGLE,1.0,1.0,Morning,FALL,Day,900
SINGLE,0.0,0.0,Morning,FALL,Day,406
SHORT,2.0,0.0,Morning,WINTER,Day,563
SINGLE,0.0,0.0,Morning,FALL,Day,1827
SINGLE,0.0,0.0,Morning,FALL,Day,1160
LONG,2.0,0.0,Morning,FALL,Day,715
SINGLE,1.0,0.0,Morning,FALL,Day,644
SHORT,3.0,0.0,SmallHours,WINTER,Day,652
SINGLE,1.0,0.0,Night,SUMMER,Day,1221
SHORT,1.0,0.0,SmallHours,FALL,Day,94
SINGLE,0.0,0.0,Morning,WINTER,Day,879
SINGLE,0.0,0.0,Morning,WINTER,Day,858
SINGLE,4.0,2.0,Morning,FALL,Day,4293
SINGLE,3.0,0.0,Morning,SPRING,Day,1598
SINGLE,0.0,0.0,Morning,WINTER,Day,257
SHORT,0.0,0.0,Evening,FALL,Day,2090
LONG,6.0,0.0,Morning,WINTER,Day,2327
SINGLE,0.0,0.0,SmallHours,FALL,Day,4040
SINGLE,0.0,0.0,Evening,WINTER,Day,594
SINGLE,1.0,0.0,Evening,SUMMER,Day,1000
SHORT,2.0,0.0,SmallHours,SPRING,Day,699
SINGLE,0.0,0.0,Night,WINTER,End,2486
SINGLE,0.0,0.0,Evening,WINTER,Day,4505
SHORT,5.0,1.0,Evening,SUMMER,Day,1462
SINGLE,0.0,0.0,Evening,SPRING,Day,2847
SHORT,1.0,0.0,Evening,SUMMER,Day,592
SINGLE,0.0,0.0,Morning,SUMMER,Day,226
SINGLE,1.0,2.0,Morning,FALL,Day,598
SINGLE,0.0,0.0,Morning,SUMMER,Day,414
SINGLE,1.0,1.0,SmallHours,WINTER,Day,671
SINGLE,1.0,0.0,Morning,SPRING,End,902
SINGLE,0.0,0.0,Morning,WINTER,Day,243
SINGLE,0.0,1.0,Morning,WINTER,Day,528
SINGLE,0.0,0.0,Evening,FALL,Day,991
SINGLE,0.0,0.0,Morning,WINTER,Day,1036
SINGLE,1.0,0.0,Morning,WINTER,Day,523
SINGLE,1.0,1.0,Morning,WINTER,Day,601
SINGLE,0.0,0.0,Evening,FALL,Day,32
SINGLE,0.0,0.0,Night,FALL,Day,110
SINGLE,0.0,1.0,Morning,SUMMER,Day,563
SINGLE,0.0,0.0,Evening,SUMMER,Day,1500
SINGLE,2.0,0.0,Morning,WINTER,Day,761
SINGLE,0.0,0.0,Morning,WINTER,Day,930
SINGLE,0.0,0.0,Evening,WINTER,Day,2431
SHORT,4.0,0.0,Night,SUMMER,End,7001
LONG,8.0,1.0,Morning,SPRING,Day,3035
SINGLE,0.0,0.0,SmallHours,WINTER,Day,1405
SINGLE,0.0,0.0,Morning,SPRING,Day,249
SINGLE,0.0,2.0,Evening,SUMMER,Day,1483
SINGLE,0.0,0.0,Evening,FALL,Day,324
SINGLE,3.0,18.0,Night,SPRING,Day,4849
LONG,0.0,3.0,Morning,WINTER,Day,664
SINGLE,1.0,0.0,Evening,WINTER,Day,215
SINGLE,1.0,0.0,SmallHours,SPRING,Day,547
SHORT,1.0,0.0,Evening,WINTER,Day,2272
SINGLE,0.0,0.0,SmallHours,SUMMER,Day,45
SINGLE,0.0,0.0,Morning,WINTER,Day,335
SINGLE,4.0,0.0,Morning,SUMMER,Day,647
SINGLE,1.0,0.0,Morning,WINTER,Day,497
SINGLE,0.0,1.0,,WINTER,Day,796
SHORT,6.0,0.0,Morning,WINTER,Day,769
SINGLE,0.0,1.0,Evening,SUMMER,Day,3227
SINGLE,0.0,0.0,Night,FALL,Day,474
SHORT,1.0,1.0,Morning,FALL,Day,904
SINGLE,0.0,0.0,Evening,SUMMER,Day,720
SINGLE,1.0,0.0,Evening,WINTER,Day,495
SINGLE,0.0,0.0,Evening,FALL,Day,3685
SHORT,4.0,0.0,Night,WINTER,Day,8536
SINGLE,0.0,0.0,Morning,SUMMER,Day,653
SINGLE,0.0,1.0,Morning,SPRING,Day,2031
LONG,0.0,0.0,SmallHours,WINTER,Day,512
SHORT,0.0,0.0,Morning,WINTER,Day,476
SINGLE,1.0,1.0,Morning,SPRING,Day,549
SINGLE,0.0,0.0,Evening,SUMMER,Day,2903
SINGLE,0.0,0.0,Evening,SUMMER,Day,607
SINGLE,1.0,0.0,Evening,WINTER,Day,75
SINGLE,1.0,0.0,Morning,FALL,Day,1399
SINGLE,0.0,0.0,Morning,SPRING,Day,100
SINGLE,1.0,0.0,Night,SUMMER,End,4918
SINGLE,1.0,0.0,Evening,FALL,Day,989
SINGLE,6.0,1.0,Morning,SUMMER,Day,1085
SINGLE,5.0,8.0,SmallHours,FALL,Day,8940
LONG,0.0,1.0,Night,FALL,Day,730
SINGLE,0.0,1.0,Evening,SPRING,Day,906
LONG,0.0,0.0,Morning,WINTER,Day,835
SINGLE,0.0,2.0,Morning,FALL,Day,613
LONG,1.0,0.0,Evening,SPRING,Day,530
SINGLE,0.0,0.0,Morning,FALL,Day,1370
SINGLE,2.0,0.0,Morning,SPRING,Day,2086
SINGLE,0.0,3.0,Night,SPRING,End,1027
SINGLE,0.0,0.0,Evening,WINTER,Day,54
SINGLE,3.0,0.0,Morning,SUMMER,Day,901
SINGLE,0.0,0.0,Morning,WINTER,End,1461
SHORT,2.0,1.0,Evening,SUMMER,Day,413
SINGLE,0.0,0.0,Evening,SUMMER,Day,1066
SINGLE,0.0,0.0,Morning,SUMMER,Day,631
SINGLE,0.0,0.0,Morning,SPRING,Day,115
SINGLE,0.0,0.0,Evening,SPRING,End,1430
SINGLE,0.0,0.0,Morning,WINTER,Day,731
SINGLE,0.0,0.0,Morning,SPRING,Day,686
SHORT,7.0,0.0,Morning,FALL,Day,2381
SHORT,0.0,0.0,Morning,WINTER,Day,1015
SINGLE,0.0,0.0,Morning,SUMMER,Day,802
SINGLE,0.0,0.0,SmallHours,WINTER,Day,865
LONG,1.0,0.0,Evening,WINTER,Day,606
SINGLE,0.0,0.0,Morning,WINTER,Day,69
SINGLE,1.0,0.0,Morning,FALL,End,504
SINGLE,0.0,1.0,SmallHours,WINTER,Day,333
SINGLE,0.0,1.0,Evening,WINTER,End,1300
SINGLE,2.0,0.0,Night,WINTER,End,4129
SINGLE,0.0,0.0,SmallHours,FALL,Day,789
SINGLE,0.0,1.0,Morning,SPRING,Day,813
SINGLE,0.0,1.0,SmallHours,WINTER,Day,907
LONG,0.0,0.0,Morning,WINTER,Day,1296
SINGLE,0.0,0.0,Evening,SPRING,Day,609
SINGLE,4.0,0.0,Evening,FALL,Day,2165
SINGLE,0.0,0.0,Morning,WINTER,Day,739
SINGLE,5.0,4.0,Morning,FALL,Day,2483
SINGLE,2.0,0.0,Evening,WINTER,Day,576
SINGLE,0.0,0.0,SmallHours,FALL,Day,2175
SINGLE,1.0,0.0,Morning,WINTER,Day,748
SINGLE,2.0,0.0,Evening,SPRING,Day,1662
SINGLE,0.0,0.0,SmallHours,FALL,Day,405
SHORT,0.0,0.0,Morning,SUMMER,Day,157
SINGLE,0.0,0.0,Evening,SUMMER,Day,502
SHORT,4.0,2.0,SmallHours,SPRING,Day,1597
SINGLE,0.0,0.0,Evening,SUMMER,Day,0
SINGLE,0.0,0.0,Evening,FALL,Day,1577
SINGLE,5.0,0.0,Morning,SPRING,Day,797
SINGLE,1.0,0.0,Evening,SPRING,End,1936
SHORT,1.0,0.0,SmallHours,WINTER,Day,486
SINGLE,0.0,5.0,Night,FALL,Day,1215
SINGLE,2.0,0.0,Morning,WINTER,Day,210
SINGLE,0.0,0.0,Night,WINTER,Day,2835
SINGLE,3.0,0.0,Night,WINTER,Day,758
SINGLE,0.0,1.0,Evening,WINTER,Day,649
SINGLE,0.0,0.0,Morning,WINTER,Day,125
SINGLE,4.0,1.0,Evening,FALL,Day,2128
SINGLE,0.0,1.0,Night,FALL,Day,582
SINGLE,0.0,0.0,Evening,SUMMER,Day,916
SINGLE,0.0,0.0,Evening,FALL,Day,97
SHORT,1.0,0.0,Evening,WINTER,Day,963
SINGLE,0.0,0.0,Evening,WINTER,End,443
SINGLE,0.0,1.0,Evening,FALL,Day,668
SHORT,6.0,0.0,SmallHours,FALL,End,1461
SINGLE,0.0,0.0,Morning,WINTER,Day,386
SINGLE,0.0,0.0,Night,WINTER,End,772
SHORT,0.0,0.0,Evening,WINTER,Day,2337
SINGLE,0.0,3.0,Evening,WINTER,Day,1490
SINGLE,2.0,0.0,Morning,FALL,Day,568
SINGLE,2.0,1.0,Morning,SUMMER,Day,893
SINGLE,0.0,3.0,Evening,WINTER,Day,991
LONG,3.0,0.0,SmallHours,WINTER,Day,700
SINGLE,0.0,0.0,Evening,WINTER,Day,608
SINGLE,0.0,1.0,Night,FALL,Day,5111
SINGLE,1.0,0.0,Evening,WINTER,Day,392
SHORT,1.0,2.0,Evening,SUMMER,Day,1749
SINGLE,0.0,0.0,Morning,FALL,Day,480
SINGLE,0.0,0.0,Morning,WINTER,Day,211
SINGLE,0.0,0.0,Morning,WINTER,Day,470
SINGLE,2.0,4.0,Evening,FALL,Day,1177
SINGLE,0.0,1.0,Night,SPRING,Day,1342
SINGLE,0.0,0.0,Morning,SPRING,Day,476
SINGLE,0.0,1.0,Morning,WINTER,Day,1180
SINGLE,0.0,0.0,Morning,FALL,Day,295
SINGLE,5.0,1.0,Night,FALL,Day,2546
SINGLE,0.0,0.0,Night,SUMMER,Day,696
SINGLE,0.0,0.0,Evening,FALL,Day,6440
SINGLE,0.0,0.0,SmallHours,FALL,Day,1586
SINGLE,0.0,1.0,Morning,FALL,Day,603
SINGLE,0.0,0.0,Morning,SPRING,Day,1535
SINGLE,0.0,1.0,Evening,FALL,End,2326
SINGLE,0.0,0.0,Night,FALL,Day,1143
SINGLE,1.0,0.0,SmallHours,SPRING,Day,873
SINGLE,0.0,2.0,Evening,FALL,Day,83
SHORT,1.0,0.0,Evening,SPRING,Day,416
SINGLE,0.0,0.0,Evening,WINTER,Day,0
SINGLE,1.0,0.0,Evening,SPRING,Day,177
SINGLE,1.0,0.0,Evening,WINTER,Day,645
SINGLE,0.0,0.0,SmallHours,FALL,Day,468
SINGLE,0.0,1.0,Morning,WINTER,Day,6140
SINGLE,3.0,1.0,SmallHours,WINTER,Day,884
LONG,4.0,1.0,Evening,FALL,Day,625
SHORT,0.0,0.0,Morning,WINTER,Day,924
LONG,1.0,0.0,Morning,SPRING,Day,304
SINGLE,0.0,0.0,Morning,FALL,Day,1224
SINGLE,0.0,1.0,Morning,FALL,Day,499
SINGLE,0.0,0.0,Morning,WINTER,Day,2122
SINGLE,2.0,2.0,Morning,WINTER,Day,3748
SINGLE,3.0,0.0,Evening,WINTER,Day,780
SINGLE,0.0,0.0,Evening,FALL,Day,1766
SINGLE,0.0,0.0,Morning,SPRING,Day,787
SINGLE,0.0,0.0,Morning,FALL,Day,430
SHORT,2.0,9.0,Morning,FALL,End,1743
SINGLE,0.0,0.0,Morning,FALL,Day,462
SINGLE,0.0,1.0,Evening,FALL,Day,995
SINGLE,0.0,0.0,Morning,WINTER,Day,594
SHORT,2.0,0.0,Morning,WINTER,Day,691
SHORT,0.0,1.0,Morning,FALL,Day,892
SINGLE,0.0,0.0,Morning,FALL,Day,714
SHORT,0.0,2.0,SmallHours,SPRING,Day,953
SINGLE,1.0,0.0,SmallHours,FALL,Day,1081
SINGLE,0.0,0.0,Evening,SPRING,Day,256
SINGLE,1.0,0.0,Evening,SUMMER,Day,1902
SINGLE,3.0,0.0,Evening,SPRING,End,1408
SINGLE,0.0,0.0,SmallHours,FALL,Day,867
SINGLE,0.0,0.0,Morning,FALL,Day,213
LONG,0.0,2.0,Evening,FALL,Day,1538
SINGLE,0.0,0.0,SmallHours,WINTER,Day,2303
SINGLE,0.0,0.0,SmallHours,SPRING,End,1936
LONG,0.0,0.0,SmallHours,WINTER,Day,2823
SINGLE,1.0,0.0,Night,FALL,Day,356
SINGLE,0.0,0.0,Morning,WINTER,Day,389
SINGLE,0.0,0.0,Morning,WINTER,Day,21847
SHORT,0.0,0.0,Morning,FALL,End,1551
SINGLE,1.0,0.0,Night,SPRING,Day,1215
SINGLE,0.0,0.0,Evening,FALL,Day,545
SHORT,1.0,0.0,Morning,SPRING,Day,1121
SINGLE,0.0,0.0,Morning,WINTER,Day,1959
SHORT,3.0,0.0,Morning,SUMMER,Day,926
SINGLE,0.0,3.0,Morning,SUMMER,Day,1417
SINGLE,0.0,0.0,Morning,WINTER,Day,1402
SINGLE,0.0,1.0,SmallHours,WINTER,Day,3302
SHORT,0.0,0.0,Morning,WINTER,Day,1018
SINGLE,0.0,3.0,Evening,WINTER,Day,1886
SINGLE,0.0,0.0,Morning,SPRING,Day,833
SINGLE,6.0,1.0,SmallHours,SPRING,Day,4125
SINGLE,0.0,0.0,Evening,SPRING,Day,1001
SINGLE,0.0,1.0,Night,FALL,Day,4490
SHORT,0.0,0.0,Morning,FALL,Day,0
SINGLE,0.0,0.0,Night,SPRING,Day,166
SINGLE,4.0,1.0,SmallHours,SUMMER,Day,789
SINGLE,0.0,0.0,Night,SUMMER,Day,5019
SINGLE,0.0,0.0,Night,SUMMER,Day,215
SINGLE,1.0,0.0,Morning,WINTER,Day,1020
SINGLE,0.0,1.0,Morning,FALL,Day,232
SINGLE,0.0,0.0,SmallHours,WINTER,Day,885
SINGLE,0.0,0.0,Morning,WINTER,Day,1686
SINGLE,0.0,0.0,SmallHours,WINTER,Day,642
SINGLE,0.0,1.0,Morning,SUMMER,Day,2172
SHORT,0.0,3.0,Morning,SPRING,End,8303
SINGLE,0.0,0.0,Morning,FALL,Day,1150
SINGLE,3.0,0.0,Morning,SPRING,Day,1188
SINGLE,1.0,1.0,Night,SPRING,Day,478
LONG,3.0,0.0,Morning,FALL,Day,1307
SINGLE,0.0,0.0,SmallHours,WINTER,Day,464
SINGLE,0.0,1.0,Evening,SUMMER,Day,855
SINGLE,3.0,4.0,Evening,WINTER,End,987
SINGLE,1.0,0.0,SmallHours,WINTER,Day,199
SINGLE,0.0,0.0,Morning,FALL,Day,1499
SHORT,3.0,2.0,Evening,SUMMER,Day,5160
SINGLE,0.0,0.0,Evening,SPRING,Day,4235
SINGLE,0.0,0.0,Morning,SPRING,Day,910
SINGLE,0.0,0.0,Evening,FALL,Day,236
SHORT,1.0,0.0,Morning,FALL,Day,337
