2010 Population,2014 Population,Accommodation and Food Services Sales,American Indian and Alaska Native Alone,American Indian-Owned,Asian Alone,Asian-Owned,Bachelor's Degree or Higher,Black Alone,Black-Owned,Building Permits,County,Foreign Born,High School or Higher,Hispanic or Latino,Hispanic-Owned,Homeownership Rate,Households,Housing Units,Land Area,Language Other than English at Home,Living in Same House +1 Years,Manufacturers Shipments,Mean Travel Time to Work,Median Houseold Income,Median Value of Owner-Occupied Units,Merchant Wholesaler Sales,Native Hawaiian and Other Pacific Islander Alone,Native Hawaiian and Other Pacific Islander-Owned,Nonemployer Establishments,Per Capita Income,Percent 65 and Older,Percent Female,Percent Under 18 Years,Percent Under 5 Years,Persons Below Poverty Level,Persons per Household,Population Percent Change,Population per Square Mile,Private Non-farm Employment,Private Non-farm Employment Percent Change,Private Non-farm Establishments,Retail Sales,Retail Sales per Capita,State,Total,Two or More Races,Units in Multi-Unit Structures,Veterans,White Alone,"White Alone, not Hispanic or Latino",Women-Owned
14398,14056,97,0.2,0.0,0.7,0.0,18.9,0.9,0.0,22,O'Brien County,2.8,91.1,4.5,0.0,74.9,6098,6635,573.04,4.5,86.3,3049,16.7,48185,93000,3226,0.0,0.0,984,28086,20.6,49.8,23.6,6.0,11.3,2.27,-2.4,25.1,5345,1.3,506,1697,12093,IA,1337,0.9,16.3,1117,97.1,93.3,21.5
6462,6218,0,0.4,0.0,0.6,0.0,15.6,0.4,0.0,1,Osceola County,4.5,86.3,6.8,0.0,74.9,2676,2968,398.68,6.4,87.0,0,18.9,48659,75600,0,0.1,0.0,468,24653,20.2,49.4,23.2,6.0,8.6,2.33,-3.8,16.2,1526,3.2,183,405,6291,IA,566,1.0,5.0,493,97.5,91.3,0.0
15932,15496,125,0.7,0.0,1.2,0.0,17.4,2.4,0.0,11,Page County,2.0,89.3,2.9,0.0,73.2,6415,7186,534.94,3.4,81.4,3482,16.4,43010,77700,1164,0.1,0.0,919,23496,20.8,47.8,20.6,5.6,13.9,2.27,-2.8,29.8,5313,0.3,416,1630,10243,IA,1305,1.4,11.4,1590,94.2,91.7,20.2
9421,9099,346,0.4,0.0,0.5,0.0,16.5,0.9,0.0,2,Palo Alto County,1.3,90.0,2.1,0.0,77.2,3948,4617,563.84,2.1,88.8,4013,16.9,44663,83400,1324,0.1,0.0,733,25055,21.4,50.3,22.0,5.9,9.2,2.28,-3.4,16.7,2802,0.5,278,658,6988,IA,937,1.1,12.0,782,97.0,95.2,0.0
24986,24874,219,0.5,0.0,0.6,0.0,20.9,0.5,0.0,37,Plymouth County,1.8,92.5,4.1,0.0,79.3,9867,10668,862.89,4.9,89.2,0,17.1,58888,129800,2430,0.1,0.0,1700,27942,17.6,50.3,25.1,5.9,6.4,2.49,-0.4,29.0,9761,0.4,703,2996,12330,IA,2137,1.0,9.4,2025,97.2,93.6,0.0
7310,7138,0,0.5,0.0,0.2,0.0,17.8,0.9,0.0,4,Pocahontas County,1.8,92.6,3.4,0.0,79.4,3227,3771,577.24,2.5,88.8,0,17.7,44073,60600,869,0.2,0.0,539,25556,22.3,50.2,22.6,5.7,14.2,2.19,-2.4,12.7,2021,-1.8,222,798,10492,IA,764,1.2,7.1,668,96.9,94.0,0.0
430640,459862,8252,0.4,0.3,4.2,2.1,34.9,6.7,1.9,3350,Polk County,8.5,91.8,8.0,1.8,69.2,173164,192980,573.8,12.5,82.2,75199,19.0,59018,154400,66971,0.1,0.1,30761,30442,11.7,50.8,25.2,7.2,11.8,2.48,6.8,750.5,243983,2.0,11914,67144,16130,IA,37950,2.2,23.7,26762,86.5,79.2,28.0
93158,93128,4514,0.7,0.0,0.8,0.0,19.1,1.6,0.0,122,Pottawattamie County,3.3,89.3,7.2,1.2,70.2,36460,39589,950.28,6.2,85.1,0,20.8,51304,126300,22566,0.1,0.0,4975,25847,15.7,50.9,23.7,6.5,13.8,2.49,0.0,98.0,30845,-3.1,1986,15033,16784,IA,7088,1.7,18.7,7373,95.2,88.7,24.1
18914,18668,170,0.3,0.0,1.8,0.0,24.1,1.4,0.0,123,Poweshiek County,3.1,92.6,3.0,0.0,72.9,7488,8953,584.93,4.6,83.2,4621,17.0,50349,117600,1180,0.1,0.0,1275,25318,19.2,51.1,20.4,5.2,12.8,2.28,-1.3,32.3,9458,2.9,549,2413,12932,IA,1781,1.5,15.0,1296,94.8,92.2,21.4
5131,5051,0,0.3,0.0,0.4,0.0,17.6,0.4,0.0,2,Ringgold County,0.7,88.5,2.0,0.0,76.5,2074,2605,535.5,10.0,91.0,0,18.0,44551,78500,260,0.1,0.0,470,23324,25.3,50.8,23.3,5.8,13.1,2.39,-1.6,9.6,1022,3.9,144,635,12562,IA,553,0.8,5.7,401,98.1,96.4,12.1
10350,10035,0,0.2,0.0,0.4,0.0,19.1,0.3,0.0,5,Sac County,1.2,91.4,2.8,0.0,81.4,4435,5407,575.01,2.8,89.3,0,17.7,48093,79700,1649,0.1,0.0,845,26350,22.3,50.9,22.0,5.4,8.7,2.25,-3.0,18.0,2624,-0.1,353,924,8983,IA,1187,0.9,8.2,943,98.2,95.7,21.5
165224,171387,4239,0.4,0.3,2.5,0.0,31.6,7.5,0.0,365,Scott County,3.4,92.3,6.3,1.3,69.0,67049,73040,458.09,5.6,86.3,57450,18.0,52735,143600,0,0.1,0.0,10040,28948,14.4,51.0,24.1,6.6,13.1,2.44,3.7,360.7,82196,2.6,4408,28529,17574,IA,14132,2.8,24.8,12299,86.7,81.3,27.0
12167,11948,86,0.4,0.0,0.4,0.0,18.2,0.5,0.0,16,Shelby County,2.0,90.9,2.3,0.0,77.7,5083,5561,590.78,2.8,90.1,0,18.5,48783,104700,1586,0.1,0.0,972,26387,22.4,50.8,22.7,5.6,10.8,2.33,-1.8,20.6,5209,-1.4,398,1351,10996,IA,1388,0.8,11.0,1041,97.7,95.6,19.5
33704,34681,317,0.5,0.0,1.1,0.0,23.4,1.0,0.0,112,Sioux County,6.3,88.6,9.8,0.0,80.0,11623,12582,768.33,9.5,85.9,11524,12.8,57227,131200,7531,0.0,0.0,2577,24324,14.5,49.8,26.9,7.4,8.2,2.72,2.9,43.9,17949,-0.3,1233,3944,12319,IA,3659,0.7,10.2,1830,96.6,87.9,18.3
89542,94073,1510,0.3,0.0,7.0,2.1,47.7,2.8,0.0,539,Story County,8.3,95.5,3.1,0.0,55.0,35196,38103,572.82,9.3,67.8,19708,17.8,50516,162200,4320,0.0,0.0,5377,25986,10.7,48.1,17.1,4.9,20.9,2.34,5.1,156.3,30774,3.6,2006,9683,11361,IA,7365,1.7,37.2,4787,88.2,85.5,23.6
17767,17451,0,8.0,0.0,0.4,0.0,16.1,0.6,0.0,17,Tama County,2.8,89.9,8.4,0.0,74.7,6794,7753,721.01,10.5,91.2,0,21.6,51670,101300,1548,0.1,0.0,1130,25311,19.2,50.9,24.1,6.0,11.5,2.53,-1.8,24.6,3564,-0.1,341,1124,6366,IA,0,2.6,8.5,1496,88.3,82.7,0.0
6317,6143,0,0.3,0.0,0.3,0.0,13.8,0.4,0.0,4,Taylor County,3.4,90.0,7.5,0.0,76.2,2764,3091,531.9,8.1,89.9,0,21.0,43804,66400,409,0.1,0.0,556,23793,21.1,49.3,23.1,6.3,14.5,2.22,-2.8,11.9,1594,1.9,134,250,3906,IA,722,0.8,7.1,511,98.2,91.0,0.0
12534,12516,111,0.3,0.0,0.6,0.0,16.5,1.0,0.0,7,Union County,1.0,91.5,2.8,0.0,73.2,5339,5907,423.65,2.0,88.7,2143,15.0,44838,91600,3846,0.0,0.0,800,23007,18.9,51.3,23.1,6.1,16.1,2.29,-0.1,29.6,5025,-6.8,334,1537,12759,IA,0,1.0,12.0,1014,97.1,94.6,0.0
7570,7468,0,0.2,0.0,0.5,0.0,14.4,0.3,0.0,0,Van Buren County,0.8,87.2,1.3,0.0,85.8,3023,3623,484.79,5.2,89.4,0,23.4,43181,69700,0,0.0,0.0,660,21368,20.8,49.2,23.3,6.7,16.5,2.45,-1.3,15.6,1859,-5.8,155,369,4810,IA,0,0.9,6.1,668,98.1,96.9,0.0
35625,35212,415,0.8,0.0,0.9,0.0,16.2,2.2,0.0,22,Wapello County,6.8,84.6,10.0,0.0,72.8,14534,16019,431.83,10.5,84.9,18403,17.4,41425,78800,0,0.2,0.0,1763,22699,17.0,50.6,22.4,6.0,19.1,2.38,-1.2,82.5,14912,4.9,758,5007,14167,IA,2850,1.3,14.4,2638,94.4,85.4,19.1
46225,47956,251,0.3,0.0,0.6,0.0,26.7,0.7,0.0,360,Warren County,1.2,95.3,2.5,0.0,78.7,17378,19162,569.83,2.2,85.2,0,24.8,62535,154100,6281,0.1,0.0,3431,29088,14.9,50.8,25.2,6.0,7.3,2.58,3.7,81.1,7742,-1.4,773,3284,7415,IA,4047,1.1,13.6,3826,97.2,94.9,26.0
21704,22070,1147,0.3,0.0,0.5,0.0,20.8,0.9,0.0,24,Washington County,2.7,89.5,5.6,0.0,75.7,8948,9540,568.84,8.7,88.1,0,21.1,54554,121800,1857,0.1,0.0,1780,26459,18.5,50.8,24.8,6.6,9.8,2.4,1.7,38.2,6828,0.3,705,1950,9221,IA,2559,1.2,14.2,1573,96.9,91.7,15.9
6403,6395,0,0.3,0.0,0.4,0.0,14.1,0.7,0.0,0,Wayne County,0.8,88.4,1.7,0.0,82.7,2589,3181,525.44,2.4,87.6,0,25.2,40024,62300,270,0.0,0.0,523,22127,22.3,51.6,24.2,7.0,12.4,2.42,-0.1,12.2,1381,-0.1,146,491,7824,IA,483,1.0,6.9,569,97.6,96.2,0.0
38013,36955,619,0.4,0.0,0.9,0.0,19.2,4.2,0.0,20,Webster County,2.2,88.8,4.3,0.0,68.5,15458,17035,715.62,3.3,84.0,19094,15.4,41624,84300,0,0.0,0.0,2082,24203,17.2,48.2,21.4,5.8,15.8,2.28,-2.8,53.1,15629,2.1,1032,5775,15022,IA,2884,1.8,18.5,3109,92.7,88.8,0.0
10866,10559,63,0.3,0.0,1.0,0.0,18.6,1.4,0.0,6,Winnebago County,3.2,91.9,3.9,0.0,76.1,4591,5183,400.49,6.0,88.0,10943,16.3,45603,91900,1699,0.0,0.0,794,24547,20.4,51.4,21.4,5.2,11.4,2.23,-2.8,27.1,6152,8.3,329,1149,10672,IA,1102,1.3,15.3,835,96.0,92.5,14.3
21056,20768,214,0.1,0.0,1.2,0.0,26.5,0.8,0.0,47,Winneshiek County,2.1,93.8,2.1,0.0,77.3,8042,8813,689.87,3.6,87.0,2886,16.2,53122,151500,1672,0.0,0.0,1859,25062,18.1,50.5,18.9,4.3,8.4,2.32,-1.4,30.5,9585,-2.1,619,2896,13909,IA,2878,0.8,12.8,1485,97.0,95.2,25.6
102172,102271,1583,2.6,0.0,2.7,0.9,20.3,2.8,0.9,151,Woodbury County,8.3,85.4,15.2,2.0,67.7,38654,41510,872.83,14.7,82.8,28274,17.7,45856,97900,17399,0.2,0.0,5654,23269,13.8,50.5,26.0,7.3,15.7,2.57,0.1,117.1,45624,1.2,2692,15119,14913,IA,7392,2.8,19.1,7107,88.9,75.7,25.8
7598,7624,47,0.3,0.0,0.5,0.0,16.3,0.9,0.0,4,Worth County,1.1,92.5,2.7,0.0,81.1,3197,3523,400.12,2.7,91.6,2489,20.1,50476,96900,0,0.0,0.0,530,26187,19.8,50.2,21.7,5.1,11.5,2.33,0.3,19.0,1790,-3.7,172,286,3759,IA,432,1.0,7.1,706,97.3,95.0,28.2
13229,12840,75,0.4,0.0,0.4,0.0,16.0,0.8,0.0,12,Wright County,4.5,88.8,10.2,0.0,77.4,5367,6494,580.42,9.0,91.3,8633,15.6,45205,71700,2910,0.1,0.0,868,25827,21.3,49.6,23.1,5.7,11.0,2.4,-2.9,22.8,3908,-8.2,390,1001,7681,IA,1529,1.1,14.4,938,97.2,87.7,20.1
13371,12909,124,0.9,0.0,0.5,0.0,16.1,2.2,0.0,13,Allen County,1.3,88.6,3.3,0.0,74.9,5505,6262,500.3,1.0,85.8,4347,15.4,40554,63300,371,0.0,0.0,917,20552,19.0,51.1,23.3,6.0,17.0,2.35,-3.5,26.7,4451,-0.7,386,1216,9077,KS,926,2.5,9.3,1218,93.7,91.1,28.4
8102,7883,56,0.8,0.0,0.7,0.0,19.0,0.6,0.0,11,Anderson County,0.1,87.4,1.7,0.0,76.4,3308,3713,579.65,4.2,80.6,0,25.2,41713,96300,535,0.1,0.0,611,22139,20.6,50.6,25.2,6.2,12.8,2.38,-2.7,14.0,1495,4.4,211,872,11102,KS,1003,1.7,6.8,625,96.3,94.7,15.3
16924,16513,149,0.7,0.0,0.6,0.0,21.6,5.2,0.0,2,Atchison County,0.7,91.7,2.9,0.0,72.7,6216,6947,431.17,1.7,87.0,0,20.0,45212,87000,0,0.0,0.0,852,21909,16.3,51.3,23.4,6.4,17.1,2.5,-2.4,39.3,5750,-2.9,361,1301,7912,KS,1186,2.6,14.0,1163,90.8,88.3,38.3
4861,4897,27,0.9,0.0,0.6,0.0,19.8,0.6,0.0,0,Barber County,1.0,92.0,3.6,3.3,72.7,2187,2744,1134.07,2.2,88.3,0,13.6,45920,61900,355,0.0,0.0,474,26229,20.3,48.8,22.5,6.9,10.6,2.22,0.7,4.3,1500,-0.1,220,703,14910,KS,843,1.6,8.2,444,96.3,93.2,37.2
27674,27385,353,0.9,0.0,0.4,0.0,18.3,1.8,0.0,58,Barton County,6.7,86.0,14.3,0.0,71.4,11491,12617,895.4,13.2,85.4,5614,17.0,44981,75300,0,0.1,0.0,2275,25800,17.3,50.5,24.5,6.9,13.9,2.36,-1.0,30.9,11464,1.8,976,3393,12254,KS,3046,1.5,9.0,1890,95.3,82.2,18.8
15173,14772,162,1.0,0.0,0.7,0.0,22.0,3.3,0.0,2,Bourbon County,1.1,87.5,2.3,0.0,72.6,5636,7101,635.47,2.2,85.0,1789,16.8,39591,78400,5548,0.0,0.0,1022,19340,18.5,50.6,25.0,6.8,19.3,2.6,-2.6,23.9,4837,2.6,354,1205,8136,KS,1507,2.6,12.2,1183,92.4,90.7,24.4
9984,9815,76,9.3,0.0,0.4,0.0,18.2,1.6,0.0,2,Brown County,1.4,90.9,3.8,0.0,66.9,4104,4749,570.87,2.2,86.0,914,16.5,39968,77100,874,0.0,0.0,693,21046,19.0,51.2,25.4,7.0,19.0,2.39,-1.7,17.5,3406,-2.0,266,678,6771,KS,862,2.9,11.0,833,85.8,83.7,24.1
65880,66227,573,1.1,1.0,1.0,0.7,26.7,1.9,0.0,143,Butler County,1.8,92.8,4.5,0.0,76.1,24270,26400,1429.86,3.2,84.1,0,22.0,56454,127800,1301,0.1,0.0,4026,27329,14.0,49.8,26.0,6.0,8.4,2.63,0.5,46.1,13342,1.7,1303,5674,9024,KS,5455,2.3,9.4,5508,93.6,89.8,24.3
2790,2692,22,0.9,0.0,0.3,0.0,23.6,1.3,0.0,0,Chase County,1.8,90.2,4.0,0.0,73.5,1149,1498,773.06,4.6,82.2,0,22.1,36815,81100,0,0.0,0.0,228,21775,23.1,49.6,21.1,4.5,13.1,2.28,-3.5,3.6,497,21.2,73,108,3815,KS,329,1.4,3.9,280,96.1,92.3,0.0
3669,3481,0,5.1,0.0,0.2,0.0,16.3,0.9,0.0,0,Chautauqua County,1.1,87.1,3.0,0.0,76.5,1565,2137,638.88,2.2,86.0,0,24.1,39529,46500,0,0.1,0.0,316,21245,25.8,48.3,20.5,5.5,15.2,2.24,-5.1,5.7,450,-12.3,69,157,4176,KS,412,4.5,2.8,362,89.2,87.0,0.0
21603,20787,86,4.0,2.2,0.4,0.0,14.9,0.8,0.0,9,Cherokee County,0.9,86.1,2.3,0.0,75.9,7936,9807,587.57,2.6,87.4,5120,19.8,39746,71600,2055,0.3,0.0,1074,19580,17.7,50.4,24.3,5.7,18.4,2.65,-3.8,36.8,5269,1.4,350,1217,5686,KS,1473,4.0,5.2,1753,90.5,88.6,0.0
2726,2693,9,0.3,0.0,1.2,0.0,21.7,0.1,0.0,0,Cheyenne County,3.0,89.2,7.1,0.0,74.0,1343,1502,1019.89,3.3,91.1,0,13.1,37875,76700,545,0.0,0.0,242,23677,26.5,50.8,20.6,5.1,11.2,1.98,-1.2,2.7,505,-2.9,106,121,4422,KS,310,0.9,5.0,256,97.4,90.5,13.9
2215,2144,0,1.4,0.0,1.4,0.0,26.2,0.7,0.0,0,Clark County,4.1,92.1,9.8,0.0,72.4,932,1131,974.63,7.9,87.6,0,13.3,41129,59800,0,0.1,0.0,209,25385,20.8,51.0,27.1,7.4,12.7,2.29,-3.2,2.3,0,0.0,59,98,4775,KS,283,2.9,5.1,179,93.5,84.2,0.0
8535,8317,55,0.5,0.0,0.4,0.0,20.7,0.7,0.0,22,Clay County,0.7,95.2,2.6,0.0,76.6,3407,4048,645.3,2.9,89.0,0,18.1,45233,85700,992,0.1,0.0,616,24503,21.9,50.3,23.2,6.4,14.0,2.45,-2.6,13.2,2411,-9.5,264,760,8756,KS,647,1.4,10.4,962,97.0,94.7,0.0
9533,9385,137,0.6,0.0,0.7,0.0,16.6,0.9,0.0,1,Cloud County,2.1,89.7,3.5,0.0,76.2,4022,4624,715.34,3.7,86.4,0,15.2,38534,66100,918,0.0,0.0,665,20467,21.1,50.8,22.6,6.6,16.3,2.18,-1.6,13.3,2872,-1.5,309,1096,11776,KS,978,1.7,10.6,828,96.1,93.1,39.6
8601,8433,48,0.8,0.0,0.6,0.0,19.9,0.8,0.0,21,Coffey County,0.9,92.1,2.8,0.0,76.5,3501,4003,626.95,1.4,85.2,0,20.3,51793,98200,523,0.0,0.0,642,27627,19.3,50.3,22.4,4.7,9.1,2.39,-2.0,13.7,0,0.0,242,1029,12228,KS,885,1.5,6.5,708,96.3,93.8,21.5
1891,1954,14,0.6,0.0,0.3,0.0,23.9,0.3,0.0,0,Comanche County,2.0,92.1,5.0,0.0,75.5,791,1036,788.3,3.7,92.8,0,11.1,39375,54100,0,0.1,0.0,158,21041,22.9,51.1,26.6,7.6,6.4,2.33,3.3,2.4,458,5.3,83,102,5608,KS,0,1.5,8.6,140,97.3,92.5,0.0
36311,35963,342,2.4,0.0,1.9,0.0,20.0,3.0,0.0,35,Cowley County,3.8,88.0,10.2,1.7,68.8,13867,15984,1125.75,8.3,78.3,20253,18.5,41878,80600,0,0.3,0.0,2028,21519,17.0,49.9,23.9,6.6,17.6,2.47,-1.0,32.3,11038,-1.8,764,3171,9291,KS,2632,3.3,10.1,2923,89.2,80.5,21.5
39134,39290,518,1.1,0.0,1.7,0.0,27.2,2.3,0.0,135,Crawford County,3.4,90.2,5.1,2.6,60.9,15370,17886,589.76,5.6,79.6,7572,16.4,37378,83800,0,0.3,0.0,2158,20974,14.8,49.9,21.9,6.2,20.6,2.42,0.4,66.4,13979,-1.4,903,3953,10204,KS,2989,2.6,14.7,2511,92.0,87.7,28.5
2961,2908,15,0.3,0.0,0.3,0.0,19.9,0.9,0.0,0,Decatur County,1.0,90.1,2.0,0.0,82.0,1482,1806,893.52,3.2,86.7,0,13.8,39333,53500,604,0.0,0.0,286,27154,27.1,49.4,20.2,6.4,10.1,1.91,-1.8,3.3,598,-10.1,102,171,5793,KS,408,1.5,8.1,300,97.0,95.0,0.0
19754,19394,153,0.8,0.0,0.4,0.0,18.5,1.0,0.0,26,Dickinson County,1.2,90.8,4.5,0.0,73.4,7845,9120,847.07,2.8,86.7,3173,22.1,48890,106700,2326,0.1,0.0,1217,23895,18.4,50.1,24.1,6.3,10.9,2.47,-1.8,23.3,5013,-2.5,474,1914,10143,KS,1967,2.1,8.8,2146,95.6,91.6,25.7
7945,7874,15,1.5,0.0,0.6,0.0,17.5,3.4,0.0,3,Doniphan County,1.3,90.0,2.8,0.0,74.1,3161,3556,393.41,1.6,85.5,0,19.2,46512,83300,0,0.0,0.0,471,22713,17.5,49.4,21.8,5.7,12.3,2.3,-0.9,20.2,1411,-1.9,145,252,3241,KS,640,2.2,8.6,564,92.3,89.9,0.0
110826,116585,2137,2.7,1.2,4.6,1.8,49.6,4.6,2.2,347,Douglas County,6.5,95.1,5.8,0.0,52.0,43398,48278,455.87,9.9,71.6,9764,20.1,49508,180300,0,0.1,0.0,7712,26342,10.3,50.1,19.0,5.2,19.0,2.38,5.2,243.1,36252,-1.7,2635,12022,10601,KS,10251,3.7,31.7,5957,84.3,79.7,31.2
3037,3030,0,1.7,0.0,0.4,0.0,22.3,1.6,0.0,1,Edwards County,11.9,85.6,19.7,0.0,75.3,1269,1625,621.89,19.0,91.3,0,19.7,46551,56500,746,0.0,0.0,212,24714,19.3,50.3,23.8,6.6,12.9,2.29,-0.2,4.9,647,-0.5,96,123,3987,KS,342,1.4,2.9,229,95.0,77.9,0.0
2882,2694,0,1.7,0.0,0.5,0.0,18.0,0.1,0.0,0,Elk County,2.2,89.2,3.8,0.0,80.2,1271,1750,644.27,5.1,87.8,0,33.3,34089,52100,0,0.1,0.0,295,20322,27.2,50.4,20.1,4.1,18.5,2.14,-6.5,4.5,337,-4.5,72,79,2680,KS,443,3.3,6.2,311,94.2,91.0,0.0
28452,29013,721,0.4,0.0,1.4,0.0,32.3,1.0,0.0,69,Ellis County,2.6,92.7,5.7,0.0,62.9,11824,13060,899.91,7.1,76.2,0,13.1,43085,138400,1449,0.1,0.0,2814,24291,13.8,49.7,21.9,6.9,16.2,2.32,2.0,31.6,12848,-3.1,1140,4974,18264,KS,3551,1.6,23.6,1997,95.5,90.3,18.5
6497,6392,45,0.9,0.0,0.5,0.0,20.8,5.1,0.0,3,Ellsworth County,2.2,89.7,5.9,0.0,77.0,2528,3210,715.85,3.9,84.3,0,16.5,45865,73300,230,0.0,0.0,458,22789,19.5,42.8,18.0,5.0,6.9,2.15,-1.6,9.1,1701,-4.0,163,318,5066,KS,553,1.5,5.9,557,92.1,86.5,15.2
36776,37184,548,1.4,0.0,4.3,0.0,17.9,3.3,0.0,14,Finney County,20.9,70.6,48.2,17.6,64.7,12515,13328,1301.97,39.1,85.1,0,15.2,47945,109700,0,0.1,0.0,2168,21629,9.4,49.0,31.1,9.5,16.0,2.91,1.1,28.2,14375,3.4,977,5042,12364,KS,2728,1.5,17.9,1452,89.4,43.7,21.9
33848,34795,402,1.6,0.0,1.8,0.0,16.7,3.0,0.0,43,Ford County,25.4,69.7,52.9,6.1,61.9,11103,12129,1098.27,45.3,84.2,0,14.3,51178,88800,0,0.3,0.0,1739,19994,10.4,48.3,30.3,9.6,15.5,3.02,2.8,30.8,15597,1.3,774,3957,12121,KS,2235,1.7,19.9,1519,91.6,41.5,26.3
25992,25611,279,0.9,0.0,0.5,0.0,20.2,1.4,0.0,31,Franklin County,1.2,90.7,3.9,0.0,70.9,9909,11104,571.76,2.5,83.8,3840,24.5,49543,119700,1687,0.0,0.0,1544,22979,15.4,50.3,24.8,6.3,13.1,2.56,-1.5,45.5,9031,-5.5,575,2342,8921,KS,2331,2.5,12.2,1891,94.6,91.4,23.1
34362,36713,519,1.4,0.0,3.5,4.7,20.8,18.8,16.7,141,Geary County,7.3,91.0,15.0,0.0,46.6,12532,15114,384.62,13.7,74.8,0,16.6,46908,136500,708,0.8,0.0,1168,21408,7.6,46.8,30.2,11.4,12.1,2.78,6.8,89.3,8061,-0.7,576,2951,9992,KS,1524,5.7,30.0,4795,69.6,58.1,0.0
2695,2727,20,0.1,0.0,0.4,0.0,20.3,0.6,0.0,15,Gove County,0.4,92.8,2.7,0.0,79.5,1201,1396,1071.67,2.0,90.5,0,12.8,44866,71500,1047,0.0,0.0,311,26233,23.2,49.0,23.8,6.8,10.3,2.31,1.2,2.5,927,3.7,133,170,6552,KS,0,0.9,2.8,232,98.0,95.6,0.0
2597,2566,13,0.8,0.0,0.8,0.0,22.9,4.4,0.0,0,Graham County,0.9,93.9,3.2,0.0,82.5,1192,1481,898.52,1.9,85.1,0,16.9,47500,63800,230,0.0,0.0,287,28146,25.4,50.4,20.0,6.6,11.2,2.14,-1.2,2.9,741,-3.0,108,301,11710,KS,0,3.4,5.4,209,90.6,88.5,0.0
7829,7816,71,2.3,0.0,0.5,0.0,17.8,0.9,0.0,4,Grant County,14.6,76.0,46.4,27.2,73.8,2793,2920,574.8,32.6,85.1,0,11.4,53213,90900,2531,0.0,0.0,496,26370,11.2,49.1,32.0,8.3,13.0,2.79,-0.2,13.6,2457,2.5,228,669,8998,KS,617,1.4,3.9,219,94.9,51.4,33.1
6006,6082,12,0.5,0.0,0.3,0.0,20.2,0.7,0.0,18,Gray County,9.7,77.3,14.2,0.0,75.8,2066,2403,868.87,15.6,88.7,0,17.6,57808,105900,1127,0.0,0.0,630,25537,14.4,50.2,29.2,7.5,11.2,2.86,1.3,6.9,1726,2.4,221,347,6032,KS,755,1.0,5.9,239,97.5,83.9,0.0
1247,1301,0,1.0,0.0,0.3,0.0,21.9,0.5,0.0,3,Greeley County,3.2,91.7,17.6,0.0,80.3,493,631,778.45,9.7,91.4,0,12.0,52847,78500,0,0.0,0.0,131,32650,20.9,50.9,24.6,7.7,5.4,2.39,4.3,1.6,316,-0.9,45,96,7406,KS,0,0.9,3.0,88,97.2,80.4,0.0
6689,6328,29,1.5,0.0,0.3,0.0,16.5,0.5,0.0,0,Greenwood County,0.3,90.6,4.0,0.0,76.3,2855,4036,1143.3,1.3,87.6,0,25.2,38346,56800,141,0.0,0.0,551,22280,23.6,50.2,21.3,5.1,16.1,2.27,-5.4,5.9,1201,3.3,189,533,7684,KS,900,2.3,3.5,585,95.3,92.0,33.3
2690,2603,6,1.9,0.0,0.4,0.0,12.6,0.5,0.0,0,Hamilton County,13.2,81.9,33.7,0.0,75.2,1076,1225,996.51,25.2,81.6,0,11.2,43357,75100,343,0.3,0.0,191,24510,11.9,48.6,29.9,8.4,11.2,2.44,-3.2,2.7,564,1.6,60,254,9816,KS,373,1.5,6.7,182,95.4,63.3,0.0
6034,5818,43,1.4,0.0,0.4,0.0,16.9,0.5,0.0,6,Harper County,2.2,87.7,7.1,0.0,73.1,2595,3167,801.27,5.0,86.4,0,14.6,38313,66100,909,0.2,0.0,516,22820,21.7,49.6,23.8,6.9,16.5,2.22,-3.6,7.5,1874,9.7,218,502,8746,KS,929,1.7,5.4,469,95.7,89.8,0.0
34684,34820,294,0.9,2.5,0.9,1.5,26.3,1.9,0.0,73,Harvey County,4.7,89.3,11.5,3.0,72.3,13287,14610,539.75,9.0,85.5,0,17.1,50287,111600,907,0.0,0.0,2361,23775,17.9,50.9,25.2,6.9,12.8,2.51,0.4,64.3,13314,4.2,794,2747,8170,KS,2919,2.4,11.8,2228,94.0,83.6,27.8
4256,4106,0,1.2,0.0,1.1,0.0,17.7,0.9,0.0,1,Haskell County,16.7,72.7,28.8,0.0,74.3,1411,1660,577.52,33.6,85.0,0,15.2,52415,103300,1470,0.2,0.0,353,25114,12.1,50.2,28.9,7.6,10.4,2.96,-3.5,7.4,768,-4.5,119,137,3400,KS,0,1.2,4.7,146,95.3,68.5,0.0
1916,1916,2,0.2,0.0,0.5,0.0,22.6,0.9,0.0,0,Hodgeman County,5.4,90.9,6.5,0.0,79.5,821,970,859.99,7.6,92.5,0,17.6,52375,76500,0,0.0,0.0,184,30440,23.2,50.6,22.7,7.4,5.2,2.34,0.0,2.2,301,1.0,52,59,3052,KS,323,1.5,3.0,163,97.0,90.5,0.0
13462,13539,0,8.5,0.0,0.5,0.0,17.7,0.9,0.0,7,Jackson County,1.2,94.3,4.7,0.0,76.3,5273,5783,656.22,3.3,86.9,0,24.8,54546,118200,344,0.0,0.0,757,24117,17.2,49.5,25.8,6.5,9.4,2.51,0.6,20.5,2861,-3.1,252,911,6822,KS,1112,3.4,7.7,1335,86.7,84.0,0.0
