Ben Carson.Number of Votes,Ben Carson.Party,Ben Carson.Percent of Votes,Bernie Sanders.Number of Votes,Bernie Sanders.Party,Bernie Sanders.Percent of Votes,Carly Fiorina.Number of Votes,Carly Fiorina.Party,Carly Fiorina.Percent of Votes,Chris Christie.Number of Votes,Chris Christie.Party,Chris Christie.Percent of Votes,County,Donald Trump.Number of Votes,Donald Trump.Party,Donald Trump.Percent of Votes,Hillary Clinton.Number of Votes,Hillary Clinton.Party,Hillary Clinton.Percent of Votes,Jeb Bush.Number of Votes,Jeb Bush.Party,Jeb Bush.Percent of Votes,John Kasich.Number of Votes,John Kasich.Party,John Kasich.Percent of Votes,Marco Rubio.Number of Votes,Marco Rubio.Party,Marco Rubio.Percent of Votes,Martin O'Malley.Number of Votes,Martin O'Malley.Party,Martin O'Malley.Percent of Votes,Mike Huckabee.Number of Votes,Mike Huckabee.Party,Mike Huckabee.Percent of Votes,No Preference.Number of Votes,No Preference.Party,No Preference.Percent of Votes,Rand Paul.Number of Votes,Rand Paul.Party,Rand Paul.Percent of Votes,Rick Santorum.Number of Votes,Rick Santorum.Party,Rick Santorum.Percent of Votes,State,State Abbreviation,Ted Cruz.Number of Votes,Ted Cruz.Party,Ted Cruz.Percent of Votes,Uncommitted.Number of Votes,Uncommitted.Party,Uncommitted.Percent of Votes
55,Republican,2.4,210,Democrat,28.300000000000004,0,Republican,0.0,0,Republican,0.0,Buchanan,1586,Republican,69.7,523,Democrat,70.4,0,Republican,0.0,47,Republican,2.1,313,Republican,13.8,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Virginia,VA,266,Republican,11.700000000000001,0,N/A,0.0
0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,Republican,0.0,Buckfield,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
125,Republican,7.5,264,Democrat,24.6,0,Republican,0.0,0,Republican,0.0,Buckingham,830,Republican,50.0,806,Democrat,75.0,0,Republican,0.0,46,Republican,2.8000000000000003,338,Republican,20.4,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Virginia,VA,292,Republican,17.6,0,N/A,0.0
11,Republican,7.5,380,Democrat,74.2,0,Republican,0.0,0,Republican,0.0,Buckland,53,Republican,36.3,132,Democrat,25.8,0,Republican,0.0,45,Republican,30.8,20,Republican,13.699999999999998,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Massachusetts,MA,9,Republican,6.2,0,N/A,0.0
0,Republican,0.0,36111,Democrat,43.1,0,Republican,0.0,0,Republican,0.0,Bucks,51433,Republican,56.60000000000001,46876,Democrat,55.89999999999999,0,Republican,0.0,20217,Republican,22.2,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Pennsylvania,PA,17122,Republican,18.8,0,N/A,0.0
0,Republican,0.0,7,Democrat,63.6,0,Republican,0.0,0,Republican,0.0,Bucksport,0,Republican,0.0,4,Democrat,36.4,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
97,Republican,9.6,291,Democrat,48.6,20,Republican,2.0,7,Republican,0.7,Buena Vista,251,Republican,24.9,291,Democrat,48.6,23,Republican,2.3,15,Republican,1.5,221,Republican,21.9,17,Democrat,2.8000000000000003,18,Republican,1.8000000000000003,0,N/A,0.0,26,Republican,2.6,22,Republican,2.1999999999999997,Iowa,IA,309,Republican,30.599999999999998,0,N/A,0.0
70,Republican,11.600000000000001,100,Democrat,40.8,0,Republican,0.0,0,Republican,0.0,Buena Vista,196,Republican,32.3,143,Democrat,58.4,0,Republican,0.0,39,Republican,6.4,180,Republican,29.7,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Virginia,VA,109,Republican,18.0,0,N/A,0.0
0,Republican,0.0,468,Democrat,69.2,0,Republican,0.0,0,Republican,0.0,Buffalo,3748,Republican,63.3,208,Democrat,30.8,0,Republican,0.0,586,Republican,9.9,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Nebraska,NE,986,Republican,16.7,0,N/A,0.0
0,Republican,0.0,71,Democrat,39.2,0,Republican,0.0,0,Republican,0.0,Buffalo,37,Republican,77.1,110,Democrat,60.8,0,Republican,0.0,5,Republican,10.4,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,South Dakota,SD,6,Republican,12.5,0,N/A,0.0
0,Republican,0.0,1148,Democrat,57.8,0,Republican,0.0,0,Republican,0.0,Buffalo,1395,Republican,51.300000000000004,825,Democrat,41.5,0,Republican,0.0,313,Republican,11.5,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Wisconsin,WI,939,Republican,34.5,0,N/A,0.0
0,Republican,0.0,3210,Democrat,49.1,0,Republican,0.0,0,Republican,0.0,Bullitt,1770,Republican,40.300000000000004,2907,Democrat,44.4,0,Republican,0.0,357,Republican,8.1,594,Republican,13.5,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Kentucky,KY,1631,Republican,37.1,0,N/A,0.0
651,Republican,7.9,1221,Democrat,38.800000000000004,0,Republican,0.0,0,Republican,0.0,Bulloch,3111,Republican,37.7,1910,Democrat,60.699999999999996,0,Republican,0.0,447,Republican,5.4,1764,Republican,21.4,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Georgia,GA,2147,Republican,26.0,0,N/A,0.0
47,Republican,8.5,178,Democrat,6.6000000000000005,0,Republican,0.0,0,Republican,0.0,Bullock,313,Republican,56.49999999999999,2451,Democrat,91.3,0,Republican,0.0,23,Republican,4.2,64,Republican,11.600000000000001,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Alabama,AL,94,Republican,17.0,0,N/A,0.0
0,Republican,0.0,30913,Democrat,62.1,0,Republican,0.0,0,Republican,0.0,Buncombe,8430,Republican,30.9,17604,Democrat,35.4,0,Republican,0.0,4229,Republican,15.5,2485,Republican,9.1,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,North Carolina,NC,11433,Republican,41.9,0,N/A,0.0
0,Republican,0.0,1852,Democrat,54.2,0,Republican,0.0,0,Republican,0.0,Bureau,2185,Republican,39.5,1518,Democrat,44.5,0,Republican,0.0,964,Republican,17.4,461,Republican,8.3,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Illinois,IL,1696,Republican,30.7,0,N/A,0.0
162,Republican,6.2,184,Democrat,9.9,0,Republican,0.0,0,Republican,0.0,Burke,1181,Republican,45.1,1659,Democrat,89.5,0,Republican,0.0,56,Republican,2.1,375,Republican,14.3,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Georgia,GA,803,Republican,30.7,0,N/A,0.0
0,Republican,0.0,3460,Democrat,45.4,0,Republican,0.0,0,Republican,0.0,Burke,4985,Republican,44.1,3511,Democrat,46.1,0,Republican,0.0,984,Republican,8.7,695,Republican,6.2,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,North Carolina,NC,4268,Republican,37.8,0,N/A,0.0
8,Republican,4.3,279,Democrat,88.3,0,Republican,0.0,0,Republican,0.0,Burke,74,Republican,40.0,37,Democrat,11.700000000000001,0,Republican,0.0,58,Republican,31.4,30,Republican,16.2,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Vermont,VT,12,Republican,6.5,0,N/A,0.0
134,Republican,4.0,149,Democrat,23.5,0,Republican,0.0,0,Republican,0.0,Burleson,988,Republican,29.799999999999997,469,Democrat,74.0,0,Republican,0.0,73,Republican,2.1999999999999997,259,Republican,7.8,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Texas,TX,1711,Republican,51.7,0,N/A,0.0
0,Republican,0.0,459,Democrat,52.300000000000004,0,Republican,0.0,0,Republican,0.0,Burlington,542,Republican,58.70000000000001,402,Democrat,45.800000000000004,0,Republican,0.0,244,Republican,26.400000000000002,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Connecticut,CT,117,Republican,12.7,0,N/A,0.0
73,Republican,2.1999999999999997,2129,Democrat,47.0,0,Republican,0.0,0,Republican,0.0,Burlington,1747,Republican,52.1,2324,Democrat,51.4,0,Republican,0.0,487,Republican,14.499999999999998,631,Republican,18.8,0,Democrat,0.0,0,Republican,0.0,41,N/A,0.9000000000000001,0,Republican,0.0,0,Republican,0.0,Massachusetts,MA,342,Republican,10.2,0,N/A,0.0
0,Republican,0.0,1,Democrat,100.0,0,Republican,0.0,0,Republican,0.0,Burlington,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
0,Republican,0.0,20087,Democrat,38.0,0,Republican,0.0,0,Republican,0.0,Burlington,20602,Republican,76.3,32712,Democrat,62.0,0,Republican,0.0,4438,Republican,16.4,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,New Jersey,NJ,1950,Republican,7.200000000000001,0,N/A,0.0
45,Republican,2.5,9105,Democrat,85.9,0,Republican,0.0,0,Republican,0.0,Burlington,527,Republican,28.9,1471,Democrat,13.900000000000002,0,Republican,0.0,643,Republican,35.3,391,Republican,21.5,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Vermont,VT,154,Republican,8.5,0,N/A,0.0
517,Republican,5.1,576,Democrat,39.300000000000004,0,Republican,0.0,0,Republican,0.0,Burnet,3145,Republican,31.0,871,Democrat,59.4,0,Republican,0.0,419,Republican,4.1000000000000005,1573,Republican,15.5,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Texas,TX,4026,Republican,39.7,0,N/A,0.0
0,Republican,0.0,933,Democrat,50.3,0,Republican,0.0,0,Republican,0.0,Burnett,1628,Republican,49.9,917,Democrat,49.4,0,Republican,0.0,342,Republican,10.5,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Wisconsin,WI,1169,Republican,35.8,0,N/A,0.0
0,Republican,0.0,1,Democrat,50.0,0,Republican,0.0,0,Republican,0.0,Burnham,0,Republican,0.0,1,Democrat,50.0,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
0,Republican,0.0,849,Democrat,64.0,0,Republican,0.0,0,Republican,0.0,Burrillville,924,Republican,73.3,451,Democrat,34.0,0,Republican,0.0,197,Republican,15.6,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Rhode Island,RI,120,Republican,9.5,0,N/A,0.0
0,Republican,0.0,42,Democrat,43.8,0,Republican,0.0,0,Republican,0.0,Burt,603,Republican,66.0,54,Democrat,56.3,0,Republican,0.0,96,Republican,10.5,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Nebraska,NE,104,Republican,11.4,0,N/A,0.0
377,Republican,11.799999999999999,156,Democrat,6.5,0,Republican,0.0,0,Republican,0.0,Butler,1720,Republican,53.79999999999999,2196,Democrat,92.10000000000001,0,Republican,0.0,86,Republican,2.7,427,Republican,13.3,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Alabama,AL,534,Republican,16.7,0,N/A,0.0
108,Republican,11.899999999999999,350,Democrat,58.3,18,Republican,2.0,6,Republican,0.7,Butler,220,Republican,24.2,250,Democrat,41.699999999999996,24,Republican,2.6,3,Republican,0.3,145,Republican,15.9,0,Democrat,0.0,21,Republican,2.3,0,N/A,0.0,32,Republican,3.5000000000000004,1,Republican,0.1,Iowa,IA,332,Republican,36.5,0,N/A,0.0
0,Republican,0.0,196,Democrat,42.1,0,Republican,0.0,0,Republican,0.0,Butler,564,Republican,43.1,238,Democrat,51.1,0,Republican,0.0,152,Republican,11.600000000000001,208,Republican,15.9,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Kentucky,KY,339,Republican,25.900000000000002,0,N/A,0.0
0,Republican,0.0,766,Democrat,45.4,0,Republican,0.0,0,Republican,0.0,Butler,3652,Republican,50.5,889,Democrat,52.7,0,Republican,0.0,427,Republican,5.8999999999999995,324,Republican,4.5,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Missouri,MO,2676,Republican,37.0,0,N/A,0.0
0,Republican,0.0,28,Democrat,52.800000000000004,0,Republican,0.0,0,Republican,0.0,Butler,910,Republican,61.6,25,Democrat,47.199999999999996,0,Republican,0.0,125,Republican,8.5,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Nebraska,NE,298,Republican,20.200000000000003,0,N/A,0.0
0,Republican,0.0,11102,Democrat,46.0,0,Republican,0.0,0,Republican,0.0,Butler,27211,Republican,39.6,12874,Democrat,53.400000000000006,0,Republican,0.0,28606,Republican,41.6,1676,Republican,2.4,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Ohio,OH,9988,Republican,14.499999999999998,0,N/A,0.0
0,Republican,0.0,7606,Democrat,46.400000000000006,0,Republican,0.0,0,Republican,0.0,Butler,19668,Republican,56.8,8529,Democrat,52.1,0,Republican,0.0,6717,Republican,19.400000000000002,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Pennsylvania,PA,7581,Republican,21.9,0,N/A,0.0
0,Republican,0.0,14271,Democrat,58.9,0,Republican,0.0,0,Republican,0.0,Butte,15695,Republican,80.4,9681,Democrat,40.0,0,Republican,0.0,1441,Republican,7.400000000000001,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,California,CA,1458,Republican,7.5,0,N/A,0.0
0,Republican,0.0,20,Democrat,76.9,0,Republican,0.0,0,Republican,0.0,Butte,138,Republican,24.0,5,Democrat,19.2,0,Republican,0.0,30,Republican,5.2,117,Republican,20.4,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Idaho,ID,275,Republican,47.9,0,N/A,0.0
0,Republican,0.0,284,Democrat,63.0,0,Republican,0.0,0,Republican,0.0,Butte,1074,Republican,71.1,167,Democrat,37.0,0,Republican,0.0,191,Republican,12.6,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,South Dakota,SD,246,Republican,16.3,0,N/A,0.0
245,Republican,6.3,191,Democrat,16.9,0,Republican,0.0,0,Republican,0.0,Butts,1884,Republican,48.8,922,Democrat,81.7,0,Republican,0.0,98,Republican,2.5,597,Republican,15.5,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Georgia,GA,1002,Republican,25.900000000000002,0,N/A,0.0
0,Republican,0.0,13,Democrat,72.2,0,Republican,0.0,0,Republican,0.0,Buxton,0,Republican,0.0,5,Democrat,27.800000000000004,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
0,Republican,0.0,1,Democrat,100.0,0,Republican,0.0,0,Republican,0.0,Byron,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
0,Republican,0.0,6931,Democrat,44.3,0,Republican,0.0,0,Republican,0.0,Cabarrus,11300,Republican,42.6,8096,Democrat,51.7,0,Republican,0.0,2778,Republican,10.5,1731,Republican,6.5,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,North Carolina,NC,10105,Republican,38.1,0,N/A,0.0
0,Republican,0.0,5361,Democrat,46.1,0,Republican,0.0,0,Republican,0.0,Cabell,5977,Republican,69.3,4407,Democrat,37.9,0,Republican,0.0,920,Republican,10.7,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,West Virginia,WV,957,Republican,11.1,0,N/A,0.0
13,Republican,7.200000000000001,320,Democrat,89.4,0,Republican,0.0,0,Republican,0.0,Cabot,44,Republican,24.4,36,Democrat,10.100000000000001,0,Republican,0.0,50,Republican,27.800000000000004,39,Republican,21.7,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Vermont,VT,28,Republican,15.6,0,N/A,0.0
0,Republican,0.0,2906,Democrat,81.5,0,Republican,0.0,0,Republican,0.0,Cache,1049,Republican,10.4,630,Democrat,17.7,0,Republican,0.0,1892,Republican,18.7,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Utah,UT,7172,Republican,70.9,0,N/A,0.0
0,Republican,0.0,3513,Democrat,16.8,0,Republican,0.0,0,Republican,0.0,Caddo,5631,Republican,34.6,16666,Democrat,79.8,0,Republican,0.0,1140,Republican,7.000000000000001,1737,Republican,10.7,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Louisiana,LA,7141,Republican,43.9,0,N/A,0.0
145,Republican,7.200000000000001,1543,Democrat,53.0,0,Republican,0.0,0,Republican,0.0,Caddo,585,Republican,29.100000000000005,1060,Democrat,36.4,0,Republican,0.0,41,Republican,2.0,360,Republican,17.9,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Oklahoma,OK,847,Republican,42.199999999999996,0,N/A,0.0
0,Republican,0.0,4,Democrat,66.7,0,Republican,0.0,0,Republican,0.0,Calais,0,Republican,0.0,2,Democrat,33.300000000000004,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
3,Republican,2.3,491,Democrat,91.4,0,Republican,0.0,0,Republican,0.0,Calais,36,Republican,27.1,46,Democrat,8.6,0,Republican,0.0,61,Republican,45.9,22,Republican,16.5,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Vermont,VT,7,Republican,5.3,0,N/A,0.0
0,Republican,0.0,2392,Democrat,46.7,0,Republican,0.0,0,Republican,0.0,Calaveras,4902,Republican,83.0,2630,Democrat,51.300000000000004,0,Republican,0.0,418,Republican,7.1,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,California,CA,392,Republican,6.6000000000000005,0,N/A,0.0
0,Republican,0.0,2625,Democrat,26.200000000000003,0,Republican,0.0,0,Republican,0.0,Calcasieu,4288,Republican,35.3,6594,Democrat,65.7,0,Republican,0.0,639,Republican,5.3,1373,Republican,11.3,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Louisiana,LA,5491,Republican,45.2,0,N/A,0.0
0,Republican,0.0,866,Democrat,52.1,0,Republican,0.0,0,Republican,0.0,Caldwell,212,Republican,38.0,570,Democrat,34.300000000000004,0,Republican,0.0,63,Republican,11.3,70,Republican,12.5,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Kentucky,KY,196,Republican,35.1,0,N/A,0.0
0,Republican,0.0,119,Democrat,26.900000000000002,0,Republican,0.0,0,Republican,0.0,Caldwell,284,Republican,43.8,250,Democrat,56.39999999999999,0,Republican,0.0,22,Republican,3.4000000000000004,45,Republican,6.9,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Louisiana,LA,264,Republican,40.699999999999996,0,N/A,0.0
0,Republican,0.0,314,Democrat,55.60000000000001,0,Republican,0.0,0,Republican,0.0,Caldwell,780,Republican,43.70000000000001,244,Democrat,43.20000000000001,0,Republican,0.0,149,Republican,8.3,96,Republican,5.4,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Missouri,MO,701,Republican,39.2,0,N/A,0.0
0,Republican,0.0,2108,Democrat,45.9,0,Republican,0.0,0,Republican,0.0,Caldwell,5599,Republican,45.4,2156,Democrat,47.0,0,Republican,0.0,1028,Republican,8.3,701,Republican,5.7,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,North Carolina,NC,4567,Republican,37.1,0,N/A,0.0
218,Republican,4.7,831,Democrat,32.7,0,Republican,0.0,0,Republican,0.0,Caldwell,1345,Republican,29.100000000000005,1657,Democrat,65.2,0,Republican,0.0,124,Republican,2.7,729,Republican,15.8,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Texas,TX,1993,Republican,43.1,0,N/A,0.0
2350,Republican,11.799999999999999,1425,Democrat,21.8,0,Republican,0.0,0,Republican,0.0,Calhoun,8960,Republican,45.1,5011,Democrat,76.5,0,Republican,0.0,957,Republican,4.8,3251,Republican,16.3,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Alabama,AL,3859,Republican,19.400000000000002,0,N/A,0.0
11,Republican,2.7,312,Democrat,34.0,0,Republican,0.0,0,Republican,0.0,Calhoun,172,Republican,41.6,413,Democrat,45.0,0,Republican,0.0,4,Republican,1.0,76,Republican,18.4,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Arkansas,AR,142,Republican,34.4,0,N/A,0.0
0,Republican,0.0,545,Democrat,45.2,0,Republican,0.0,0,Republican,0.0,Calhoun,524,Republican,45.300000000000004,437,Democrat,36.199999999999996,0,Republican,0.0,27,Republican,2.3,206,Republican,17.8,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Florida,FL,356,Republican,30.8,0,N/A,0.0
29,Republican,6.5,61,Democrat,10.9,0,Republican,0.0,0,Republican,0.0,Calhoun,227,Republican,50.8,499,Democrat,88.9,0,Republican,0.0,15,Republican,3.4000000000000004,69,Republican,15.4,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Georgia,GA,104,Republican,23.3,0,N/A,0.0
37,Republican,6.6000000000000005,200,Democrat,50.0,8,Republican,1.4000000000000001,5,Republican,0.9000000000000001,Calhoun,136,Republican,24.4,200,Democrat,50.0,10,Republican,1.8000000000000003,7,Republican,1.3,121,Republican,21.7,0,Democrat,0.0,35,Republican,6.3,0,N/A,0.0,20,Republican,3.6000000000000005,19,Republican,3.4000000000000004,Iowa,IA,159,Republican,28.499999999999996,0,N/A,0.0
0,Republican,0.0,503,Democrat,50.7,0,Republican,0.0,0,Republican,0.0,Calhoun,329,Republican,48.5,446,Democrat,45.0,0,Republican,0.0,50,Republican,7.400000000000001,40,Republican,5.8999999999999995,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Illinois,IL,247,Republican,36.4,0,N/A,0.0
0,Republican,0.0,5810,Democrat,51.5,0,Republican,0.0,0,Republican,0.0,Calhoun,5800,Republican,36.4,5230,Democrat,46.400000000000006,0,Republican,0.0,3321,Republican,20.9,1430,Republican,9.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Michigan,MI,4446,Republican,27.900000000000002,0,N/A,0.0
0,Republican,0.0,120,Democrat,13.600000000000001,0,Republican,0.0,0,Republican,0.0,Calhoun,1323,Republican,55.00000000000001,748,Democrat,84.9,0,Republican,0.0,116,Republican,4.8,84,Republican,3.5000000000000004,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Mississippi,MS,814,Republican,33.800000000000004,0,N/A,0.0
139,Republican,6.1,241,Democrat,13.5,0,Republican,0.0,0,Republican,0.0,Calhoun,805,Republican,35.2,1536,Democrat,86.1,250,Republican,10.9,110,Republican,4.8,421,Republican,18.4,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,South Carolina,SC,564,Republican,24.6,0,N/A,0.0
125,Republican,3.5000000000000004,425,Democrat,28.000000000000004,0,Republican,0.0,0,Republican,0.0,Calhoun,1164,Republican,33.0,1024,Democrat,67.5,0,Republican,0.0,77,Republican,2.1999999999999997,445,Republican,12.6,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Texas,TX,1567,Republican,44.5,0,N/A,0.0
0,Republican,0.0,803,Democrat,60.6,0,Republican,0.0,0,Republican,0.0,Calhoun,480,Republican,83.5,312,Democrat,23.599999999999998,0,Republican,0.0,24,Republican,4.2,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,West Virginia,WV,32,Republican,5.6000000000000005,0,N/A,0.0
142,Republican,4.2,104,Democrat,53.29999999999999,0,Republican,0.0,0,Republican,0.0,Callahan,1034,Republican,30.4,86,Democrat,44.1,0,Republican,0.0,79,Republican,2.3,290,Republican,8.5,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Texas,TX,1689,Republican,49.70000000000001,0,N/A,0.0
0,Republican,0.0,1678,Democrat,54.2,0,Republican,0.0,0,Republican,0.0,Callaway,3141,Republican,41.6,1378,Democrat,44.5,0,Republican,0.0,584,Republican,7.7,366,Republican,4.9,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Missouri,MO,3261,Republican,43.20000000000001,0,N/A,0.0
0,Republican,0.0,2239,Democrat,55.00000000000001,0,Republican,0.0,0,Republican,0.0,Calloway,438,Republican,26.900000000000002,1460,Democrat,35.8,0,Republican,0.0,264,Republican,16.2,284,Republican,17.4,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Kentucky,KY,607,Republican,37.3,0,N/A,0.0
