Ben Carson.Number of Votes,Ben Carson.Party,Ben Carson.Percent of Votes,Bernie Sanders.Number of Votes,Bernie Sanders.Party,Bernie Sanders.Percent of Votes,Carly Fiorina.Number of Votes,Carly Fiorina.Party,Carly Fiorina.Percent of Votes,Chris Christie.Number of Votes,Chris Christie.Party,Chris Christie.Percent of Votes,County,Donald Trump.Number of Votes,Donald Trump.Party,Donald Trump.Percent of Votes,Hillary Clinton.Number of Votes,Hillary Clinton.Party,Hillary Clinton.Percent of Votes,Jeb Bush.Number of Votes,Jeb Bush.Party,Jeb Bush.Percent of Votes,John Kasich.Number of Votes,John Kasich.Party,John Kasich.Percent of Votes,Marco Rubio.Number of Votes,Marco Rubio.Party,Marco Rubio.Percent of Votes,Martin O'Malley.Number of Votes,Martin O'Malley.Party,Martin O'Malley.Percent of Votes,Mike Huckabee.Number of Votes,Mike Huckabee.Party,Mike Huckabee.Percent of Votes,No Preference.Number of Votes,No Preference.Party,No Preference.Percent of Votes,Rand Paul.Number of Votes,Rand Paul.Party,Rand Paul.Percent of Votes,Rick Santorum.Number of Votes,Rick Santorum.Party,Rick Santorum.Percent of Votes,State,State Abbreviation,Ted Cruz.Number of Votes,Ted Cruz.Party,Ted Cruz.Percent of Votes,Uncommitted.Number of Votes,Uncommitted.Party,Uncommitted.Percent of Votes
0,Republican,0.0,1,Democrat,100.0,0,Republican,0.0,0,Republican,0.0,Allagash,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
77,Republican,11.200000000000001,296,Democrat,49.3,54,Republican,7.9,4,Republican,0.6,Allamakee,193,Republican,28.1,304,Democrat,50.7,11,Republican,1.6,2,Republican,0.3,131,Republican,19.1,0,Democrat,0.0,9,Republican,1.3,0,N/A,0.0,16,Republican,2.3,6,Republican,0.9000000000000001,Iowa,IA,183,Republican,26.6,0,N/A,0.0
0,Republican,0.0,5545,Democrat,60.3,0,Republican,0.0,0,Republican,0.0,Allegan,5327,Republican,26.1,3489,Democrat,38.0,0,Republican,0.0,4636,Republican,22.7,1981,Republican,9.700000000000001,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Michigan,MI,7530,Republican,36.9,0,N/A,0.0
0,Republican,0.0,2469,Democrat,44.7,0,Republican,0.0,0,Republican,0.0,Allegany,6272,Republican,64.9,2311,Democrat,41.8,0,Republican,0.0,1225,Republican,12.7,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maryland,MD,1717,Republican,17.8,0,N/A,0.0
0,Republican,0.0,1119,Democrat,59.5,0,Republican,0.0,0,Republican,0.0,Allegany,2702,Republican,54.89999999999999,762,Democrat,40.5,0,Republican,0.0,1116,Republican,22.7,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,New York,NY,1101,Republican,22.400000000000002,0,N/A,0.0
0,Republican,0.0,571,Democrat,44.800000000000004,0,Republican,0.0,0,Republican,0.0,Alleghany,790,Republican,49.70000000000001,563,Democrat,44.2,0,Republican,0.0,159,Republican,10.0,99,Republican,6.2,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,North Carolina,NC,501,Republican,31.5,0,N/A,0.0
131,Republican,8.3,246,Democrat,36.0,0,Republican,0.0,0,Republican,0.0,Alleghany,742,Republican,46.9,433,Democrat,63.3,0,Republican,0.0,68,Republican,4.3,379,Republican,24.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Virginia,VA,244,Republican,15.4,0,N/A,0.0
0,Republican,0.0,98012,Democrat,44.1,0,Republican,0.0,0,Republican,0.0,Allegheny,61004,Republican,51.0,122399,Democrat,55.1,0,Republican,0.0,33045,Republican,27.6,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Pennsylvania,PA,23883,Republican,20.0,0,N/A,0.0
0,Republican,0.0,16435,Democrat,52.2,0,Republican,0.0,0,Republican,0.0,Allen,29473,Republican,44.7,15032,Democrat,47.8,0,Republican,0.0,4874,Republican,7.400000000000001,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Indiana,IN,29963,Republican,45.5,0,N/A,0.0
0,Republican,0.0,440,Democrat,47.4,0,Republican,0.0,0,Republican,0.0,Allen,640,Republican,42.4,427,Democrat,46.0,0,Republican,0.0,138,Republican,9.2,161,Republican,10.7,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Kentucky,KY,524,Republican,34.7,0,N/A,0.0
0,Republican,0.0,297,Democrat,30.599999999999998,0,Republican,0.0,0,Republican,0.0,Allen,394,Republican,37.20000000000001,536,Democrat,55.1,0,Republican,0.0,34,Republican,3.2,71,Republican,6.7,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Louisiana,LA,530,Republican,50.1,0,N/A,0.0
0,Republican,0.0,2730,Democrat,42.1,0,Republican,0.0,0,Republican,0.0,Allen,7193,Republican,35.2,3670,Democrat,56.60000000000001,0,Republican,0.0,8719,Republican,42.6,433,Republican,2.1,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Ohio,OH,3710,Republican,18.099999999999998,0,N/A,0.0
32,Republican,8.9,95,Democrat,8.4,0,Republican,0.0,0,Republican,0.0,Allendale,160,Republican,44.3,1022,Democrat,90.8,21,Republican,5.800000000000001,12,Republican,3.3000000000000003,92,Republican,25.5,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,South Carolina,SC,44,Republican,12.2,0,N/A,0.0
0,Republican,0.0,2,Democrat,66.7,0,Republican,0.0,0,Republican,0.0,Alna,0,Republican,0.0,1,Democrat,33.300000000000004,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
0,Republican,0.0,1347,Democrat,54.1,0,Republican,0.0,0,Republican,0.0,Alpena,1885,Republican,44.1,1102,Democrat,44.3,0,Republican,0.0,785,Republican,18.4,318,Republican,7.400000000000001,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Michigan,MI,1125,Republican,26.3,0,N/A,0.0
0,Republican,0.0,129,Democrat,53.5,0,Republican,0.0,0,Republican,0.0,Alpine,122,Republican,80.3,110,Democrat,45.6,0,Republican,0.0,18,Republican,11.799999999999999,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,California,CA,7,Republican,4.6,0,N/A,0.0
0,Republican,0.0,1,Democrat,50.0,0,Republican,0.0,0,Republican,0.0,Alton,0,Republican,0.0,1,Democrat,50.0,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
0,Republican,0.0,1753,Democrat,46.5,0,Republican,0.0,0,Republican,0.0,Amador,3605,Republican,81.7,1949,Democrat,51.7,0,Republican,0.0,366,Republican,8.3,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,California,CA,285,Republican,6.5,0,N/A,0.0
142,Republican,6.5,179,Democrat,21.0,0,Republican,0.0,0,Republican,0.0,Amelia,1055,Republican,48.1,671,Democrat,78.8,0,Republican,0.0,56,Republican,2.6,456,Republican,20.8,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Virginia,VA,470,Republican,21.4,0,N/A,0.0
62,Republican,3.1,2009,Democrat,59.5,0,Republican,0.0,0,Republican,0.0,Amesbury,980,Republican,48.8,1336,Democrat,39.6,0,Republican,0.0,371,Republican,18.5,324,Republican,16.1,0,Democrat,0.0,0,Republican,0.0,16,N/A,0.5,0,Republican,0.0,0,Republican,0.0,Massachusetts,MA,198,Republican,9.9,0,N/A,0.0
24,Republican,3.4000000000000004,5293,Democrat,66.3,0,Republican,0.0,0,Republican,0.0,Amherst,175,Republican,24.9,2663,Democrat,33.300000000000004,0,Republican,0.0,220,Republican,31.3,206,Republican,29.299999999999997,0,Democrat,0.0,0,Republican,0.0,12,N/A,0.2,0,Republican,0.0,0,Republican,0.0,Massachusetts,MA,59,Republican,8.4,0,N/A,0.0
0,Republican,0.0,1,Democrat,100.0,0,Republican,0.0,0,Republican,0.0,Amherst,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
427,Republican,9.5,546,Democrat,34.1,0,Republican,0.0,0,Republican,0.0,Amherst,1777,Republican,39.7,1044,Democrat,65.2,0,Republican,0.0,152,Republican,3.4000000000000004,875,Republican,19.6,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Virginia,VA,1202,Republican,26.900000000000002,0,N/A,0.0
0,Republican,0.0,127,Democrat,9.3,0,Republican,0.0,0,Republican,0.0,Amite,1178,Republican,52.0,1212,Democrat,89.0,0,Republican,0.0,129,Republican,5.7,70,Republican,3.1,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Mississippi,MS,848,Republican,37.4,0,N/A,0.0
0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,Republican,0.0,Amity,0,Republican,0.0,1,Democrat,100.0,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
0,Republican,0.0,1649,Democrat,52.400000000000006,0,Republican,0.0,0,Republican,0.0,Anderson,560,Republican,33.300000000000004,1132,Democrat,36.0,0,Republican,0.0,204,Republican,12.1,257,Republican,15.299999999999999,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Kentucky,KY,592,Republican,35.2,0,N/A,0.0
2959,Republican,8.6,2691,Democrat,32.4,0,Republican,0.0,0,Republican,0.0,Anderson,10953,Republican,31.900000000000002,5550,Democrat,66.9,2411,Republican,7.000000000000001,2038,Republican,5.8999999999999995,7175,Republican,20.9,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,South Carolina,SC,8750,Republican,25.5,0,N/A,0.0
862,Republican,8.0,1845,Democrat,43.4,0,Republican,0.0,0,Republican,0.0,Anderson,4298,Republican,40.0,2328,Democrat,54.7,0,Republican,0.0,563,Republican,5.2,2340,Republican,21.8,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Tennessee,TN,2450,Republican,22.8,0,N/A,0.0
375,Republican,4.3999999999999995,299,Democrat,22.7,0,Republican,0.0,0,Republican,0.0,Anderson,2425,Republican,28.6,994,Democrat,75.6,0,Republican,0.0,147,Republican,1.7000000000000002,804,Republican,9.5,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Texas,TX,4525,Republican,53.400000000000006,0,N/A,0.0
0,Republican,0.0,259,Democrat,62.0,0,Republican,0.0,0,Republican,0.0,Andover,163,Republican,54.89999999999999,145,Democrat,34.7,0,Republican,0.0,81,Republican,27.3,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Connecticut,CT,42,Republican,14.099999999999998,0,N/A,0.0
95,Republican,1.9,2903,Democrat,46.300000000000004,0,Republican,0.0,0,Republican,0.0,Andover,2100,Republican,41.9,3327,Democrat,53.1,0,Republican,0.0,1198,Republican,23.9,1055,Republican,21.099999999999998,0,Democrat,0.0,0,Republican,0.0,29,N/A,0.5,0,Republican,0.0,0,Republican,0.0,Massachusetts,MA,466,Republican,9.3,0,N/A,0.0
0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,Republican,0.0,Andover,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
6,Republican,7.8,100,Democrat,87.0,0,Republican,0.0,0,Republican,0.0,Andover,27,Republican,35.1,14,Democrat,12.2,0,Republican,0.0,13,Republican,16.9,10,Republican,13.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Vermont,VT,13,Republican,16.9,0,N/A,0.0
0,Republican,0.0,728,Democrat,58.4,0,Republican,0.0,0,Republican,0.0,Andrew,1457,Republican,41.699999999999996,498,Democrat,39.900000000000006,0,Republican,0.0,404,Republican,11.600000000000001,221,Republican,6.3,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Missouri,MO,1290,Republican,36.9,0,N/A,0.0
201,Republican,6.9,38,Democrat,33.0,0,Republican,0.0,0,Republican,0.0,Andrews,716,Republican,24.7,76,Democrat,66.1,0,Republican,0.0,39,Republican,1.3,402,Republican,13.900000000000002,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Texas,TX,1349,Republican,46.5,0,N/A,0.0
593,Republican,4.3999999999999995,622,Democrat,23.5,0,Republican,0.0,0,Republican,0.0,Angelina,3646,Republican,26.900000000000002,1950,Democrat,73.7,0,Republican,0.0,348,Republican,2.6,1613,Republican,11.899999999999999,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Texas,TX,6875,Republican,50.7,0,N/A,0.0
0,Republican,0.0,24128,Democrat,38.4,0,Republican,0.0,0,Republican,0.0,Anne Arundel,30711,Republican,53.900000000000006,35659,Democrat,56.8,0,Republican,0.0,15116,Republican,26.5,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maryland,MD,9269,Republican,16.3,0,N/A,0.0
0,Republican,0.0,3,Democrat,60.0,0,Republican,0.0,0,Republican,0.0,Anson,0,Republican,0.0,2,Democrat,40.0,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
0,Republican,0.0,914,Democrat,26.200000000000003,0,Republican,0.0,0,Republican,0.0,Anson,612,Republican,50.0,2307,Democrat,66.1,0,Republican,0.0,72,Republican,5.8999999999999995,64,Republican,5.2,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,North Carolina,NC,443,Republican,36.199999999999996,0,N/A,0.0
0,Republican,0.0,610,Democrat,49.8,0,Republican,0.0,0,Republican,0.0,Ansonia,497,Republican,68.4,582,Democrat,47.5,0,Republican,0.0,96,Republican,13.200000000000001,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Connecticut,CT,116,Republican,16.0,0,N/A,0.0
0,Republican,0.0,23,Democrat,46.0,0,Republican,0.0,0,Republican,0.0,Antelope,772,Republican,64.8,27,Democrat,54.0,0,Republican,0.0,86,Republican,7.200000000000001,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Nebraska,NE,217,Republican,18.2,0,N/A,0.0
0,Republican,0.0,1491,Democrat,62.1,0,Republican,0.0,0,Republican,0.0,Antrim,1969,Republican,40.400000000000006,867,Democrat,36.1,0,Republican,0.0,1025,Republican,21.0,424,Republican,8.7,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Michigan,MI,1201,Republican,24.6,0,N/A,0.0
0,Republican,0.0,1933,Democrat,28.800000000000004,0,Republican,0.0,0,Republican,0.0,Apache,1088,Republican,43.6,4450,Democrat,66.4,0,Republican,0.0,133,Republican,5.3,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Arizona,AZ,938,Republican,37.6,0,N/A,0.0
92,Republican,11.0,226,Democrat,45.300000000000004,9,Republican,1.0999999999999999,4,Republican,0.5,Appanoose,292,Republican,34.8,273,Democrat,54.7,13,Republican,1.5,4,Republican,0.5,90,Republican,10.7,0,Democrat,0.0,44,Republican,5.2,0,N/A,0.0,20,Republican,2.4,2,Republican,0.2,Iowa,IA,269,Republican,32.0,0,N/A,0.0
0,Republican,0.0,3,Democrat,75.0,0,Republican,0.0,0,Republican,0.0,Appleton,0,Republican,0.0,1,Democrat,25.0,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
304,Republican,9.8,142,Democrat,21.9,0,Republican,0.0,0,Republican,0.0,Appling,1290,Republican,41.5,490,Democrat,75.6,0,Republican,0.0,83,Republican,2.7,462,Republican,14.800000000000002,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Georgia,GA,914,Republican,29.4,0,N/A,0.0
207,Republican,8.6,215,Democrat,32.1,0,Republican,0.0,0,Republican,0.0,Appomattox,1033,Republican,42.8,448,Democrat,67.0,0,Republican,0.0,82,Republican,3.4000000000000004,436,Republican,18.099999999999998,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Virginia,VA,625,Republican,25.900000000000002,0,N/A,0.0
0,Republican,0.0,85,Democrat,58.20000000000001,0,Republican,0.0,0,Republican,0.0,Aquinnah,5,Republican,38.5,61,Democrat,41.8,0,Republican,0.0,5,Republican,38.5,3,Republican,23.1,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Massachusetts,MA,0,Republican,0.0,0,N/A,0.0
167,Republican,3.1,272,Democrat,35.1,0,Republican,0.0,0,Republican,0.0,Aransas,2091,Republican,39.300000000000004,488,Democrat,63.0,0,Republican,0.0,272,Republican,5.1,789,Republican,14.800000000000002,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Texas,TX,1654,Republican,31.1,0,N/A,0.0
0,Republican,0.0,6086,Democrat,53.0,0,Republican,0.0,0,Republican,0.0,Arapahoe,0,Republican,0.0,5320,Democrat,46.300000000000004,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Colorado,CO,0,Republican,0.0,0,N/A,0.0
151,Republican,6.1,64,Democrat,38.1,0,Republican,0.0,0,Republican,0.0,Archer,707,Republican,28.6,99,Democrat,58.9,0,Republican,0.0,45,Republican,1.8000000000000003,266,Republican,10.8,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Texas,TX,1215,Republican,49.20000000000001,0,N/A,0.0
0,Republican,0.0,156,Democrat,64.2,0,Republican,0.0,0,Republican,0.0,Archuleta,0,Republican,0.0,83,Democrat,34.2,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Colorado,CO,0,Republican,0.0,0,N/A,0.0
0,Republican,0.0,663,Democrat,51.4,0,Republican,0.0,0,Republican,0.0,Arenac,1141,Republican,51.300000000000004,595,Democrat,46.1,0,Republican,0.0,328,Republican,14.7,178,Republican,8.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Michigan,MI,472,Republican,21.2,0,N/A,0.0
146,Republican,5.2,132,Democrat,15.2,0,Republican,0.0,0,Republican,0.0,Arkansas,1073,Republican,38.5,724,Democrat,83.3,0,Republican,0.0,83,Republican,3.0,789,Republican,28.300000000000004,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Arkansas,AR,593,Republican,21.3,0,N/A,0.0
71,Republican,1.9,6620,Democrat,45.300000000000004,0,Republican,0.0,0,Republican,0.0,Arlington,1532,Republican,41.5,7885,Democrat,53.900000000000006,0,Republican,0.0,935,Republican,25.3,725,Republican,19.6,0,Democrat,0.0,0,Republican,0.0,56,N/A,0.4,0,Republican,0.0,0,Republican,0.0,Massachusetts,MA,322,Republican,8.7,0,N/A,0.0
381,Republican,1.7000000000000002,12541,Democrat,32.800000000000004,0,Republican,0.0,0,Republican,0.0,Arlington,3698,Republican,16.8,25561,Democrat,66.9,0,Republican,0.0,4971,Republican,22.6,10944,Republican,49.70000000000001,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Virginia,VA,1734,Republican,7.9,0,N/A,0.0
11,Republican,4.3999999999999995,398,Democrat,82.6,0,Republican,0.0,0,Republican,0.0,Arlington,87,Republican,34.9,84,Democrat,17.4,0,Republican,0.0,51,Republican,20.5,51,Republican,20.5,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Vermont,VT,41,Republican,16.5,0,N/A,0.0
0,Republican,0.0,3015,Democrat,49.70000000000001,0,Republican,0.0,0,Republican,0.0,Armstrong,7578,Republican,67.2,2924,Democrat,48.199999999999996,0,Republican,0.0,1309,Republican,11.600000000000001,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Pennsylvania,PA,2154,Republican,19.1,0,N/A,0.0
60,Republican,7.7,4,Democrat,80.0,0,Republican,0.0,0,Republican,0.0,Armstrong,197,Republican,25.4,1,Democrat,20.0,0,Republican,0.0,15,Republican,1.9,58,Republican,7.5,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Texas,TX,380,Republican,49.0,0,N/A,0.0
0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,Republican,0.0,Aroostook Cty Townships,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
0,Republican,0.0,1,Democrat,33.300000000000004,0,Republican,0.0,0,Republican,0.0,Arrowsic,0,Republican,0.0,2,Democrat,66.7,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
0,Republican,0.0,3,Democrat,75.0,0,Republican,0.0,0,Republican,0.0,Arthur,68,Republican,55.7,1,Democrat,25.0,0,Republican,0.0,8,Republican,6.6000000000000005,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Nebraska,NE,32,Republican,26.200000000000003,0,N/A,0.0
0,Republican,0.0,7,Democrat,70.0,0,Republican,0.0,0,Republican,0.0,Arundel,0,Republican,0.0,3,Democrat,30.0,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
0,Republican,0.0,1384,Democrat,23.3,0,Republican,0.0,0,Republican,0.0,Ascension,3377,Republican,40.1,4221,Democrat,71.1,0,Republican,0.0,423,Republican,5.0,877,Republican,10.4,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Louisiana,LA,3558,Republican,42.3,0,N/A,0.0
42,Republican,5.7,702,Democrat,65.5,0,Republican,0.0,0,Republican,0.0,Ashburnham,357,Republican,48.0,359,Democrat,33.5,0,Republican,0.0,111,Republican,14.899999999999999,123,Republican,16.6,0,Democrat,0.0,0,Republican,0.0,8,N/A,0.7,0,Republican,0.0,0,Republican,0.0,Massachusetts,MA,84,Republican,11.3,0,N/A,0.0
19,Republican,3.5000000000000004,391,Democrat,66.3,0,Republican,0.0,0,Republican,0.0,Ashby,320,Republican,59.099999999999994,188,Democrat,31.900000000000002,0,Republican,0.0,61,Republican,11.3,72,Republican,13.3,0,Democrat,0.0,0,Republican,0.0,7,N/A,1.2,0,Republican,0.0,0,Republican,0.0,Massachusetts,MA,46,Republican,8.5,0,N/A,0.0
0,Republican,0.0,1205,Democrat,45.9,0,Republican,0.0,0,Republican,0.0,Ashe,1993,Republican,44.7,1219,Democrat,46.400000000000006,0,Republican,0.0,443,Republican,9.9,285,Republican,6.4,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,North Carolina,NC,1588,Republican,35.6,0,N/A,0.0
6,Republican,4.7,469,Democrat,69.6,0,Republican,0.0,0,Republican,0.0,Ashfield,44,Republican,34.4,204,Democrat,30.3,0,Republican,0.0,41,Republican,32.0,23,Republican,18.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Massachusetts,MA,10,Republican,7.8,0,N/A,0.0
0,Republican,0.0,377,Democrat,63.0,0,Republican,0.0,0,Republican,0.0,Ashford,158,Republican,53.6,212,Democrat,35.5,0,Republican,0.0,70,Republican,23.7,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Connecticut,CT,50,Republican,16.9,0,N/A,0.0
45,Republican,2.5,1401,Democrat,45.4,0,Republican,0.0,0,Republican,0.0,Ashland,808,Republican,44.800000000000004,1664,Democrat,53.900000000000006,0,Republican,0.0,400,Republican,22.2,365,Republican,20.3,0,Democrat,0.0,0,Republican,0.0,15,N/A,0.5,0,Republican,0.0,0,Republican,0.0,Massachusetts,MA,140,Republican,7.8,0,N/A,0.0
0,Republican,0.0,2,Democrat,66.7,0,Republican,0.0,0,Republican,0.0,Ashland,0,Republican,0.0,1,Democrat,33.300000000000004,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
0,Republican,0.0,1465,Democrat,49.5,0,Republican,0.0,0,Republican,0.0,Ashland,3793,Republican,32.9,1451,Democrat,49.1,0,Republican,0.0,5139,Republican,44.6,279,Republican,2.4,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Ohio,OH,2012,Republican,17.5,0,N/A,0.0
