acquisition date,birth.location,birth.year,creation decade,creation year,credit,death.location,death.year,depth,gender,height,medium,name,role,thumbnail,title,url,width
1925,"Blackheath, United Kingdom",1817,0,0,Presented by Harold Hartley 1925,"Blackheath, United Kingdom",1897,0.0,Male,102.0,Wood engraving on paper,"Gilbert, Sir John",artist,http://www.tate.org.uk/art/images/work/N/N04/N04051_8.jpg,"The Deserted Cottage, engraved by the Dalziel Brothers",http://www.tate.org.uk/art/artworks/gilbert-the-deserted-cottage-engraved-by-the-dalziel-brothers-n04051,108.0
1987,"Fife, United Kingdom",1910,1940,1948,Purchased 1987,,2007,0.0,Male,261.0,Ink on paper,"Gilbert, Stephen",artist,http://www.tate.org.uk/art/images/work/T/T04/T04935_8.jpg,Untitled,http://www.tate.org.uk/art/artworks/gilbert-untitled-t04935,330.0
1953,"Paris, France",1911,1950,1952,Purchased 1953,,1977,286.0,Male,460.0,Marble,"Gilioli, Emile",artist,,Prayer and Force,http://www.tate.org.uk/art/artworks/gilioli-prayer-and-force-n06167,486.0
1974,,1742,1780,1785,Bequeathed by Alan Evans 1974,,1829,0.0,Male,902.0,Oil paint on canvas,"Gill, Charles",artist,http://www.tate.org.uk/art/images/work/T/T01/T01886_8.jpg,The Lethbridge Children,http://www.tate.org.uk/art/artworks/gill-the-lethbridge-children-t01886,711.0
1922,"Kent, United Kingdom",1892,1920,1921,Purchased 1922,"Johannesburg, South Africa",1940,0.0,Male,610.0,Graphite on card,"Gill, Colin",artist,,Study for LAllegro,http://www.tate.org.uk/art/artworks/gill-study-for-lallegro-n03659,546.0
1995,"Brighton, United Kingdom",1882,1920,1929,Purchased 1995,"London, United Kingdom",1940,100.0,Male,685.0,Bath stone,"Gill, Eric",artist,http://www.tate.org.uk/art/images/work/T/T06/T06997_8.jpg,Model for Sculpture: The South Wind,http://www.tate.org.uk/art/artworks/gill-model-for-sculpture-the-south-wind-t06997,255.0
1931,"Brighton, United Kingdom",1884,1910,1911,Purchased 1931,"London, United Kingdom",1947,0.0,Male,1861.0,Tempera on canvas,"Gill, Macdonald",artist,,Punch and Judy,http://www.tate.org.uk/art/artworks/gill-punch-and-judy-n04570,2286.0
1974,"Tupelo, United States",1933,1970,1970,Presented by Mrs Nesta Dorrance through the American Federation of Arts 1974,,0,0.0,Male,1353.0,Acrylic on canvas and leather string,"Gilliam, Sam",artist,,Simmering,http://www.tate.org.uk/art/artworks/gilliam-simmering-t01326,2159.0
2007,"Aylesbury, United Kingdom",1964,1990,1998,Purchased 2007,,0,0.0,Male,6.0,Aluminium and Plexiglas,"Gillick, Liam",artist,http://www.tate.org.uk/art/images/work/T/T12/T12429_8.jpg,Big Conference Platform Platform,http://www.tate.org.uk/art/artworks/gillick-big-conference-platform-platform-t12429,3600.0
1969,"Haddington, United Kingdom",1898,1960,1968,Presented by the Trustees of the Chantrey Bequest 1969,,1973,0.0,Male,914.0,Watercolour on paper,"Gillies, Sir William",artist,http://www.tate.org.uk/art/images/work/T/T01/T01126_8.jpg,Still Life with Blue Gloves,http://www.tate.org.uk/art/artworks/gillies-still-life-with-blue-gloves-t01126,654.0
1997,"London, United Kingdom",1757,0,0,Purchased as part of the Opp Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,"London, United Kingdom",1815,0.0,Male,282.0,"Graphite, ink, watercolour and chalk on paper. Verso: graphite and chalk on paper","Gillray, James",attributed to,http://www.tate.org.uk/art/images/work/T/T08/T08932_8.jpg,Shipwreck. Verso: Rough Sketch of a Similar Scene,http://www.tate.org.uk/art/artworks/gillray-shipwreck-verso-rough-sketch-of-a-similar-scene-t08932,230.0
2010,"Somerset, United Kingdom",1876,1910,1912,Accepted by HM Government in lieu of inheritance tax and allocated to the Tate Gallery 2010,"London, United Kingdom",1919,0.0,Male,508.0,Oil paint on canvas,"Gilman, Harold",artist,http://www.tate.org.uk/art/images/work/T/T13/T13227_8.jpg,Nude at a Window,http://www.tate.org.uk/art/artworks/gilman-nude-at-a-window-t13227,610.0
1997,,1724,0,0,Purchased as part of the Opp Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,"Hampshire, United Kingdom",1804,0.0,Male,300.0,"Graphite, watercolour and ink on paper","Gilpin, Rev. William",manner of,http://www.tate.org.uk/art/images/work/T/T09/T09542_8.jpg,Mountains and Lakes,http://www.tate.org.uk/art/artworks/gilpin-mountains-and-lakes-t09542,203.0
1979,"Carlisle, United Kingdom",1733,1780,1783,Presented by Paul Mellon through the British Sporting Art Trust 1979,"Greater London, United Kingdom",1807,0.0,Male,749.0,Oil paint on canvas,"Gilpin, Sawrey",artist,http://www.tate.org.uk/art/images/work/T/T02/T02359_8.jpg,Broodmares and Colts in a Landscape,http://www.tate.org.uk/art/artworks/gilpin-barret-broodmares-and-colts-in-a-landscape-t02359,629.0
1964,"Leeds, United Kingdom",1902,1960,1964,Presented by Mrs Hazel McKinley 1964,,2000,0.0,Female,1270.0,Oil paint on canvas,"Ginesi, Edna",artist,http://www.tate.org.uk/art/images/work/T/T00/T00688_8.jpg,Everglades,http://www.tate.org.uk/art/artworks/ginesi-everglades-t00688,1015.0
1975,"Surrey, United Kingdom",1907,1940,1946,Presented by Patrick Seale Prints 1975,"Kew, United Kingdom",2005,0.0,Female,762.0,Lithograph on paper,"Ginger, Phyllis",artist,,Town Centre,http://www.tate.org.uk/art/artworks/ginger-town-centre-p01706,495.0
2010,"Cannes, France",1878,1910,1913,Accepted by HM Government in lieu of inheritance tax and allocated to the Tate Gallery 2010,"London, United Kingdom",1952,0.0,Male,470.0,Oil paint on canvas,"Ginner, Charles",artist,http://www.tate.org.uk/art/images/work/T/T13/T13025_8.jpg,"La Vieille Balayeuse, Dieppe",http://www.tate.org.uk/art/artworks/ginner-la-vieille-balayeuse-dieppe-t13025,630.0
1964,"Waterbury, United States",1926,1960,1964,Purchased 1964,,0,0.0,Male,0.0,"Oil paint, charcoal and graphite on canvas and hardboard","Giobbi, Edward",artist,http://www.tate.org.uk/art/images/work/T/T00/T00673_8.jpg,November 22nd No. 3,http://www.tate.org.uk/art/artworks/giobbi-november-22nd-no-3-t00673,0.0
1997,"London, United Kingdom",1775,0,0,Purchased as part of the Opp Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,"London, United Kingdom",1802,0.0,Male,165.0,Graphite and watercolour on paper,"Girtin, Thomas",artist,http://www.tate.org.uk/art/images/work/T/T09/T09527_8.jpg,"Hadrians Villa, after R. Wilson",http://www.tate.org.uk/art/artworks/girtin-hadrians-villa-after-r-wilson-t09527,210.0
1931,"London, United Kingdom",1861,1920,1921,Presented by the Gleichen family 1931,"London, United Kingdom",1922,254.0,Female,254.0,Wax on marble base,"Gleichen, Feodora",artist,,Head of a Girl,http://www.tate.org.uk/art/artworks/gleichen-head-of-a-girl-n04590,337.0
1979,"Paris, France",1881,1910,1911,Purchased 1979,"Avignon, France",1953,0.0,Male,1140.0,Oil paint on canvas,"Gleizes, Albert",artist,http://www.tate.org.uk/art/images/work/T/T02/T02410_8.jpg,Portrait of Jacques Nayral,http://www.tate.org.uk/art/artworks/gleizes-portrait-of-jacques-nayral-t02410,1619.0
1898,"Kent, United Kingdom",1861,1890,1898,Presented by the Trustees of the Chantrey Bequest 1898,"Essex, United Kingdom",1907,0.0,Male,914.0,Watercolour on paper,"Glendening, Alfred",artist,http://www.tate.org.uk/art/images/work/N/N01/N01718_8.jpg,Haymaking,http://www.tate.org.uk/art/artworks/glendening-haymaking-n01718,597.0
1978,,0,1970,1978,Presented by Curwen Studio 1978,,0,0.0,Male,533.0,Lithograph on paper,"Glendenning, Ronald",artist,,Landscape,http://www.tate.org.uk/art/artworks/glendenning-landscape-p06783,435.0
1996,"Leicestershire, United Kingdom",1767,0,0,Purchased as part of the Opp Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,"Launceston, Australia",1849,0.0,Male,415.0,Graphite and watercolour on paper,"Glover, John",artist,http://www.tate.org.uk/art/images/work/T/T08/T08255_8.jpg,"Classical Landscape, Italy",http://www.tate.org.uk/art/artworks/glover-classical-landscape-italy-t08255,292.0
1992,"Wallingford, United States",1954,1990,1990,Purchased 1992,,0,42.0,Male,94.0,Pewter,"Gober, Robert",artist,http://www.tate.org.uk/art/images/work/T/T06/T06659_8.jpg,Drains,http://www.tate.org.uk/art/artworks/gober-drains-t06659,94.0
1930,"Paris, France",1854,1870,1876,Purchased 1930,"Auvers-sur-Oise, France",1894,0.0,Male,733.0,Oil paint on canvas,"Goeneutte, Norbert",artist,http://www.tate.org.uk/art/images/work/N/N04/N04538_8.jpg,The Boulevard de Clichy under Snow,http://www.tate.org.uk/art/artworks/goeneutte-the-boulevard-de-clichy-under-snow-n04538,600.0
2013,"Gdansk, Polska",1915,1970,1971,Purchased with assistance from the Pinta Museum Acquisition Program 2013,"Ciudad de Mxico, Mxico",1990,0.0,Male,85.0,Ink and graphite on paper,"Goeritz, Mathias",artist,,Doors to Nothingness (Project for La Defense - Sketch),http://www.tate.org.uk/art/artworks/goeritz-doors-to-nothingness-project-for-la-defense-sketch-t13723,124.0
1933,"Zundert, Nederland",1853,1880,1889,Bequeathed by C. Frank Stoop 1933,"Auvers-sur-Oise, France",1890,0.0,Male,483.0,Graphite and ink on paper,"Gogh, Vincent van",artist,http://www.tate.org.uk/art/images/work/N/N04/N04716_8.jpg,A Corner of the Garden of St Pauls Hospital at St Rmy,http://www.tate.org.uk/art/artworks/gogh-a-corner-of-the-garden-of-st-pauls-hospital-at-st-remy-n04716,622.0
1940,"London, United Kingdom",1904,1940,1940,Presented by the Trustees of the Chantrey Bequest 1940,"London, United Kingdom",1993,0.0,Female,559.0,Oil paint on canvas,"Golden, Grace",artist,,Free Speech,http://www.tate.org.uk/art/artworks/golden-free-speech-n05338,406.0
1997,"Washington, United States",1953,1990,1992,Purchased 1997,,0,0.0,Female,1015.0,"Photograph, colour, Cibachrome print, on paper mounted onto board","Goldin, Nan",artist,http://www.tate.org.uk/art/images/work/P/P78/P78047_8.jpg,"Self-Portrait on the train, Germany",http://www.tate.org.uk/art/artworks/goldin-self-portrait-on-the-train-germany-p78047,695.0
2012,"Hastings, United Kingdom",1929,1980,1985,Presented by the artist through Tate Foundation 2011,,2012,0.0,Male,750.0,"Chalk, acrylic paint and crayon on paper","Golding, John",artist,http://www.tate.org.uk/art/images/work/T/T13/T13630_8.jpg,Drawing 85/8,http://www.tate.org.uk/art/artworks/golding-drawing-858-t13630,547.0
1982,"Leipzig, Deutschland",1897,1940,1948,Bequeathed by the artist 1982,"Kitzbhel, sterreich",1980,0.0,Female,610.0,Oil paint on canvas,"Goldschmidt, Hilde",artist,,The Sphinx,http://www.tate.org.uk/art/artworks/goldschmidt-the-sphinx-t03350,889.0
2012,"Cheshire, United Kingdom",1956,1980,1981,"Purchased with assistance from the American Patrons of Tate courtesy of If Hummingbird Foundation Inc, Jeanne and Mickey Klein, Mr. and Mrs Joel Mallin and an anonymous donor 2011     ",,0,0.0,Male,293.0,"Photograph, silver gelatin print on paper","Goldsworthy, Andy",artist,,"Holes / Middleton Woods, Yorkshire / 1 February 1981",http://www.tate.org.uk/art/artworks/goldsworthy-holes-middleton-woods-yorkshire-1-february-1981-p80076,393.0
2013,"Chicago, United States",1922,1970,1973,"Presented by the American Fund for the Tate Gallery, courtesy of Ulrich and Harriet Meyer (Building the Tate Collection) 2012",,2004,0.0,Male,11515.0,Acrylic paint on canvas,"Golub, Leon",artist,,Vietnam II,http://www.tate.org.uk/art/artworks/golub-vietnam-ii-t13702,2940.0
2009,"Rio de Janeiro, Brasil",1960,2000,2004,"Purchased with funds provided by the American Patrons of Tate, courtesy of the Latin American Acquisitions Committee 2008 ",,0,35.0,Female,750.0,Wood and nails,"Gomes, Fernanda",artist,,Untitled,http://www.tate.org.uk/art/artworks/gomes-untitled-t12926,650.0
2007,"Tula, Rossiya",1881,1910,1911,Accepted by HM Government in lieu of inheritance tax and allocated to Tate 2007,"Paris, France",1962,0.0,Female,240.0,Oil paint on canvas,"Goncharova, Natalya",artist,,Country by Day,http://www.tate.org.uk/art/artworks/goncharova-country-by-day-t12389,160.0
2011,"Strasbourg, France",1965,2000,2009,Purchased 2010,,0,0.0,Female,0.0,"Video, high definition, colour and sound","Gonzalez-Foerster, Dominique",artist,,Noreturn,http://www.tate.org.uk/art/artworks/gonzalez-foerster-noreturn-t13300,0.0
2013,"Guimaro, Cuba",1957,1990,1991,"Presented by the American Fund for the Tate Gallery, courtesy of the American and Latin American Acquisitions Committee 2012","Miami, United States",1996,0.0,Male,0.0,"2 light bulbs, 2 porcelain light sockets and 2 electric cables","Gonzalez-Torres, Felix",artist,,Untitled (March 5th) #2,http://www.tate.org.uk/art/artworks/gonzalez-torres-untitled-march-5th-2-t13764,0.0
1972,,1868,1900,1904,"Presented by Mme Roberta Gonzalez-Richard, the artist's niece 1972",,1908,0.0,Male,597.0,Gouache on paper,"Gonzlez, Joan",artist,http://www.tate.org.uk/art/images/work/T/T01/T01679_8.jpg,Two Olive Trees,http://www.tate.org.uk/art/artworks/gonzalez-two-olive-trees-t01679,476.0
1972,"Barcelona, Espaa",1876,1930,1933,Purchased 1972,,1942,308.0,Male,216.0,Steel,"Gonzlez, Julio",artist,http://www.tate.org.uk/art/images/work/T/T01/T01698_8.jpg,Head called The Tunnel,http://www.tate.org.uk/art/artworks/gonzalez-head-called-the-tunnel-t01698,467.0
1874,"Berwick-upon-Tweed, United Kingdom",1789,0,0,Presented by the artist's widow 1874,,1872,0.0,Male,243.0,Oil paint on wood,"Good, Thomas Sword",artist,http://www.tate.org.uk/art/images/work/N/N00/N00919_8.jpg,Study of a Boy,http://www.tate.org.uk/art/artworks/good-study-of-a-boy-n00919,302.0
1997,"London, United Kingdom",1819,0,0,Purchased as part of the Opp Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,"London, United Kingdom",1908,0.0,Male,224.0,Graphite and watercolour on paper. Verso: graphite and watercolour on paper,"Goodall, Edward Angelo",artist,http://www.tate.org.uk/art/images/work/T/T09/T09695_8.jpg,The Head of a Rhinoceros. Verso: Studies of a Peacock and Two Other Birds,http://www.tate.org.uk/art/artworks/goodall-the-head-of-a-rhinoceros-verso-studies-of-a-peacock-and-two-other-birds-t09695,187.0
1898,"London, United Kingdom",1822,1890,1897,Presented by subscribers 1898,"London, United Kingdom",1904,0.0,Male,2448.0,Oil paint on canvas,"Goodall, Frederick",artist,http://www.tate.org.uk/art/images/work/N/N01/N01562_8.jpg,The Ploughman and the Shepherdess: Time of the Evening Prayer,http://www.tate.org.uk/art/artworks/goodall-the-ploughman-and-the-shepherdess-time-of-the-evening-prayer-n01562,1932.0
1926,"England, United Kingdom",1845,0,0,Bequeathed by Miss Amy Mary Benecke 1926,,1932,0.0,Male,140.0,Watercolour on paper,"Goodwin, Albert",artist,http://www.tate.org.uk/art/images/work/N/N04/N04219_8.jpg,Salisbury,http://www.tate.org.uk/art/artworks/goodwin-salisbury-n04219,95.0
1983,"Sankt-Peterburg, Rossiya",1895,1920,1928,Transferred from the Victoria & Albert Museum 1983,,1991,230.0,Female,230.0,Bronze on fabric and wooden base,"Gordine, Dora",artist,http://www.tate.org.uk/art/images/work/T/T03/T03746_8.jpg,Guadaloupe Head/Negress,http://www.tate.org.uk/art/artworks/gordine-guadaloupe-headnegress-t03746,360.0
2013,"Glasgow, United Kingdom",1966,1990,1999,Presented by the artist and Artangel 2012. The Artangel Collection at Tate,,0,0.0,Male,0.0,"Video, projection, colour and sound   ","Gordon, Douglas",artist,,Feature Film,http://www.tate.org.uk/art/artworks/gordon-feature-film-t13851,0.0
1997,,1810,1830,1836,Purchased as part of the Opp Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,,1896,0.0,Female,84.0,Etching on paper,"Gordon, Julia Emily",artist,http://www.tate.org.uk/art/images/work/T/T11/T11639_8.jpg,Calais,http://www.tate.org.uk/art/artworks/gordon-calais-t11639,140.0
1996,,1775,1800,1803,Purchased as part of the Opp Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,,1867,0.0,Female,315.0,Watercolour and graphite on paper,"Gordon, Lady",artist,http://www.tate.org.uk/art/images/work/T/T08/T08138_8.jpg,"Cottage at Wigmore, Kent",http://www.tate.org.uk/art/artworks/gordon-cottage-at-wigmore-kent-t08138,243.0
1997,,0,1830,1835,Purchased as part of the Opp Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,,1860,0.0,Male,92.0,Etching on paper,"Gordon, Sir Harry Percy, 2nd Bt",artist,http://www.tate.org.uk/art/images/work/T/T11/T11643_8.jpg,[title not known],http://www.tate.org.uk/art/artworks/gordon-title-not-known-t11643,64.0
1920,"Edinburgh, United Kingdom",1788,1860,1862,Presented by A. Kay through the Art Fund 1920,"Edinburgh, United Kingdom",1864,0.0,Male,279.0,Oil paint on board,"Gordon, Sir John Watson",artist,http://www.tate.org.uk/art/images/work/N/N03/N03562_8.jpg,Mrs George Baird of Strichen,http://www.tate.org.uk/art/artworks/gordon-mrs-george-baird-of-strichen-n03562,356.0
1997,"Lincolnshire, United Kingdom",1729,0,0,Purchased as part of the Opp Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,,1807,0.0,Male,357.0,"Graphite, watercolour and ink on paper","Gore, Charles",attributed to,http://www.tate.org.uk/art/images/work/T/T09/T09519_8.jpg,"The Temple of Ceres, Segesta",http://www.tate.org.uk/art/artworks/gore-the-temple-of-ceres-segesta-t09519,245.0
1992,Epsom,1878,1910,1910,Presented by the Patrons of British Art through the Tate Gallery Foundation 1992,"Surrey, United Kingdom",1914,0.0,Male,635.0,Oil paint on canvas,"Gore, Spencer",artist,http://www.tate.org.uk/art/images/work/T/T06/T06521_8.jpg,Rule Britannia,http://www.tate.org.uk/art/artworks/gore-rule-britannia-t06521,762.0
1971,Armenia,1904,1940,1943,Purchased with assistance from the Friends of the Tate Gallery 1971,"Sherman, United States",1948,0.0,Male,1130.0,Oil paint on canvas,"Gorky, Arshile",artist,http://www.tate.org.uk/art/images/work/T/T01/T01319_8.jpg,Waterfall,http://www.tate.org.uk/art/artworks/gorky-waterfall-t01319,1537.0
2005,"London, United Kingdom",1950,1990,1993,Presented by the artist (Building the Tate Collection) 2005,,0,0.0,Male,0.0,Cast iron,"Gormley, Antony",artist,http://www.tate.org.uk/art/images/work/T/T12/T12034_8.jpg,Testing a World View,http://www.tate.org.uk/art/artworks/gormley-testing-a-world-view-t12034,0.0
1927,"London, United Kingdom",1881,1920,1923,Presented anonymously 1927,,1968,0.0,Female,305.0,Oil paint on canvas,"Gosse, Sylvia",artist,,Walter Richard Sickert,http://www.tate.org.uk/art/artworks/gosse-walter-richard-sickert-n04364,508.0
1996,"Kettering, United Kingdom",1854,0,0,Purchased as part of the Opp Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,"Newlyn, United Kingdom",1931,0.0,Male,190.0,Watercolour on paper,"Gotch, Thomas Cooper",artist,http://www.tate.org.uk/art/images/work/T/T08/T08217_8.jpg,Cornfields above Lamorna,http://www.tate.org.uk/art/artworks/gotch-cornfields-above-lamorna-t08217,105.0
