Coal,Commercial.Geothermal,Commercial.Hydropower,Commercial.Solar,Commercial.Wind,Commercial.Wood,Consumption.Commercial.Coal,Consumption.Commercial.Distillate Fuel Oil,Consumption.Commercial.Kerosene,Consumption.Commercial.Liquefied Petroleum Gases,Consumption.Commercial.Natural Gas,Consumption.Electric Power.Coal,Consumption.Electric Power.Distillate Fuel Oil,Consumption.Electric Power.Natural Gas,Consumption.Industrial.Coal,Consumption.Industrial.Distillate Fuel Oil,Consumption.Industrial.Kerosene,Consumption.Industrial.Liquefied Petroleum Gases,Consumption.Industrial.Natural Gas,Consumption.Industrial.Other Petroleum Products,Consumption.Residential.Coal,Consumption.Residential.Distillate Fuel Oil,Consumption.Residential.Kerosene,Consumption.Residential.Liquefied Petroleum Gases,Consumption.Residential.Natural Gas,Consumption.Residential.Wood,Consumption.Transportation.Coal,Consumption.Transportation.Distillate Fuel Oil,Consumption.Transportation.Liquefied Petroleum Gases,Consumption.Transportation.Natural Gas,Electric Power.Wood,Expenditure.Commercial.Coal,Expenditure.Commercial.Distillate Fuel Oil,Expenditure.Commercial.Kerosene,Expenditure.Commercial.Liquefied Petroleum Gases,Expenditure.Commercial.Natural Gas,Expenditure.Electric Power.Coal,Expenditure.Electric Power.Distillate Fuel Oil,Expenditure.Electric Power.Natural Gas,Expenditure.Industrial.Coal,Expenditure.Industrial.Distillate Fuel Oil,Expenditure.Industrial.Kerosene,Expenditure.Industrial.Liquefied Petroleum Gases,Expenditure.Industrial.Natural Gas,Expenditure.Industrial.Other Petroleum Products,Expenditure.Residential.Coal,Expenditure.Residential.Distillate Fuel Oil,Expenditure.Residential.Kerosene,Expenditure.Residential.Liquefied Petroleum Gases,Expenditure.Residential.Natural Gas,Expenditure.Residential.Wood,Expenditure.Transportation.Coal,Expenditure.Transportation.Distillate Fuel Oil,Expenditure.Transportation.Liquefied Petroleum Gases,Expenditure.Transportation.Natural Gas,Industrial.Geothermal,Industrial.Hydropower,Industrial.Solar,Industrial.Wind,Industrial.Wood,Price.Commercial.Coal,Price.Commercial.Distillate Fuel Oil,Price.Commercial.Kerosene,Price.Commercial.Liquefied Petroleum Gases,Price.Commercial.Natural Gas,Price.Electric Power.Coal,Price.Electric Power.Distillate Fuel Oil,Price.Electric Power.Natural Gas,Price.Industrial.Coal,Price.Industrial.Distillate Fuel Oil,Price.Industrial.Kerosene,Price.Industrial.Liquefied Petroleum Gases,Price.Industrial.Natural Gas,Price.Industrial.Other Petroleum Products,Price.Transportation.Coal,Price.Transportation.Distillate Fuel Oil,Price.Transportation.Liquefied Petroleum Gases,Price.Transportation.Natural Gas,Refinery.Coal,Refinery.Distillate Fuel Oil,Refinery.Liquefied Petroleum Gases,Refinery.Natural Gas,Residential.Geothermal,State,Year
0.0,0.0,0.0,0.0,0.0,71.0,2004.0,6804.0,35.0,1.0,11820.0,0.0,759.0,0.0,0.0,172.0,48.0,19.0,0.0,0.0,470.0,3796.0,1.0,3.0,17582.0,3155.0,0.0,3538.0,4.0,400.0,0.0,2.6,46.5,0.3,0.0,82.2,0.0,4.3,0.0,0.0,1.2,0.4,0.1,0.0,0.0,1.7,34.4,0.0,0.0,139.9,4.1,0.0,31.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,6.83,8.34,5.75,6.95,0.0,5.71,0.0,0.0,6.78,7.55,6.22,0.0,0.0,0.0,8.82,5.75,0.0,0.0,0.0,0.0,0.0,0.0,District of Columbia,1984
13400.0,0.0,0.0,0.0,0.0,41.0,6412.0,7108.0,31.0,302.0,24690.0,4967.0,3243.0,31771.0,0.0,6303.0,32.0,255.0,183798.0,30860.0,1504.0,8153.0,17.0,394.0,11850.0,1815.0,0.0,21868.0,71.0,5930.0,0.0,16.4,49.1,0.2,1.7,50.9,8.9,24.8,33.2,0.0,42.7,0.2,1.2,32.5,2.4,11.9,62.8,0.1,5.7,29.4,2.8,0.0,168.4,0.4,0.0,0.0,0.0,0.0,0.0,1838.0,2.55,6.91,7.92,5.62,2.06,1.8,7.64,1.04,0.0,6.9,6.58,6.08,0.66,3.62,0.0,7.7,5.62,0.0,0.0,120.0,61.0,23342.0,0.0,Alaska,1984
301122.0,0.0,0.0,0.0,0.0,143.0,4631.0,2820.0,105.0,1141.0,9143.0,149311.0,318.0,252.0,44118.0,5759.0,19.0,2371.0,49933.0,13281.0,1306.0,388.0,54.0,1705.0,63132.0,6022.0,0.0,24005.0,290.0,1291.0,0.0,5.9,17.0,0.9,9.2,41.7,204.6,1.8,1.0,78.3,37.0,0.1,17.6,111.8,7.0,4.5,2.8,0.5,15.8,285.3,2.9,0.0,163.7,2.8,0.0,0.0,0.0,0.0,0.0,636.0,1.28,6.03,8.67,8.08,4.57,1.37,5.67,4.12,1.77,6.43,6.74,8.74,3.01,5.88,0.0,6.82,9.69,0.0,0.0,1.0,359.0,3067.0,0.0,Utah,1985
0.0,0.0,0.0,0.0,0.0,74.0,875.0,3445.0,205.0,855.0,1562.0,714.0,196.0,95.0,146.0,2914.0,149.0,248.0,1852.0,417.0,247.0,14456.0,2917.0,1858.0,1444.0,3099.0,0.0,5688.0,52.0,5.0,2927.0,2.1,24.7,1.7,9.6,9.0,1.4,1.1,0.5,0.3,19.2,1.1,3.0,9.1,5.6,1.2,116.7,24.0,21.9,9.1,4.0,0.0,52.9,0.6,0.0,0.0,731.0,0.0,0.0,9788.0,2.39,7.16,8.24,11.19,5.76,2.03,5.83,4.84,2.39,6.58,7.13,12.11,4.91,13.38,0.0,9.3,11.2,0.0,0.0,0.0,0.0,0.0,0.0,Vermont,1985
0.0,0.0,0.0,0.0,0.0,118.0,90.0,2871.0,23.0,419.0,7840.0,0.0,117.0,2618.0,98.0,1604.0,3.0,533.0,4771.0,90.0,25.0,22238.0,741.0,840.0,15485.0,4963.0,0.0,1947.0,85.0,146.0,0.0,0.2,19.9,0.2,5.0,50.6,0.0,0.7,8.8,0.2,11.4,0.0,6.9,27.2,0.8,0.1,181.3,6.4,9.6,118.0,6.4,0.0,17.3,1.1,0.0,0.0,0.0,0.0,0.0,0.0,2.39,6.92,8.61,11.98,6.45,0.0,5.83,3.37,2.39,7.11,7.29,12.96,5.7,9.17,0.0,8.89,13.16,0.0,0.0,0.0,0.0,0.0,0.0,Rhode Island,1985
0.0,0.0,0.0,0.0,0.0,1042.0,4827.0,14268.0,65.0,1678.0,161393.0,605774.0,3765.0,4658.0,169921.0,25678.0,397.0,30944.0,194150.0,22308.0,1361.0,36070.0,2411.0,18302.0,348883.0,43857.0,0.0,71811.0,1115.0,10787.0,0.0,9.6,89.9,0.6,13.6,905.1,1138.3,21.1,20.6,344.9,163.4,2.8,264.8,884.9,143.1,5.3,276.2,20.4,176.2,2143.5,25.8,0.0,614.1,11.0,0.0,0.0,1217.0,0.0,0.0,48547.0,2.0,6.3,8.47,8.13,5.61,1.88,5.6,4.43,2.03,6.38,7.14,8.79,4.95,10.21,0.0,8.55,9.9,0.0,204.0,66.0,833.0,6825.0,0.0,Michigan,1985
113903.0,0.0,0.0,0.0,0.0,549.0,2775.0,8861.0,186.0,3187.0,61379.0,484937.0,1178.0,1454.0,41191.0,24152.0,123.0,4726.0,66828.0,19142.0,783.0,4932.0,538.0,12590.0,130319.0,23098.0,0.0,77302.0,528.0,4337.0,0.0,4.3,53.5,1.9,28.4,299.5,728.4,6.8,4.8,66.7,152.1,0.8,45.6,276.4,164.9,1.4,33.1,5.4,94.7,703.3,13.2,0.0,544.1,5.2,0.0,0.0,0.0,0.0,0.0,6582.0,1.57,6.04,10.06,8.92,4.88,1.5,5.76,3.31,1.62,6.3,6.71,9.65,4.14,8.61,0.0,7.04,9.77,0.0,0.0,0.0,0.0,0.0,0.0,Missouri,1985
20978.0,0.0,0.0,0.0,0.0,266.0,21.0,4223.0,56.0,729.0,56516.0,251665.0,1138.0,20503.0,7810.0,23635.0,114.0,80455.0,161288.0,29050.0,6.0,395.0,153.0,5899.0,78342.0,11201.0,0.0,57413.0,365.0,38106.0,0.0,0.0,25.2,0.4,2.9,178.0,352.6,6.3,59.1,13.2,146.7,0.8,339.0,400.3,48.8,0.0,2.5,1.2,38.5,322.7,6.4,0.0,387.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,5.97,7.77,4.0,3.15,1.4,5.55,2.88,1.69,6.22,7.01,4.33,3.54,9.02,0.0,6.75,5.42,0.0,16.0,60.0,2165.0,5670.0,0.0,Kansas,1985
0.0,0.0,0.0,0.0,0.0,70.0,113.0,2172.0,291.0,743.0,3487.0,65927.0,588.0,7542.0,5364.0,2753.0,25.0,1037.0,22075.0,14533.0,32.0,8656.0,3679.0,1931.0,6346.0,2949.0,0.0,7362.0,18.0,5.0,0.0,0.1,13.6,2.4,7.7,22.0,125.9,3.2,29.3,7.0,16.6,0.1,11.4,93.5,7.9,0.1,65.3,30.4,20.0,43.9,3.6,0.0,62.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.33,6.27,8.27,10.39,6.3,1.91,5.51,3.88,1.33,6.12,5.75,11.24,4.38,5.98,0.0,8.52,12.03,0.0,75.0,48.0,25.0,739.0,0.0,Delaware,1985
0.0,0.0,0.0,0.0,0.0,699.0,2541.0,37097.0,611.0,1318.0,42370.0,102615.0,4786.0,46922.0,4374.0,6788.0,296.0,1588.0,33949.0,6154.0,717.0,116874.0,3272.0,3291.0,100139.0,29403.0,0.0,44269.0,267.0,1414.0,0.0,6.1,249.4,4.7,16.0,291.5,202.4,27.8,160.1,10.4,44.9,2.0,20.8,177.8,67.4,3.1,946.8,25.3,37.6,765.7,37.9,0.0,408.9,3.4,0.0,0.0,654.0,0.0,0.0,28617.0,2.39,6.72,7.72,12.11,6.88,1.97,5.8,3.41,2.39,6.62,6.88,13.09,5.24,10.96,0.0,9.24,12.68,0.0,0.0,0.0,0.0,0.0,0.0,Massachusetts,1985
71896.0,0.0,0.0,0.0,0.0,403.0,3949.0,24197.0,1167.0,526.0,36877.0,84114.0,97.0,80.0,4492.0,15666.0,5218.0,5273.0,65703.0,67181.0,1114.0,17531.0,487.0,1968.0,34320.0,16975.0,0.0,59057.0,1263.0,3002.0,2946.0,9.1,143.1,13.2,4.9,193.3,139.0,0.6,0.4,10.3,96.3,36.6,40.5,274.9,86.0,4.1,136.1,5.5,16.6,217.8,24.8,0.0,517.8,11.6,0.0,0.0,1352.0,0.0,0.0,80488.0,2.3,5.91,11.34,9.34,5.24,1.65,5.72,4.54,2.3,6.18,7.01,10.1,4.58,2.36,0.0,8.77,9.21,0.0,0.0,94.0,1263.0,5693.0,0.0,Washington,1985
1100878.0,0.0,0.0,0.0,0.0,598.0,5256.0,16002.0,1212.0,2411.0,35300.0,183645.0,1980.0,1589.0,106744.0,19743.0,1173.0,6053.0,52757.0,12607.0,1482.0,33425.0,20474.0,5734.0,50653.0,25182.0,0.0,83324.0,391.0,4599.0,0.0,8.9,98.5,8.8,21.8,203.3,330.9,11.0,5.5,183.8,126.2,7.7,57.8,232.5,75.2,5.8,263.9,148.6,60.1,342.4,31.2,0.0,694.5,4.1,0.0,0.0,285.0,0.0,0.0,56820.0,1.69,6.16,7.26,9.04,5.76,1.8,5.57,3.44,1.74,6.51,6.54,9.78,4.6,10.08,0.0,8.34,10.42,0.0,1162.0,345.0,146.0,1767.0,0.0,Virginia,1985
0.0,0.0,0.0,0.0,0.0,107.0,37.0,1835.0,26.0,895.0,12981.0,123571.0,313.0,8605.0,2592.0,8722.0,5.0,875.0,6551.0,228.0,10.0,1609.0,269.0,2040.0,13373.0,4489.0,0.0,18327.0,120.0,120.0,0.0,0.1,11.0,0.3,8.6,74.9,199.9,1.9,35.0,4.2,54.1,0.0,6.9,24.2,0.1,0.0,12.1,3.0,25.3,88.7,2.2,0.0,127.8,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.61,5.99,11.26,9.57,5.77,1.62,6.12,4.07,1.61,6.24,6.96,10.35,4.05,3.38,0.0,6.97,10.85,0.0,0.0,52.0,210.0,568.0,0.0,Nevada,1985
574734.0,0.0,0.0,0.0,0.0,627.0,123.0,39480.0,1420.0,7636.0,157707.0,1063434.0,4515.0,1240704.0,85407.0,112594.0,2345.0,878709.0,1799325.0,1043223.0,35.0,160.0,637.0,25138.0,220990.0,26375.0,0.0,309159.0,2336.0,95638.0,0.0,0.2,242.2,9.1,32.1,741.3,1694.0,25.1,3907.0,138.8,685.9,15.2,3982.6,3940.8,4318.4,0.1,1.1,4.1,214.5,1226.8,40.9,0.0,2010.2,13.0,0.0,0.0,0.0,0.0,0.0,42740.0,1.6,6.13,6.44,4.21,4.7,1.59,5.57,3.15,1.64,6.1,6.49,4.55,3.07,7.12,0.0,6.5,5.57,0.0,855.0,83.0,3480.0,195539.0,0.0,Texas,1985
3339898.0,0.0,0.0,0.0,0.0,212.0,1571.0,3924.0,729.0,189.0,18379.0,778749.0,2150.0,122.0,90987.0,12341.0,1005.0,3088.0,48351.0,14307.0,443.0,3008.0,2214.0,826.0,39215.0,8917.0,0.0,39239.0,84.0,18951.0,0.0,2.2,24.5,5.7,1.7,103.7,1248.3,12.9,0.6,147.3,81.4,7.0,28.5,171.6,93.0,0.7,22.3,17.2,7.9,234.7,11.0,0.0,343.8,0.8,0.0,0.0,7209.0,0.0,0.0,4272.0,1.42,6.25,7.77,8.75,5.64,1.6,6.0,4.78,1.63,6.72,6.96,9.46,4.39,6.86,0.0,8.76,9.92,0.0,748.0,216.0,75.0,1620.0,0.0,West Virginia,1985
3831439.0,0.0,0.0,0.0,0.0,636.0,4728.0,9199.0,520.0,988.0,34772.0,616708.0,1572.0,1148.0,94159.0,34004.0,3299.0,12675.0,65131.0,35857.0,1334.0,4986.0,4725.0,6171.0,61891.0,26769.0,0.0,78904.0,377.0,14743.0,0.0,8.9,56.0,3.7,5.1,172.1,870.2,9.1,4.1,177.8,215.2,22.9,69.2,227.4,110.7,3.3,38.2,33.9,60.4,318.9,23.3,0.0,535.3,2.4,0.0,0.0,0.0,0.0,0.0,10010.0,1.87,6.09,7.18,5.18,4.95,1.41,5.8,3.54,1.89,6.34,6.94,5.61,4.25,5.84,0.0,6.78,6.47,0.0,131.0,87.0,341.0,2290.0,0.0,Kentucky,1985
831074.0,0.0,0.0,0.0,0.0,1196.0,15966.0,12312.0,2496.0,2441.0,149621.0,1103305.0,2962.0,709.0,265690.0,40449.0,1859.0,83736.0,264384.0,67259.0,4503.0,27059.0,5334.0,12627.0,342015.0,50319.0,0.0,130585.0,1452.0,8646.0,0.0,23.7,75.3,20.5,22.7,799.0,1869.0,18.0,3.6,473.5,257.8,13.0,819.7,1163.5,227.1,13.5,204.2,43.8,127.3,1978.7,29.7,0.0,1081.8,15.4,0.0,0.0,0.0,0.0,0.0,59289.0,1.49,6.12,8.21,9.3,5.34,1.69,6.09,5.09,1.78,6.39,6.98,10.06,4.66,7.97,0.0,8.28,10.61,0.0,261.0,103.0,2254.0,9295.0,0.0,Ohio,1985
0.0,0.0,0.0,0.0,0.0,1737.0,8063.0,76980.0,4889.0,3219.0,170006.0,196228.0,4780.0,178673.0,94802.0,31324.0,7020.0,3474.0,103618.0,17948.0,2274.0,201592.0,18250.0,11345.0,328792.0,73102.0,0.0,80058.0,564.0,3646.0,0.0,15.5,523.0,43.6,37.6,1010.8,337.5,29.2,622.1,180.8,192.4,48.5,43.9,526.2,110.6,8.2,1682.5,162.8,126.1,2478.1,48.5,0.0,678.8,7.1,0.0,0.0,2435.0,0.0,0.0,49719.0,1.92,6.79,8.92,11.67,5.95,1.72,6.11,3.48,1.91,6.14,6.91,12.62,5.13,6.16,0.0,8.48,12.54,0.0,0.0,0.0,0.0,0.0,0.0,New York,1985
0.0,0.0,0.0,0.0,0.0,76.0,257.0,1680.0,4.0,511.0,10087.0,29384.0,225.0,26.0,4816.0,10100.0,28.0,1381.0,3640.0,0.0,72.0,4494.0,198.0,2663.0,11471.0,3206.0,0.0,13523.0,92.0,230.0,0.0,0.6,10.1,0.0,4.2,46.0,34.8,1.3,0.1,11.8,63.5,0.2,12.1,14.6,0.0,0.2,34.4,1.6,20.1,65.3,1.8,0.0,93.7,0.9,0.0,0.0,332.0,0.0,0.0,747.0,2.45,6.03,7.85,8.13,4.56,1.18,5.81,3.73,2.45,6.28,6.86,8.79,4.11,0.0,0.0,6.93,9.46,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota,1985
1311336.0,0.0,0.0,0.0,0.0,1243.0,4673.0,24039.0,542.0,2334.0,222086.0,662785.0,2541.0,6040.0,142335.0,38545.0,516.0,80173.0,296293.0,89988.0,1318.0,13654.0,3220.0,13542.0,464465.0,52329.0,0.0,111030.0,1621.0,11636.0,0.0,8.0,146.7,3.8,20.5,1073.9,1441.6,15.4,31.3,267.1,236.6,3.4,740.2,1287.4,282.5,3.1,100.8,22.6,105.9,2480.4,30.8,0.0,945.5,16.5,0.0,0.0,178.0,0.0,0.0,40078.0,1.72,6.1,7.02,8.77,4.84,2.17,6.05,5.19,1.88,6.16,6.61,9.49,4.57,9.91,0.0,8.52,10.16,0.0,165.0,98.0,2158.0,10416.0,0.0,Illinois,1985
11820.0,0.0,0.0,0.0,0.0,306.0,4643.0,6799.0,40.0,1352.0,48163.0,227302.0,589.0,2144.0,35551.0,28959.0,186.0,17351.0,88010.0,2725.0,1310.0,8677.0,654.0,12168.0,79609.0,12870.0,0.0,47146.0,345.0,10463.0,426.0,7.7,41.0,0.3,10.9,231.3,335.3,3.5,7.7,58.9,182.0,1.3,151.3,340.2,28.4,4.5,51.6,5.1,68.3,424.1,7.4,0.0,323.0,3.3,0.0,0.0,13.0,0.0,0.0,38898.0,1.66,6.03,7.85,8.06,4.8,1.48,5.93,3.61,1.66,6.28,6.99,8.72,3.87,10.43,0.0,6.85,9.72,0.0,0.0,0.0,0.0,0.0,0.0,Iowa,1985
0.0,0.0,0.0,0.0,0.0,369.0,665.0,23074.0,362.0,980.0,25327.0,20367.0,485.0,1607.0,98.0,6974.0,249.0,1770.0,19505.0,2362.0,187.0,63471.0,3428.0,1903.0,33761.0,15529.0,0.0,26456.0,121.0,362.0,0.0,1.6,163.1,2.8,11.4,166.9,47.8,2.9,5.4,0.2,47.1,1.8,22.2,105.0,24.3,0.8,531.3,26.3,19.8,299.8,20.0,0.0,243.2,1.6,0.0,0.0,64.0,0.0,0.0,18975.0,2.39,7.07,7.66,11.59,6.59,2.35,5.88,3.39,2.39,6.75,7.29,12.54,5.38,10.28,0.0,9.19,12.92,0.0,0.0,0.0,0.0,0.0,0.0,Connecticut,1985
1795.0,0.0,0.0,0.0,0.0,91.0,19.0,4828.0,476.0,1748.0,27179.0,211683.0,71.0,12038.0,8084.0,24892.0,234.0,3815.0,110929.0,6501.0,5.0,3.0,175.0,7651.0,40863.0,3848.0,0.0,44791.0,564.0,8341.0,0.0,0.0,29.6,3.4,14.8,110.5,334.0,0.4,34.0,17.0,151.5,1.5,34.7,314.5,25.6,0.0,0.0,1.3,64.8,177.9,6.0,0.0,293.7,5.5,0.0,0.0,0.0,0.0,0.0,51705.0,2.12,6.13,7.18,8.45,4.06,1.58,5.86,2.82,2.12,6.09,6.36,9.14,3.65,10.11,0.0,6.56,9.71,0.0,93.0,18.0,15.0,12055.0,0.0,Arkansas,1985
379500.0,0.0,0.0,0.0,0.0,358.0,2582.0,3551.0,88.0,953.0,68922.0,278702.0,661.0,4859.0,17058.0,11964.0,157.0,2202.0,47726.0,6163.0,728.0,554.0,279.0,5318.0,90085.0,15068.0,0.0,36563.0,261.0,7132.0,0.0,3.4,21.1,0.8,5.6,317.8,321.3,3.9,17.2,22.3,75.7,1.1,12.0,136.3,11.2,2.1,3.8,2.4,34.8,459.9,7.3,0.0,245.0,2.0,0.0,0.0,9.0,0.0,0.0,1308.0,1.31,5.93,8.54,5.92,4.61,1.15,5.92,3.53,1.31,6.33,7.01,6.4,4.01,8.64,0.0,6.7,7.61,0.0,0.0,2.0,333.0,2932.0,0.0,Colorado,1985
0.0,0.0,0.0,0.0,0.0,428.0,19.0,4396.0,220.0,2082.0,16999.0,103483.0,353.0,55669.0,5873.0,22217.0,116.0,7755.0,108064.0,25400.0,5.0,8.0,151.0,6558.0,26346.0,17993.0,0.0,51434.0,892.0,25931.0,0.0,0.0,27.4,1.5,14.9,84.1,262.4,2.1,155.6,10.7,137.8,0.7,59.8,330.6,17.3,0.0,0.1,1.0,50.6,140.4,15.7,0.0,362.4,7.2,0.0,0.0,0.0,0.0,0.0,28493.0,1.85,6.24,6.78,7.16,4.95,2.54,5.97,2.8,1.85,6.21,5.89,7.75,3.68,6.0,0.0,7.05,8.07,0.0,67.0,16.0,31.0,11744.0,0.0,Mississippi,1985
0.0,0.0,0.0,0.0,0.0,106.0,830.0,1909.0,19.0,401.0,9440.0,0.0,8.0,25.0,7805.0,9136.0,14.0,1180.0,20415.0,0.0,234.0,3312.0,9.0,1078.0,8139.0,4448.0,0.0,16432.0,228.0,3096.0,0.0,1.5,11.9,0.2,3.7,51.2,0.0,0.0,0.1,14.4,59.1,0.1,11.7,88.1,0.0,0.5,24.1,0.1,10.3,53.5,2.2,0.0,143.0,2.5,0.0,0.0,0.0,0.0,0.0,12032.0,1.85,6.22,8.62,9.17,5.42,0.0,6.07,5.44,1.85,6.46,6.7,9.92,4.32,0.0,0.0,8.7,10.78,0.0,0.0,0.0,0.0,0.0,0.0,Idaho,1985
0.0,0.0,0.0,0.0,0.0,455.0,3274.0,16575.0,135.0,1376.0,77329.0,200642.0,287.0,1277.0,21254.0,29039.0,131.0,8533.0,66567.0,17839.0,923.0,23141.0,775.0,9455.0,107075.0,19134.0,0.0,46823.0,472.0,6262.0,0.0,6.8,104.0,1.1,11.4,400.2,286.5,1.7,4.7,43.8,184.4,0.9,74.4,259.4,15.8,3.8,180.2,6.2,73.7,618.7,11.0,0.0,406.5,4.8,0.0,0.0,1512.0,0.0,0.0,32218.0,2.07,6.27,8.0,8.29,5.18,1.43,5.97,3.69,2.07,6.37,7.21,8.96,4.04,7.03,0.0,8.68,10.12,0.0,44.0,74.0,230.0,2340.0,0.0,Minnesota,1985
212531.0,0.0,0.0,0.0,0.0,352.0,15.0,2696.0,12.0,1044.0,26521.0,303200.0,1231.0,44193.0,38793.0,10478.0,63.0,1792.0,17265.0,0.0,4.0,68.0,18.0,3271.0,29945.0,14819.0,0.0,44412.0,351.0,19391.0,0.0,0.0,16.0,0.1,9.9,141.3,396.0,7.7,165.5,69.7,65.0,0.4,18.4,73.4,0.0,0.0,0.3,0.2,33.5,200.5,7.2,0.0,317.5,3.8,0.0,0.0,159.0,0.0,0.0,9115.0,1.8,5.94,11.18,9.5,5.33,1.31,6.22,3.74,1.8,6.2,6.91,10.28,4.25,0.0,0.0,7.15,10.91,0.0,0.0,0.0,0.0,0.0,0.0,Arizona,1985
81736.0,0.0,0.0,0.0,0.0,133.0,54.0,4262.0,112.0,1445.0,41595.0,218842.0,457.0,209517.0,18258.0,42029.0,363.0,19566.0,249319.0,29467.0,15.0,498.0,173.0,7702.0,77611.0,5583.0,0.0,61812.0,512.0,25815.0,0.0,0.1,25.5,0.8,9.8,179.8,367.4,2.5,618.3,32.7,261.5,2.4,139.9,486.9,13.2,0.0,1.9,1.2,59.9,348.3,8.7,0.0,441.8,4.1,0.0,0.0,0.0,0.0,0.0,8516.0,1.79,5.99,6.78,6.79,4.32,1.68,5.54,2.95,1.79,6.24,6.74,7.35,3.23,5.13,0.0,7.15,8.06,0.0,38.0,107.0,527.0,8765.0,0.0,Oklahoma,1985
0.0,0.0,0.0,0.0,0.0,160.0,928.0,6302.0,559.0,789.0,1179.0,0.0,166.0,0.0,3903.0,2964.0,191.0,884.0,886.0,0.0,262.0,31751.0,5157.0,783.0,543.0,6752.0,0.0,19220.0,59.0,11.0,0.0,2.2,42.9,5.0,8.0,9.1,0.0,1.0,0.0,9.3,19.7,1.4,9.7,5.4,0.0,1.1,239.7,46.0,9.0,4.8,8.7,0.0,176.1,0.7,0.0,0.0,10173.0,0.0,0.0,88638.0,2.38,6.81,8.92,10.15,7.73,0.0,5.89,0.0,2.38,6.65,7.16,10.98,6.14,0.0,0.0,9.16,11.64,0.0,0.0,0.0,0.0,0.0,0.0,Maine,1985
0.0,0.0,0.0,0.0,0.0,616.0,738.0,10054.0,259.0,4316.0,52962.0,685654.0,1368.0,907.0,39077.0,23760.0,366.0,6964.0,143931.0,12377.0,208.0,2299.0,1459.0,13518.0,86387.0,25933.0,0.0,106043.0,813.0,5509.0,0.0,1.3,61.3,1.8,41.1,295.1,1287.7,7.7,3.9,70.1,148.6,2.4,70.0,613.4,119.3,0.7,17.3,10.0,124.7,555.0,32.1,0.0,714.2,8.5,0.0,0.0,564.0,0.0,0.0,79095.0,1.82,6.1,6.84,9.52,5.57,1.88,5.65,4.3,1.82,6.36,6.55,10.3,4.41,11.02,0.0,6.74,10.5,0.0,547.0,415.0,168.0,4821.0,0.0,Georgia,1985
0.0,0.0,0.0,0.0,0.0,0.0,0.0,768.0,7.0,283.0,2010.0,0.0,4378.0,0.0,1124.0,2665.0,1.0,31.0,0.0,4675.0,0.0,2.0,0.0,171.0,676.0,0.0,0.0,18548.0,23.0,0.0,0.0,0.0,4.5,0.1,2.7,26.8,0.0,28.0,0.0,2.6,16.3,0.0,0.2,0.0,0.8,0.0,0.0,0.0,2.6,11.3,0.0,0.0,158.3,0.2,0.0,0.0,697.0,0.0,0.0,12245.0,0.0,5.89,11.07,9.41,13.34,0.0,6.4,0.0,2.3,6.14,6.85,10.18,0.0,3.39,0.0,8.53,10.25,0.0,0.0,16.0,7.0,0.0,0.0,Hawaii,1985
0.0,0.0,0.0,0.0,0.0,552.0,498.0,19185.0,99.0,1512.0,73534.0,310342.0,1459.0,1317.0,49724.0,18594.0,120.0,5714.0,116424.0,7286.0,141.0,38846.0,1106.0,12229.0,117350.0,23226.0,0.0,56790.0,705.0,2822.0,846.0,1.1,119.1,0.8,12.4,378.3,529.4,8.0,5.4,104.7,117.8,0.7,49.4,499.2,54.7,0.6,289.1,8.8,106.7,751.6,13.7,0.0,493.3,7.1,0.0,0.0,2694.0,0.0,0.0,146078.0,2.11,6.21,7.93,8.21,5.14,1.71,5.48,4.11,2.11,6.35,6.07,8.88,4.44,10.75,0.0,8.69,10.05,0.0,104.0,47.0,154.0,4093.0,0.0,Wisconsin,1985
0.0,0.0,0.0,0.0,0.0,127.0,144.0,3580.0,233.0,1147.0,5089.0,38550.0,181.0,0.0,985.0,2494.0,36.0,1971.0,916.0,472.0,41.0,21080.0,4845.0,2714.0,4825.0,5358.0,0.0,6183.0,92.0,86.0,0.0,0.3,23.4,2.0,12.7,31.2,77.4,1.1,0.0,2.4,15.1,0.2,23.5,5.0,6.1,0.2,155.6,41.1,30.2,33.6,6.9,0.0,55.3,1.2,0.0,0.0,1621.0,0.0,0.0,14488.0,2.41,6.53,8.48,11.04,6.13,2.01,5.8,0.0,2.41,6.04,6.87,11.94,5.41,12.88,0.0,8.95,13.01,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire,1985
0.0,0.0,0.0,0.0,0.0,679.0,3779.0,17231.0,1388.0,3964.0,25880.0,489756.0,2581.0,615.0,55904.0,21046.0,3044.0,12786.0,77351.0,8273.0,1066.0,31740.0,22643.0,10450.0,29623.0,28568.0,0.0,80540.0,702.0,4905.0,0.0,7.2,105.1,9.7,35.8,146.2,967.8,14.7,2.9,106.1,134.0,20.3,124.8,367.2,60.7,2.9,254.7,158.1,107.3,189.1,35.3,0.0,617.0,7.4,0.0,0.0,32.0,0.0,0.0,56825.0,1.9,6.1,6.98,9.02,5.65,1.98,5.68,4.78,1.9,6.36,6.68,9.76,4.75,7.34,0.0,7.66,10.51,0.0,0.0,0.0,0.0,0.0,0.0,North Carolina,1985
